登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
046法登000003,1,2,葉亭風,3,0460113,0460113,0460116,1冊3頁,2,2,董事長,財團法人台南市兩廣同鄉會,0440901,台南市成功路三十八號,為興辦教育及謀同鄉事業以資管理同鄉會之產,由兩廣同鄉會及社員之樂捐,四十四年四月十九日台南市政府,未定,100000.00,1,0820528,0820528,0820528,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WMqbxQFkCsIPJffXAuWGBUuzoj6qOCJRgn_UTpjgUmPGqlshop94
046法登000004,1,2,,4,0460113,0460113,0460116,1冊4頁,2,2,董事長,財團法人陳介臣獎學基金會,0441125,台南市永福路一０八號,為扶助台南市籍清寒學生進修專科以上學校,由陳介臣捐獻,四十四年一月三十日台南市政府,未定,130000.00,1,0820528,0820602,0820602,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qkVHKr3ltVNnA4wpys5vBSQn2sYv5IERlY2hl22UJ_sCUhD4FNrA
046法登000008,1,1,葉亭風,8,0460107,0460107,0460110,1冊8頁,,0,董事長,財團法人台灣糖業股份有限公司烏樹林糖廠職工福利委,0460107,台南縣後壁鄉烏樹林三三四號,辦理職工福利事業,按員工薪津每月總額百分之二點二五提撥,四十五年十月十五日台南縣政府,未定,18761.00,1,0460107,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1nhamLb3o68SvX-L6z0jKszLhAEXLQFCUx3SuWyP0jg8hPNjJIdL
046法登000009,1,1,葉亭風,9,0460107,0460107,0460110,1冊9頁,,0,董事長,財團法人台灣糖業︵股︶公司新營總廠職工福利委員會,0460107,台南縣新營鎮六五號,辦理職工福利事業,按員工薪津提撥百分二點二五,四十五年十一月十五日台南縣政府,未定,100900.00,1,0460107,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NRMQFjJNvS0f2qedHw_5mkGQrfPlpest-8XD9oW2R8Yti6y66qJH
046法登000010,1,1,蘇義洲,10,0460107,0460107,0460110,1冊10頁,,0,董事長,財團法人台灣糖業︵股︶公司灣裡糖廠職工福利委員會,0460107,台南縣善化鎮溪美里三一０號,辦理職工福利事業,按職工薪津每月總額百分之二點二五提撥,四十五年十一月十五日台南縣政府,未定,14196.00,1,0460107,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cFwleGRIG1tceOI6HLMXZOlKT7P3I8lVk0xOgs5PK8fxONMbM1X8UQ==
046法登000011,1,1,葉亭風,11,0460107,0460107,0460110,1冊11頁,,0,董事長,財團法人台灣糖業︵股︶公司三崁店糖廠職工福利委員,0460107,台南縣永康鄉三民村三崁店糖廠內,辦理職工福利事項,按職工薪津每月總額百分之二點二五提撥,四十五年十一月十五日台南縣政府,未定,59000.00,1,0460107,0820603,0820603,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/X_mKQa-TwHVjF66UDgAA3VckIuwrCP0nyYst-3tEURnDCXrIcX_FSw==
046法登000012,1,1,蘇義洲,12,0460121,0460121,0460125,1冊0頁,,0,董事長,財團法人台灣糖業︵股︶公司岸內糖廠職工福利委員會,0460121,台南縣鹽水鎮岸內里九六號,辦理職工福利事項,按職工薪津提撥百分之二點二五,四十五年十一月十五日台南縣政府,未定,17747.00,1,0460121,0820603,0820603,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tvgia9U6nwiN_e151ZamEu2NHRpssfzlzmmBQMzxADLZaPf-e-4rlQ==
046法登000013,1,1,葉亭風,13,0460216,0460216,0460220,1冊13頁,,0,董事長,財團法人台灣省台南市私立長榮女子中學董事會,0460216,台南市東區中西里勝利路一巷一號,以創辦台灣省台南市私立長榮女子中學並謀其發展為目的,繼承原台南市私立長榮高等女子學校維持財團之財產,三十七年八月二十八日台灣省教育廳,無定期,2637596.00,1,0460216,0820603,0820603,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6U61y0gjxDZbNfoAa09VP_b3WhARO3YIQlwB5SXQRzTJAb0lkOm6hA==
046法登000014,1,1,葉亭風,14,0460410,0460410,0460415,1冊14頁,,0,董事長,財團法人台灣糖業︵股︶公司農業工程處職工福利委員,0460410,台南市公園路五十二號,保障社員合法權益增進福利為目的,依照員工薪津額百分之二點五提撥,四十五年四月十四日台南市政府,未定,0.00,1,0460410,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/W-XJOPsHMCIBEAvyh0CYMrdV-Oao0VGvYB2stYwVFPZ9EjHhCDBxrA==
046法登000015,1,1,葉亭風,15,0460719,0460719,0460722,1冊15頁,,0,董事長,財團法人台南市福州十一縣市同鄉會,0460719,台南市西區安新里和平街三十一號,以創辦救濟究業及謀同鄉福利為目的,會員鳩集,三十九年一月二十六日台南市政府,無定期,56600.00,1,0460719,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QospFZNbiMxRIYTUyE1yiokCkB_M37bMb2xEyzXgJxkQOOGXxcLC6A==
046法登000016,1,1,葉亭風,16,0461127,0461127,0461130,1冊16頁,,0,董事長,財團法人台灣省台南市湛然精舍,0461127,台南市中區永慶里中正路六號之五,"宣揚大乘佛教教義廣佈善道濟世救眾並發展佛教文化教育及舉辦慈善        公益事業增進社會福利為目的。",捐助,四十六年十一月十八日台南市政府,無限期,69900.00,1,0461127,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oIEMPP4LXTOK5CE50sm-ZzrtLtZHbMvsxe5aAkqsL8dblPivVkeklA==
