登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
107法登他000001,1,2,葛羽洪,69,1070103,1070103,1070104,1冊69頁,1,,董事長,財團法人高雄美國學校,0791128,高雄市左營區翠華路889號,為增進外僑在南台灣之投資，提供外僑子弟正規教育，提供高品質之獨立教育設備為宗旨。,由熱心教育人士捐助,台灣省教育廳79年11月13日79教四字第89281號函，88年1月1日,永久,1750947.00,1,1070103,,,,,,,,,,,,,"1.章程第八條第二項增加第 xii）款「財產之處分。第1項第12款財產之處分，僅於財團目的範圍內，就捐助之財產有處分權。」同條第三項規定。2.章程第十二條第iii）款修正為：「對於現行章程之修改及施行細則之訂立或修改，須達本法人出席會員投票總數(即出席者現場投票數加計未出席者郵寄投票數)三分之二以上同意之多數決議通過始有效。此類修正案生效日為相關政府機關之核准日。章程之變更如有民法第62條、第63條之情形，應先聲請法院為必要之處分後，送主管機關備查。」3.原董事杜維浩任期屆滿，改派歐雨修任董事（106.7.1至107.6.30）。選任黃柏翰為董事長。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NA9aa6rLCaNDDpKcAQVe2k-vxteI2StQXRz9NSUBCjEqSh1u6_56SpMcsQ==
107法登他000002,1,2,葛羽洪,179,1070109,1070109,1070110,2冊79頁,2,8,董事長,財團法人佛光山慈悲社會福利基金會,0781017,高雄市大樹區興田里興田路153號,舉辦社會福利，慈善事業為宗旨,捐助,高雄縣政府中華民國78年10月6日七八府社福字第133639號函,永久,30565071.00,1,1070109,1070226,1070124,吳慧玲,高雄市左營區太華街56號6樓之2,813,,,,,,,,第七屆董事任期屆滿，改選第八屆董事。董事印鑑登記。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AWJBOffSkA5X9GiUmh7qBU3zOE6-6WNRMs7k_vZSj_y66CAQT9nlTwE2oiI=
107法登他000003,1,2,葛羽洪,103,1070112,1070112,1070112,1冊103頁,1,9,董事長,財團法人實踐家政教育文化基金會,0770203,高雄市內門區內南里大學路200號,以家政教育文化為宗旨，辦理下列業務：一、辦理家政教育、技藝、體育、藝術文教活動。二、辦理老人教養、青少年輔導、婦幼教育活動。三、舉辦家政協談、家庭生活教育、休憩、育樂、研討、演講文教活動。四、受理政府或社會團體委辦職技、秘書、康輔、文教人員訓練。五、協助政府辦理學校、家庭、社會教育並解決食、衣、住、行、育、樂問題。六、出版家政文教刊物、設立圖書館。七、其他依照本會宗旨捐助或推動之文教活動。,捐助,高雄縣政府中華民國77年1月21日七七府教社字第6730號函,永久,2000000.00,1,1070112,,,,,845,,,,,,,,一、捐助章程第1條修正為：「本基金會依照民法暨高雄市教育事務財團法人設立許可及監督準則組織之，定名為『財團法人實踐家政教育文化基金會』以下簡稱本會」。二、捐助章程第9條第3項修正為：「依高雄市教育事務財團法人設立許可及監督準則第36條第2項所定之重要事項之討論，召開董事會議七日前，應將開會通知連同議程送達全體董事及主管機關，並不得以臨時動議提出」。捐助章程第14條修正為：「本會係永久性質，如因故解散時，經依法解散之剩餘財產，不得歸屬於自然人或以營利為目的之團體，由高雄市政府依有關法令處理之。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NgWf0NRDfN9TDXd91phym1GfKDJwEqqBPbxNUlJlg3_a_ruAdquU8HHjmWs=
107法登他000004,1,2,葛羽洪,72,1070115,1070115,1070115,1冊72頁,1,6,董事長,財團法人高雄市私立慈德育幼院,0940823,高雄市燕巢區深水里湖內巷78之20號,對兒童提供福利與服務為宗旨。,捐助,高雄縣政府94年7月27日府社福字第0940156678號函。,永久,27086352.00,1,1070115,,,蘇淑慧,高雄市鳳山區華山街167巷9弄10號,830,,,,,,,,"原登記財產新台幣16,218,500元，變更為新台幣27,086,352元。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oy13TPZ3eUYL4J2pcYRJR8MG0xtSfpkMn4yRvo1RKWoD8_AJuDKRGQ4wZQ==
107法登他000005,1,2,葛羽洪,180,1070117,1070117,1070117,2冊80頁,1,7,董事長,財團法人新世紀教育基金會,0841206,高雄市左營區華欣路100號15樓,充分運用社會資源、推動教育研究、發展文化建設、提升文化品質為宗旨。,捐助,高雄市政府教育局八十四年十月二十六日高市教四字第三三五二九號函。,永久,5000000.00,1,1070117,1070226,1070205,徐淑綸,高雄市左營區華欣路100號15樓,813,黃畊華,高雄市三民區明仁路162之2號11F之2,807,徐淑綸,高雄市左營區華欣路100號15樓,813,,捐助章程第四條主事務所原設立於：「高雄市鼓山區裕國街171號4樓」，變更為：『高雄市左營區華欣路100號15樓』。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LZ-Nt-DxUNiei_0hMKLe9fjgB7hKtlg7e1RB2TRKP55IOut7PpupUVOlJOU=
107法登他000006,2,2,葛羽洪,181,1070117,1070117,1070117,2冊81頁,2,3,理事長,社團法人台灣手語雙福關懷協會,1000923,高雄市左營區重治路78號,本會宗旨以融合基督福音及福利服務，行於以手語溝通、學習之聽障人士、其家庭成員、手語志工、並關懷聽障之社會人士，期待促進聽障與聽人之互動以走入社群，建立身心靈健康之美好人生。,會費及捐助。,內政部中華民國100年1月10日台內社字第0990244770號,永久,5000.00,1,1070119,,,陳育麟,高雄市左營區重建路72號6樓之3,813,,,,,,,,第2屆理事任期屆滿，改選為第3屆理事。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YyKegDPBiUsMKlZWgj7OjpCaMf6BIrspVJ09BbjySZgrmUN4SI4jeJs7goA=
107法登他000007,1,2,葛羽洪,184,1070126,1070126,1070126,2冊84頁,1,1,理事長,社團法人高雄市野人教育與環保關懷協會,1040929,高雄市楠梓區大學七街2號,以倡導獨立思考及間單生活、簡單心為宗旨，推動返璞歸真，親近大自然的教育理念，培育能夠獨自思考並友善環境及社會的新生代。,一、入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入。二、募款。,高雄市政府社會局中華民國104年8月18日高市社人團字第10436434100號函,永久,63669.00,1,1070126,1070226,1070208,王淑美,高雄市楠梓區德賢路248巷5弄21號8樓,811,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zbZouhTVSQIf6XjU4XH3u2c1cJH57hF46Bo3AS-zpSUxw2rzbqyaxn8QEQI=
107法登他000008,1,2,葛羽洪,28,1070202,1070202,1070202,1冊28頁,2,5,董事長,義大醫療財團法人,0890417,高雄市燕巢區角宿里義大路1號,以從事醫療事業辦理醫療機構為目的,林義守等捐助,行政院衛生署、中華民國89年3月31日衛署醫字第89016858號函,永久,1000000000.00,1,1070202,,,黃榮華,高雄市燕巢區義大路1號,824,,,,,,,,一、捐助章程第三條第一項第六款條號變更為第七款，增加第六款內容為：「辦理長期照顧服務事項。」二、捐助章程第四條第一項增加第七款內容為：「義大醫療財團法人附設義大貝思諾產後護理之家：高雄市三民區大昌一路三○九號十二樓」。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PYwPo4fV6nfj-kVbijF-IU9ugxnMZHBUGs3qsTGjSWda8IL9FFqBDvb75A==
107法登他000009,1,2,葛羽洪,185,1070202,1070202,1070202,2冊85頁,2,3,董事長,財團法人天使心家族社會福利基金會,0971103,台北市松山區民權東路三段106巷15弄25號5樓、高雄市左營區富國路185號6樓之1,以服務國內外身心障礙者及家人為目的。,由林照程、艾為納（股）公司、台灣愛鄰社區發展協會、佳格食品股份有限公司共同捐助。,臺北市政府社會局民國95年11月14日北市社三字第09541804300號函、高雄市政府社會局民國97年9月30日高市社局二字第0970039557號函。,永久,10000000.00,1,1070202,,,高敏彤,高雄市左營區富國路185號6樓之1,813,傅涵茜,高雄市左營區富國路185號6樓之1,813,,,,,一、主事務所原為「台北市中山區復興北路313巷28號6樓，變更為『台北市松山區民權東路三段106巷15弄25號5樓』。二、分事務所原為「高雄市左營區富國路185號16樓之1，變更為『高雄市左營區富國路185號6樓之1』。三、第3屆任期屆滿，改選為第4屆董事。四、第4條章程變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QaTw5grr2EJHuSWYyRgzpz6ai0YuU8LXOGEqzARG0EobPZ67jpEtsfH3nsQ=
107法登他000010,1,2,葛羽洪,166,1070202,1070202,1070202,2冊66頁,1,1,董事長,財團法人高雄市基督教高榮教會,1061128,高雄市左營區榮總路203巷12、16號,傳揚耶穌基督福音，使人成為教會中的信徒成員，牧養信徒使他們在耶穌基督裡成熟，裝備他們在教會與社會參與、服務，並護衛真道，持守敬拜以榮耀神的名。,本法人之財產由社團法人高雄市基督教高榮教會捐助，位於高雄市左營區榮總路203巷12號及16號會堂，包含地上物及菜公段六小段地號1080土地。,高雄市政府民政局中華民國106年11月9日高市民政宗字第10632201200號函,永久,1720000.00,1,1070202,1070802,,林家嘉,高雄市左營區榮總路203巷16號,813,,,,,,,,捐助章程第四條變更為：「本法人之財產由社團法人高雄市基督教高榮教會捐助，位於高雄市左營區榮總路203巷12號及16號會堂，包含地上物及菜公段六小段地號1080土地。」,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/v3DcffmCMLIN1BpBRHq4UXKEyyND03WgExoKe-uzr9zGQxN2Gn4qjFNjH3Y=
