登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
107法登他000001,1,2,林妙妙,186,1070103,1070103,1070105,8冊103頁,1,3,嚴長壽,財團法人公益平台文化基金會,0981228,臺東縣臺東市中興路2段366巷36號,本會以整合社會資源、建立公益平台、促進文化發展、透過教育使偏鄉在地人才具文化及國際視野，進而回饋鄉里為宗旨。,私人捐助,臺東縣政府；98年12月28日（府文推字第0980128982號函）,永久,2000000.00,1,1070103,,,林靜子,臺東縣臺東市中興路2段366巷36號,950,,,,,,,,第三屆董事鄭漢文因故辭任，繼任董事黃達夫變更登記,,,,
107法登他000002,2,2,林妙妙,174,1070105,1070105,1070106,8冊7頁,2,4,洪宗楷,社團法人台灣安心家庭關懷協會,0980317,臺東縣臺東市仁昌街10巷20號,以推廣家庭教育之理念，協助輔導高風險家庭及中途輟學學生，使兒童及婦女有一個安心生活的環境，促進健康和諧的社會為宗旨。,入會費、常年會費、終身會費、自由捐款、會員捐款、委託收益、基金及其孳息、其他收入。,內政部；97年10月27日（台內社字第0970169705號函）,97年8月29日起,0.00,1,1070105,,,吳沛筑,臺東縣臺東市更生路919巷33號,950,,,,,,,,"原主事務所臺東縣臺東市中華路2段173號變更為臺東縣臺東市仁昌街10巷20號
修訂組織章程第二條、第六條",,,,
107法登他000003,2,2,林妙妙,178,1070109,1070109,1070126,8冊31頁,2,5,傅濟功,社團法人臺東縣外籍配偶協會,0980417,臺東縣臺東市中正路103號2樓,推動台東外籍配偶在地生活適應、識字教育、終身教育、職業訓練、家庭、親子教育，維護會員權益，促進多元文化社會之實現等。,一、入會費。二、常年會費。三、事業費。四、會員捐款。五、委託收益。六、基金及其孳息。七、其他收入。,臺東縣政府中；華民國96年1月29日（府社行第0960008990號函）,永久,0.00,1,1070109,1070302,,胡玉鳳,臺東縣臺東市更生北路78號,950,,,,,,,,會址遷移至臺東縣臺東市中正路103號2樓,,,,
107法登他000004,1,2,林妙妙,3,1070130,1070130,1070131,1冊3頁,2,8,李壬癸,財團法人台東縣私立台東仁愛之家,0500210,臺東縣臺東市中興路3段549號,以舉辦社會福利慈善事業為宗旨。,由洪掛等捐助。,臺東縣政府：民國50年2月4日。,永久,223280376.00,1,1070130,,,林鴻祺,臺東縣臺東市中興路3段549號,950,,,,,,,,,,,,
107法登他000005,1,2,林妙妙,42,1070130,1070130,1070131,2冊42頁,2,6,陳劍賢,財團法人台東縣體育發展基金會,0830308,臺東縣臺東市中興路2段727號,為普及台東縣體育風氣培養體育優秀人才，提高本縣運動水凖，並參與各級體育競賽，獲佳績為本縣爭光。,賴文雄、劉德鑒等捐贈。,臺東縣政府；八十二年十月十五日。,永久,17057618.00,1,1070130,,,蕭博賢,臺東縣臺東市仁三街60號,950,,,,,,,,任期屆滿董監改選、財產總額變更、捐助章程變更,,,,
107法登他000006,1,2,林妙妙,5,1070130,1070130,1070201,1冊5頁,2,6,游昌憲,財團法人台東教會聚會所,0510530,臺東縣臺東市長安街222號,以成立聚會傳揚基督福音引人歸主為目的。,,臺東縣政府，中華民國五十一年五月十二日,永久,10436000.00,1,1070130,,,羅茂焜,臺東縣臺東市博愛路191號,950,,,,,,,,修訂捐助暨組織章程第九、十、十五及十六條並增訂第十七條。（業經主管機關核准，並經臺灣臺東地方法院以106年度聲字第1159號裁定准予變更確定。）,,,,
107法登他000007,2,2,林妙妙,216,1070209,1070209,1070213,8冊157頁,2,3,莊裕櫻,社團法人臺東縣弱勢者關懷協會,1010308,臺東縣臺東市漢陽北路232號,關懷並了解弱勢者（族群），創立、整合各項資源，依別關懷、照顧、服務及輔導，進而使弱勢者（族群）及大眾共同營造出美好人生及祥和社會。,入會費、常年會費、事業費、會員捐款、委託收益、基金及孳息、其他收入,臺東縣政府；民國101年3月5日（府民自字第1010038028號函）,永久,0.00,1,1070209,,,莊裕櫻,臺東縣臺東市漢陽北路232號,950,,,,,,,,第二屆理、監事任期屆滿，改選第三屆理、監事。,,,,
107法登他000008,1,2,林妙妙,130,1070209,1070209,1070213,7冊225頁,2,6,呂信雄,財團法人一粒麥子社會福利慈善事業基金會,0911119,臺東縣臺東市寧波街195號,以基弘揚督耶穌救人博愛精神，辦理社會福利慈善事業為目的。,由財團法人一粒麥子社會福利慈善基金會捐助。,內政部；民國97年04月23日（內授中社字第0970700583號函准予改隸；原臺東縣政府府社福字第0910113201號函核准）,永久,109510879.00,1,1070209,,,高雪芬,臺東縣臺東市寧波街195號,950,,,,,,,,原捐助暨組織章程第三條經董事會議通過變更，報經主管機關准予變更，並經臺灣臺東地方法院106年度聲字第1100號裁定准予變更。,,,,
107法登他000009,1,2,林妙妙,223,1070213,1070213,1070222,8冊67頁,1,2,高定妹,財團法人台東縣私立天主教聖十字架瑪利德蘭社會福利基金會,1010830,臺東縣臺東市四維路1段578號,本會以「時代的需要是天主聖意」的精神辦理社會福利慈善事業為目的。,"由財團法人林堉琪先生紀念基金會、Institut der Barmherzigen Schwestern vom heiligen Kreuz Ingenbohl-Brunnen/Schweiz、高素雲修女、石秀玉修女等人共同捐助成立。",臺東縣政府101年8月29日府社福字第1010157570號函。,永久,10000000.00,1,1070213,,,鄧玲玲,臺東縣臺東市新社一街3巷24號,950,,,,,,,,原捐助暨組織章程第四條經董事會議通過變更，報經主管機關准予變更，並經臺灣臺東地方法院107年度聲字第121號裁定准予變更。,,,,
107法登他000010,2,2,林妙妙,277,1070214,1070214,1070222,10冊17頁,2,2,張志學,社團法人臺東縣身障者槌球運動關懷協會,1050302,臺東縣臺東市勝利街37號,一、鼓勵本縣身障者朋友能走出戶外，接觸大自然。二、引導身障者鍛鍊身體，促使身心健康，進而減少醫療資源使用。三、關懷身障者與其家庭能更溫馨更和諧。四、依法盡力爭取社會福利資源。五、確保身障者應有之權利及義務。,一、入會費。二、常年費。三、事業費。四、會員捐款。五、非會員贊助。六、委託收益。七、基金及其他孳息。八、其他收入。,臺東縣政府：105.02.23（府民自字第1050033810號）,永久,0.00,1,1070214,,,張志學,臺東縣臺東市勝利街37號,950,,,,,,,,,,,,
