登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
066法登000002,1,2,"沙  壬",25,0660322,0660419,0660421,3冊6頁,,0,顏惠民,財團法人台灣省基隆市私立光隆高級商業職業學校,0600616,基隆市信二路二六四號,促進基隆市私立光隆商業職業學校之發展,捐助,台灣省政府教育廳六十年四月廿三日(六十)教三字第三三二九五號,不定期,37887876.00,1,0660421,0921218,,,,,,,,,,,,,,,,
066法登000003,1,2,"沙  壬",26,0660402,0660510,0660510,3冊7頁,2,2,莊清旺,財團法人台灣省基隆市靈泉禪寺,0600826,基隆市信義區智誠里十鄰六十六號,以弘教導俗，輔政濟民為宗旨，其目的為左：一、策進寺境建設，闢造清淨樂園，以配合發展觀光事業二、宣揚佛教真理，化導人心正思，以改造社會不良風氣,自由募捐,台灣省政府民政廳六十六年二月廿四日六六民一字第五０二一號,永久性,9730000.00,1,0660510,0921218,,,,,,,,,,,,,,,,
066法登000004,1,1,"沙  壬",43,0660426,0660524,0660527,4冊10頁,,0,方李樹,財團法人台灣省基隆市道教堂,0660524,基隆市愛二路五四巷九號四樓,宣揚儒道釋三教教義辦理社會慈善及公益事業,王義富捐助,基隆市政府六十六年四月廿日六六基府民行字第二二四六五號,六十五年十二月一日,498300.00,1,0660527,0921218,,,,,,,,,,,,,,,,
066法登000005,1,2,"沙  壬",18,0660426,0660518,0660519,2冊16頁,2,2,王文光,財團法人私立崇右企業管理專科學校,0560228,基隆市義七路四０號,為確保公有財產權益,由董事等負責籌措捐助新台幣伍佰萬元,教育部六十六年四月廿三日台（六六）技一０九０八號,永久,39513919.00,1,0660519,0921218,,,,,,,,,,,,,,,,
066法登000006,1,1,"沙  壬",42,0660504,0660513,0660519,4冊9頁,,0,王永祿,財團法人台灣省基隆市中華基督教浸信會七星堂,0660513,基隆市七堵區南興路八六號,發揚新約教會精神並舉辦慈善及公益事業,會友奉獻,基隆市政府六十六年五月三日,永久,2315000.00,1,0660519,0921218,,,,,,,,,,,,,,,,
066法登000008,1,2,"沙  壬",12,0660613,0660628,0660704,1冊12頁,2,3,顧李淑華,財團法人台灣省基隆市私立立德中學,0540603,基隆市立德路二四三號,發展台灣省基隆市私立立德中學,由創辦人自籌,台灣省政府教育廳六十六年六月八日(六六)教二字第四一三一七號,不定期,16028403.00,1,0660704,0921218,,,,,,,,,,,,,,,,
066法登000009,1,1,"沙  壬",44,0660615,0660628,0660704,4冊11頁,,0,辜茂松,財團法人台灣省基隆市基督錫安教會,0660628,基隆市培德路七十五號,宣揚基督福音舉辦慈善及公益等事業,捐助,基隆市政府六十六年六月十日六六基府民行字第三六八四五號,永久,708500.00,1,0660704,0921218,,,,,,,,,,,,,,,,
066法登000011,1,2,"沙  壬",21,0660715,0660727,0660729,3冊5頁,2,4,傅阿亮,財團法人私立德育護理專科學校,0560623,基隆市復興路三三六號,確保公有財產,捐助,教育部五十六年六月二十日台高字第一０三二二號,"永  久",16110577.00,1,0660729,0921218,,,,,,,,,,,,,,,,
066法登000015,1,2,"沙  壬",2,0670213,0670316,0670323,1冊2頁,,0,陳溪圳,財團法人基隆市私立博愛仁愛之家,0431104,基隆市暖暖區博愛路三十號,以收容教養孤苦無依兒童及老弱殘廢貧民授與各種知識及謀生技能(原六十六年法登字第十四號)尚有六十七年法登更二字第一號(存於六十六年法登字第十六號),捐助及補助,基隆市政府六十七年二月廿日六七基府社福字第九０七一號,不定期,28082079.00,1,0670323,0921218,,,,,,,,,,,,,,,,
066法登000016,1,2,張吉賓,2,0671011,0680803,0680810,1冊2頁,,0,陳溪圳,財團法人基隆市私立博愛仁愛之家,0431104,基隆市暖暖區博愛路三十號,以收容教養孤苦無依兒童及老弱殘廢貧民授與各種知識及謀生技能(原六十六年法登字第十四號、六十七年法登更一字第一號),捐助及補助,基隆市政府六十七年二月廿日六七基府社福字第九０七一號,不定期,28082079.00,1,0680810,0921218,,,,,,,,,,,,,,,,
