登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
114法登他000001,2,2,林德盛,67,1140123,1140227,1140227,4冊6頁,2,3,林文三,社團法人澎湖縣小赤林姓宗親會,1021014,澎湖縣白沙鄉小赤崁村12號,為崇拜本縣開澎始祖，林厚公等歷代祖先興建具有文化和建築史研究價值傳承脈絡根源之祖厝，喚起代代子孫團結敦親睦鄰，弘揚祖德精神，謀求及推展活化再使用，讓文化資產得風華再現，以彰顯傳統民居之歷史價值為目的。,入會費、常年會費、會員捐款、委託收益、其他收入,澎湖縣政府102年09月18日府社行字第1020051972號函,永久,1066421.00,1,1140227,,,,,,,,
114法登他000002,1,2,林德盛,10,1140305,1140305,1140305,1冊19頁,2,20,陳明川,財團法人澎湖縣馬公市嵵裡里林燕力行獎學基金會,0710716,澎湖縣馬公市嵵裡里社區暨農漁民活動中心（馬公市嵵裡里99-8號）,獎助本里子弟努力向學，並喚起家長重視子女教育以蔚成優良讀書風氣，提昇社會教育品質為目的。,策動地方人士捐獻籌集。,澎湖縣政府71年6月9日澎府教國字第15848號函。,永久,1819251.00,1,1140305,,,,,,,,
114法登他000003,2,2,林德盛,63,1140311,1140320,1140320,4冊2頁,2,12,李月華,社團法人澎湖縣旅遊解說協會,1010131,澎湖縣馬公市光榮里三多路296號,（一）推展休閒旅遊活動，提升解說水準及遊憩品質促進觀光發展為宗旨。（二）運用團體資源力量，建立之交流互動，經驗分享與傳承。（三）舉辦觀摩研習、福利活動、職業訓練。（四）服務及關懷，進而發揮「人飢己飢、人溺己溺」之精神，以達到服務社會。（五）其他合於本會宗旨之事項。,社團會員繳納會費,澎湖縣政府89年12月14日89澎府社行字第67113號函,永久,647340.00,1,1140320,,,,,,,,
114法登他000004,1,2,林德盛,34,1140319,1140320,1140320,2冊21頁,2,4,陳美菊,財團法人澎湖妙雲文教基金會,0881203,澎湖縣馬公市水源路二之一號十二樓,本會以舉辦各種成人教育及各階層讀書會為主，嚮導人心正思，以期自我成長，糾正社會暴戾之氣。,由張素貞女士捐助。,澎湖縣政府八十八年十一月十八日八八澎府教社字第六五八三八號函。,永久。,2000000.00,1,1140320,,,,,,,,
114法登他000005,2,2,林德盛,72,1140325,1140327,1140327,4冊11頁,2,4,林淑惠,社團法人澎湖縣身心障礙者服務協會,1040414,澎湖縣馬公市澎水新村1號,（一）增進澎湖縣身心障礙者多元化的服務。（二）促進身心障礙者能力的發揮。（三）提昇專業人員服務的專業技巧與知識。（四）積極参與社會福利服務。（五）營造溫暖與接納的環境。（六）促進身心障礙者就業及提供相關支持服務。,會員入會費、常年會費、捐款。,澎湖縣政府104年3月17日府社行字第1040015257號函。,永久,4372.00,1,1140326,,,,章程第16條、第17條、第18條、第20條、第23條、第26條、第31條經會員大會決議通過變更，報經主管機關同意備查。,,,,
114法登他000006,1,2,林德盛,30,1140411,1140414,1140414,2冊17頁,2,10,吳美娟,財團法人中華基督教澎湖浸信會,0810326,澎湖縣馬公市光復路257號,宣揚基督教教義，發揚宗教仁愛精神，舉辦社會公益或慈善事業。,本教會會友自由奉獻，並接受國內外捐助。,澎湖縣政府87年6月26日87府民禮字第38190號,永久,3667097.00,1,1140411,,,,　　　　　　　　　　　　　　　　　　　　　　　　　　　　,,,,
114法登他000007,1,2,林德盛,85,1140424,1140424,1140424,4冊24頁,1,8,黃昱程,財團法人台灣票據交換所,1080625,臺北市中正區龍福里四鄰南海路3號2樓,為促進台灣地區票據交換及銀行間劃撥結算業務之發展，提高支付系統之安全與效率為宗旨,由台灣地區各縣市票據交換所（共十六家）共同捐助,中央銀行中華民國91年9月25日台央業字第0910054270號函,永久,5891435780.00,1,1140424,,,,一、第8屆董事周正山卸任，繼任董事姓名及住所。二、董事印鑑。,,,,
114法登他000008,1,2,林德盛,16,1140430,1140501,1140501,2冊3頁,2,14,陳光復,財團法人澎湖縣文化基金會,0770629,澎湖縣馬公市中華路230號縣文化局內,以協助政府推動本縣基層文化活動，獎勵本縣文化學術刊物之出版發行，辦理其他與社會教育有關之事項為目的。,發動民間熱心人士捐助及政府編列預算補助。,77年6月13日澎湖縣政府（77）澎府教社字第24124號函。,永久。,98242540.00,1,1140430,,,,,,,,
114法登他000009,1,2,林德盛,60,1140529,1140602,1140602,2冊47頁,1,5,張宗元,財團法人張文津基金會,0991210,澎湖縣馬公市陽明里永平街36號,（一）教育人才培育之獎助學金。（二）認助清寒、遭逢急難學生。（三）教育、慈善公益活動之捐助。（四）其他教育事務相關之捐助。,由張宗元先生及張秀珠女士捐助。,澎湖縣政府99年12月6日府教社字第0990806212號函。,永久,7522123.00,1,1140529,,,,"原登記之財產總額新臺幣2,000,000元整，變更登記為新臺幣7,522,123元整。",,,,
114法登社000001,2,1,林德盛,106,1140114,1140123,1140123,4冊45頁,,,徐婉莉,社團法人澎湖縣社會工作師公會,,澎湖縣馬公市重光里後窟潭39-10號5樓之一,本會以協助政府推展社會福利政策，建立社會工作專業服務體系，確保受服務對象之權益，維護會員權益及謀求會員福利為宗旨。,會員入會費、會員常年會費、捐助、委託收益、專案計畫收入、基金及其孳息、其他收入。,澎湖縣政府中華民國113年12月27日府社行字第1130085004號函,永久,0.00,1,1140123,,,,,,,,
