登記案號,序號,職稱,姓名
114法登他000001,1,"理 事 長",陳禎祥
114法登他000001,2,"理　  事",吳悅秋
114法登他000001,3,"監　  事",邱桂蘭
114法登他000001,4,"理　  事",豊美花
114法登他000001,5,"理　  事",李秋碧
114法登他000001,6,"理　  事",黃尹鏗
114法登他000001,7,"監　  事",吳思逸
114法登他000001,8,"理　  事",王美雲
114法登他000001,9,常務理事,李明義
114法登他000001,10,"理　  事",葉振霖
114法登他000001,11,常務理事,蔡金珍
114法登他000001,12,常務理事,張中元
114法登他000001,13,常務理事,楊耀乾
114法登他000001,14,"理　  事",吳權峰
114法登他000001,15,"理　  事",潘清安
114法登他000001,17,"理　  事",何銘欽
114法登他000001,18,"監　  事",慕秀英
114法登他000001,19,常務監事,翁淑芳
114法登他000001,20,"監　  事",江淑娥
114法登他000001,21,"理　  事",邱群峰
114法登他000002,1,理事長,張琳
114法登他000002,2,理　事,劉佳沛
114法登他000002,3,理　事,郭佩昀
114法登他000002,4,理　事,許純嘉
114法登他000002,5,常務理事,吳宜凌
114法登他000002,6,理　事,陳采萱
114法登他000002,7,理　事,陳誼珊
114法登他000002,8,常務監事,張文馨
114法登他000002,9,副理事長,阮貞瑜
114法登他000002,10,理　事,曾幸錞
114法登他000002,11,監　事,楊英琴
114法登他000002,12,監　事,劉慧冠
114法登他000003,1,理事長,高惠萱
114法登他000003,2,常務理事,陳沁青
114法登他000003,3,常務理事,李慧梅
114法登他000003,4,理　事,陳綉惠
114法登他000003,5,理　事,謝慧娟
114法登他000003,6,理　事,吳蘋眉
114法登他000003,7,理　事,鄭惠美
114法登他000003,8,理　事,高惠萱
114法登他000003,9,理　事,林佳慧
114法登他000003,10,常務監事,柳麗玉
114法登他000003,11,監　事,葉麗妃
114法登他000003,12,監　事,葉欣芳
114法登他000004,1,"理 事 長",彭麗華
114法登他000004,2,"監　  事",李浩平
114法登他000004,3,"理  　事",朱劍聲
114法登他000004,4,"理　  事",彭苡茜
114法登他000004,5,"理　  事",連麗芳
114法登他000004,6,"理  　事",彭淑慧
114法登他000004,7,"理　  事",章春梅
114法登他000004,8,常務理事,彭美玲
114法登他000004,9,常務監事,李心萍
114法登他000004,14,常務理事,李天保
114法登他000004,17,"理  　事",彭明通
114法登他000004,18,"監  　事",羅慧文
114法登他000005,1,理事長,陳彥翰
114法登他000005,2,理　事,王計潘
114法登他000005,3,常務董事,劉文等
114法登他000005,5,理　事,蘇緯綸
114法登他000005,6,理　事,許亨傑
114法登他000005,7,理　事,陳秋蓉
114法登他000005,8,監　事,周杏蓉
114法登他000005,10,監　事,蔣維哲
114法登他000005,12,理　事,曾唐玴誠
114法登他000005,13,理　事,陳冠儒
114法登他000005,14,理　事,潘晌仁
114法登他000005,15,常務監事,趙雅雯
114法登他000006,1,常務理事,吳當
114法登他000006,2,"理 事 長",余金桂
114法登他000006,3,"理　  事",陳東和
114法登他000006,4,"理  　事",古政富
114法登他000006,5,"理　  事",施明憲
114法登他000006,6,"監　  事",張龍輝
114法登他000006,7,常務理事,張志學
114法登他000006,8,"理　  事",曾英戀
114法登他000006,9,"理　  事",林天福
114法登他000006,10,常務監事,江淑琴
114法登他000006,11,"理　  事",黃素真
114法登他000006,12,"監　  事",賴榮幸
114法登他000007,1,董　事,鄭芷逸
114法登他000007,2,董　事,簡伶珠
114法登他000007,3,董　事,林得泉
114法登他000007,4,董　事,施順雄
114法登他000007,5,董　事,許保生
114法登他000007,6,董　事,李朝勝
114法登他000007,7,董事長,鄭銘顯
114法登他000008,1,董事長,劉偉民
114法登他000008,2,董　事,黃台芬
114法登他000008,3,董　事,龍達民
114法登他000008,5,董　事,郭大同
114法登他000008,6,董　事,周學信
114法登他000008,7,董　事,施達信
114法登他000008,8,董　事,楊玉崑
114法登他000008,9,董　事,鄭博仁
114法登他000008,10,董　事,傅偉明
114法登他000009,1,"董 事 長",饒慶鈴
114法登他000009,2,常務監察人,陳志峰
114法登他000009,3,監察人,章正文
114法登他000009,4,"董　  事",陳郁敏
114法登他000009,5,"董　  事",林炎煌
114法登他000009,8,董　事,陳柏峯
114法登他000009,10,"董  　事",林渝鳳
114法登他000009,12,監察人,廖美鳳
114法登他000009,13,"董　  事",李吉崇
114法登他000009,14,董　事,顏國順
114法登他000009,15,"董　  事",劉凱文
114法登他000009,16,"董  　事",袁万丁
114法登他000009,17,董　事,楊玉鏲
114法登他000009,18,董　事,郭麗津
114法登他000010,1,董事長,李靜蘭
114法登他000010,2,董　事,謝文祥
114法登他000010,3,董　事,徐超斌
114法登他000010,4,董　事,賴甫誌
114法登他000010,5,董　事,劉嘉年
114法登他000010,6,監察人,章正輝
114法登他000010,7,董　事,拉娃谷倖
114法登他000010,8,董　事,林德文
114法登他000010,9,監察人,陳谷劦
114法登他000010,10,監察人,鄭任斌
114法登他000010,11,董　事,林正欣
114法登他000010,12,董　事,曲靜芳
114法登他000011,1,"董  　事",黃玉珍
114法登他000011,2,常務董事,陳芬蘭
114法登他000011,3,常務董事,李錦慧
114法登他000011,4,"董　  事",施文祥
114法登他000011,5,董事長,邱欽聖
114法登他000011,6,"董　  事",林碧霞
114法登他000011,7,常務董事,李艷菁
114法登他000011,8,董　事,王一鳴
114法登他000011,9,董　事,蘇泰峯
114法登他000011,10,"董  　事",劉媚雯
114法登他000011,11,董　事,歐鳳春
114法登他000011,12,"董　  事",張寶禎
114法登他000011,13,"董  　事",吳重和
114法登他000011,14,常務董事,侯乾峰
114法登他000011,15,"董  　事",蘇慧娟
114法登他000012,1,常務監事,王一鳴
114法登他000012,2,"理　  事",林琨程
114法登他000012,3,"理 事 長",王國彥
114法登他000012,4,"理　  事",施譿芊
114法登他000012,5,常務理事,陳挺芳
114法登他000012,6,常務理事,張騏竹
114法登他000012,7,"理　  事",曾淑玫
114法登他000012,8,"理  　事",李鄭環
114法登他000012,9,"監　  事",蔡慈成
114法登他000012,10,"理  　事",胡阿秋
114法登他000012,11,"理　  事",林雅衍
114法登他000012,12,"監　  事",鐘宣子
114法登他000013,1,"董  　事",張文東
114法登他000013,2,常務董事,林明錚
114法登他000013,3,"董　  事",李淑鈺
114法登他000013,4,"董　  事",徐德治
114法登他000013,5,"董  　事",林志明
114法登他000013,6,常務董事,温曜瑋
114法登他000013,7,"董　  事",郭俊佑
114法登他000013,8,董　事,林家慈
114法登他000013,9,常務董事,傅爾洵
114法登他000013,10,董　事,廖逸芬
114法登他000013,11,常務董事,粘昭焰
114法登他000013,12,董　事,邱笑紅
114法登他000013,13,常務董事,倪明鋒
114法登他000013,14,"蕫 事 長",李數奼
114法登他000013,15,"董　  事",陳姿妤
114法登他000013,16,常務董事,林本旺
114法登他000013,17,"董　  事",林梅英
114法登他000013,18,"董　  事",林汎星
114法登他000013,19,董　事,劉祁明
114法登他000013,20,董　事,張淑媚
114法登他000013,21,董　事,林欣怡
114法登他000014,1,董　事,黃美珍
114法登他000014,2,董　事,釋惟證
114法登他000014,3,董　事,釋惟悟
114法登他000014,4,董事長,周秀勤
114法登他000014,5,董　事,謝玉雪
114法登他000014,6,董　事,曾滿
