登記案號,序號,職稱,姓名
102法登他000001,1,理事長,黃照
102法登他000001,2,理　事,廖承泰
102法登他000001,4,理　事,馬大元
102法登他000001,5,常務理事,黃美齡
102法登他000001,6,常務理事,廖玉美
102法登他000001,7,理　事,鄭光龍
102法登他000001,8,理　事,張郁苹
102法登他000001,10,理　事,邱美榕
102法登他000001,13,理　事,馬菊紅
102法登他000001,14,常務監事,林玉財
102法登他000001,15,監　事,胡富枝
102法登他000001,16,監　事,張秀英
102法登他000002,1,理事長,陳瑞彬
102法登他000002,2,常務監事,張寅彬
102法登他000002,3,理　事,黃德標
102法登他000002,4,理　事,劉德金
102法登他000002,5,理　事,江燃富
102法登他000002,6,理　事,陳瑞榮
102法登他000002,7,常務理事,郭文川
102法登他000002,8,理　事,徐文盛
102法登他000002,9,理　事,劉棋華
102法登他000002,10,常務理事,黃德安
102法登他000002,11,監　事,邱菁美
102法登他000002,12,監　事,賴秋蓉
102法登他000003,1,董事長,林榮德
102法登他000003,2,董　事,陳明朝
102法登他000003,3,董　事,徐耀昌
102法登他000003,8,董　事,林孟瑜
102法登他000003,9,董　事,王培珠
102法登他000003,10,董　事,王桂鳳
102法登他000003,12,董　事,吳正賢
102法登他000003,13,董　事,陳幸進
102法登他000003,14,董　事,謝善成
102法登他000003,15,董　事,盧欽滄
102法登他000003,16,董　事,林和村
102法登他000005,1,董事長,陳榮秋
102法登他000005,2,董　事,陳天送
102法登他000005,3,董　事,王志郎
102法登他000005,4,董　事,陳信宏
102法登他000005,5,董　事,古文雄
102法登他000005,6,董　事,賴茂城
102法登他000005,7,董　事,莊宗銘
102法登他000005,8,董　事,蔡樹軒
102法登他000005,9,董　事,陳朝國
102法登他000005,10,董　事,韓佳良
102法登他000005,11,董　事,林定吉
102法登他000005,12,董　事,蔡居源
102法登他000005,13,董　事,林新傳
102法登他000005,14,監察人,陳秋禎
102法登他000005,15,監察人,陳玉雀
102法登他000005,16,監察人,趙正山
102法登他000008,1,理事長,湯錦乾
102法登他000008,2,常務監事,黃錦瑞
102法登他000008,3,常務理事,林賢正
102法登他000008,4,理　事,葉萬昌
102法登他000008,5,理　事,黃駿翔
102法登他000008,6,監　事,曾榮一
102法登他000008,7,常務理事,張玉蘭
