登記案號,序號,職稱,姓名
109法登他000001,1,董事長,魏巍
109法登他000001,2,董　事,張堅石
109法登他000001,3,董　事,邱靜蓉
109法登他000001,4,董　事,朱夢茜
109法登他000001,5,董　事,羅復異
109法登他000001,6,監察人,林筱增
109法登他000002,1,董　事,李福登
109法登他000002,2,董　事,周天
109法登他000002,3,董　事,馬哲儒
109法登他000002,4,董　事,鍾瑞國
109法登他000002,5,董　事,劉顯達
109法登他000002,6,董　事,蔡清在
109法登他000002,7,董事長,林財源
109法登他000002,8,董　事,劉瑞生
109法登他000002,9,董　事,陳猷龍
109法登他000002,10,監察人,歐錫祺
109法登他000003,1,理事長,呂福元
109法登他000003,2,常務理事,郭威伯
109法登他000003,3,常務理事,蔡昌榮
109法登他000003,4,常務理事,林瑞峰
109法登他000003,5,常務理事,洪置笙
109法登他000003,6,常務理事,張語全
109法登他000003,7,常務理事,宋永雄
109法登他000003,8,理　事,湯二龍
109法登他000003,9,理　事,郭同慶
109法登他000003,10,理　事,黃共和
109法登他000003,11,理　事,謝銘哲
109法登他000003,12,理　事,潘光月
109法登他000003,13,理　事,李文太
109法登他000003,14,理　事,林金龍
109法登他000003,15,理　事,洪再傳
109法登他000003,16,理　事,呂建輝
109法登他000003,17,理　事,林宜弘
109法登他000003,18,理　事,謝華偉
109法登他000003,19,理　事,鄭太一
109法登他000003,20,理　事,陳光輝
109法登他000003,21,理　事,洪承宗
109法登他000003,22,常務監事,廖本泉
109法登他000003,23,監　事,陳景富
109法登他000003,24,監　事,鄞順平
109法登他000003,25,監　事,郭朝鐘
109法登他000003,26,監　事,張連發
109法登他000003,27,監　事,李世寶
109法登他000003,28,監　事,吳軍港
109法登他000004,1,董事長,陳勇志
109法登他000004,2,副董事長,張敬雯
109法登他000004,3,董　事,黃煌億
109法登他000004,4,董　事,孫德生
109法登他000004,5,董　事,蔡武憐
109法登他000004,6,董　事,蔡安明
109法登他000004,7,董　事,蔡逸然
109法登他000004,8,董　事,蔡國檔
109法登他000004,9,董　事,王厚詠
109法登他000004,10,董　事,林耿丞
109法登他000004,11,董　事,黃珠淑
109法登他000004,12,董　事,薛天惠
109法登他000004,13,董　事,陳彥名
109法登他000004,14,董　事,蘇郁翔
109法登他000004,15,董　事,范志遠
109法登他000004,16,監察人,陳韋丞
109法登他000004,17,常務監察人,蔡順周
109法登他000004,18,監察人,蔡忠富
109法登他000005,1,董事長,何妙娟
109法登他000005,2,董　事,釋心保
109法登他000005,3,董　事,方希聖
109法登他000005,4,董　事,鄭添原
109法登他000005,5,董　事,王千珮
109法登他000005,6,董　事,賴凱慧
109法登他000005,7,董　事,莊惠雯
109法登他000005,8,董　事,趙秀娟
109法登他000005,9,董　事,胡佳君
109法登他000006,1,理事長,何勝雄
109法登他000006,2,常務理事,吳恒亮
109法登他000006,3,常務理事,黃世鄰
109法登他000006,4,理　事,吳和木
109法登他000006,5,理　事,黃太郎
109法登他000006,6,理　事,林正明
109法登他000006,7,理　事,何林淑枝
109法登他000006,8,理　事,王清見
109法登他000006,9,理　事,吳風山
109法登他000006,10,理　事,何進義
109法登他000006,11,理　事,莊慶龍
109法登他000006,12,常務監事,王和憲
109法登他000006,13,監　事,吳讚峰
109法登他000006,14,監　事,林輝彥
109法登他000007,1,董事長,李重穎
109法登他000007,2,董　事,李源貿
109法登他000007,3,董　事,林文德
109法登他000007,4,董　事,余世育
109法登他000007,5,董　事,李木吟
109法登他000007,6,董　事,邱明華
109法登他000007,7,董　事,李益昌
109法登他000008,1,董事長,鄭林雪娥
109法登他000008,2,董　事,李雅廷
109法登他000008,3,董　事,吳淑心
109法登他000008,4,董　事,李瑞仁
109法登他000008,5,董　事,江春木
109法登他000008,6,董　事,林仁崇
109法登他000008,7,董　事,林忠雄
109法登他000008,8,董　事,陳榮良
109法登他000008,9,董　事,蔡惠舫
109法登他000008,10,董　事,吳裕民
109法登他000008,11,董　事,薛福財
109法登他000008,12,董　事,陳文祥
109法登他000008,13,董　事,洪登四
109法登他000008,14,董　事,陳宜雄
109法登他000008,15,董　事,何清釧
109法登他000008,16,監察人,邱重信
109法登他000009,1,董　事,林蔡慶
109法登他000009,2,董　事,林寬榮
109法登他000009,3,董事長,林寬碩
109法登他000009,4,董　事,陳金雄
109法登他000009,5,董　事,許俊顯
109法登他000009,6,董　事,黃銹垣
109法登他000009,7,董　事,劉澄
109法登他000009,8,董　事,孫鴻志
109法登他000009,9,監察人,朱光興
109法登他000009,10,董　事,賴欣欣
109法登他000010,1,董事長,蔡永裕
109法登他000010,2,董　事,陳錫惠
109法登他000010,3,董　事,楊芳益
109法登他000010,4,董　事,高如蘭
109法登他000010,5,董　事,蔡瑾
109法登他000010,6,董　事,楊雅惠
109法登他000010,7,董　事,羅寶豊
109法登他000011,1,董事長,李玉柱
109法登他000011,2,董　事,曾租文
109法登他000011,3,董　事,陳少宏
109法登他000011,4,董　事,吳義明
109法登他000011,5,董　事,楊慶宗
109法登他000011,6,董　事,盧進通
109法登他000011,7,董　事,廖昭勝
109法登他000011,8,董　事,孫連臣
109法登他000011,9,董　事,林鐵龍
109法登他000011,10,董　事,田水勝
109法登他000011,11,董　事,鄭宏忠
109法登他000011,12,董　事,吳陳正雄
109法登他000011,13,董　事,蘇啓成
109法登他000012,1,董事長,梁興南
109法登他000012,2,董　事,陳怡蓁
109法登他000012,3,董　事,溫國豪
109法登他000012,4,董　事,呂國璋
109法登他000012,5,董　事,呂何秀麗
109法登他000012,6,董　事,陳席閔
109法登他000012,7,董　事,鄭淑敏
109法登他000012,8,董　事,楊勝斐
109法登他000012,9,董　事,謝幸芬
109法登他000012,10,董　事,陳姿丰
109法登他000012,11,董　事,劉昱磊
109法登他000012,12,董　事,吳正裕
109法登他000012,13,董　事,洪世彥
109法登他000012,14,董　事,呂頌翔
109法登他000012,15,董　事,何明威
109法登他000012,16,專任監察人,林宗輝
109法登他000012,17,監察人,劉榮欽
109法登他000013,1,董事長,楊榮仁
109法登他000013,2,董　事,蔡國升
109法登他000013,3,董　事,戴文凱
109法登他000013,4,董　事,劉憲同
109法登他000013,5,董　事,何宋錦
109法登他000013,6,董　事,盧義光
109法登他000013,7,董　事,吳約明
109法登他000014,1,董事長,陳添勝
109法登他000014,2,董　事,常四偉
109法登他000014,3,董　事,吳賓求
109法登他000014,4,董　事,趙秋瀛
109法登他000014,5,董　事,朱玉志
109法登他000014,6,董　事,袁啟綱
109法登他000014,7,董　事,吳志揚
109法登他000014,8,監察人,沈一鋒
109法登他000015,1,理事長,陳維濬
109法登他000015,2,理　事,王佐芳
109法登他000015,3,理　事,陳章泰
109法登他000015,4,理　事,林敬善
109法登他000015,5,理　事,甄美榮
109法登他000015,6,理　事,曾憲方
109法登他000015,7,理　事,陳維蓁
109法登他000015,8,理　事,蔡麗娟
109法登他000015,9,理　事,鄭得恩
109法登他000015,10,常務監事,吳慧中
109法登他000015,11,監　事,巫佳純
109法登他000015,12,監　事,朱玉峰
109法登他000016,1,常務監事,朱柏州
109法登他000016,2,理　事,朱皓民
109法登他000016,3,常務理事,朱麗安
109法登他000016,4,理　事,王筱芳
109法登他000016,5,監　事,陳煥文
109法登他000016,6,理　事,張鈞豪
109法登他000016,7,理　事,林柏樺
109法登他000016,8,理　事,郭欣妤
109法登他000016,9,理　事,謝佳純
109法登他000016,10,理事長,徐晨桓
109法登他000016,11,常務理事,邱建豪
109法登他000016,12,監　事,林彥甫
109法登他000017,1,董事長,薛國泉
109法登他000017,2,董　事,薛藤雄
109法登他000017,3,董　事,薛博夫
109法登他000017,4,董　事,薛杉寅
109法登他000017,5,董　事,薛雪香
109法登他000018,1,董事長,林再錦
109法登他000018,2,董　事,楊金鐘
109法登他000018,3,董　事,劉錫洋
109法登他000018,4,董　事,林美惠
109法登他000018,5,董　事,顧鴻國
109法登他000018,6,董　事,蔡武章
109法登他000018,7,董　事,嚴英
109法登他000019,1,理事長,丁聖賢
109法登他000019,2,常務理事,蔡翼檀
109法登他000019,3,常務理事,黃健信
109法登他000019,4,理　事,洪惠菁
109法登他000019,5,理　事,陳曉琪
109法登他000019,6,理　事,陳瑞娥
109法登他000019,7,理　事,洪林雪香
109法登他000019,8,理　事,廖明祥
109法登他000019,9,理　事,買惠玲
109法登他000019,10,常務理事,蔡素美
109法登他000019,11,監　事,周雅婷
109法登他000019,12,監　事,洪武生
109法登他000020,1,董事長,林仁益
109法登他000020,2,常務董事,林德生
109法登他000020,3,常務董事,陳佩利
109法登他000020,5,常務董事,李君禮
109法登他000020,6,董　事,陳國樑
109法登他000020,7,董　事,馬萬鈞
109法登他000020,8,董　事,王錫欽
109法登他000020,9,董　事,曾國正
109法登他000020,10,董　事,馮展華
109法登他000020,11,董　事,鄭英耀
109法登他000020,12,董　事,覺文郁
109法登他000020,14,監察人,黃文谷
109法登他000020,15,監察人,江靜瑜
109法登他000020,16,常務董事,陳玲慧
109法登他000020,17,董　事,陳瓊華
109法登他000020,18,監察人,楊慶煜
109法登他000021,1,理事長,陳國明
109法登他000021,2,常務理事,鄭梨華
109法登他000021,3,常務理事,黃正光
109法登他000021,4,理　事,黃水濱
109法登他000021,5,理　事,許仁厚
109法登他000021,6,理　事,葉澤芳
109法登他000021,7,理　事,陳麗芬
109法登他000021,8,理　事,戴英哲
109法登他000021,9,理　事,陳建丞
109法登他000021,10,常務監事,林振弘
109法登他000021,11,監　事,李富村
109法登他000021,12,監　事,陳振輝
109法登他000022,1,理事長,許桐榮
109法登他000022,2,常務理事,陳敬忠
109法登他000022,3,常務理事,游永福
109法登他000022,4,理　事,陳誌誠
109法登他000022,5,理　事,湯英能
109法登他000022,6,理　事,潘俐燕
109法登他000022,7,理　事,王復德
109法登他000022,8,理　事,岳中峯
109法登他000022,9,理　事,陳漢南
109法登他000022,10,常務監事,游佳璋
109法登他000022,11,監　事,呂熴輝
109法登他000022,12,監　事,陳賢修
109法登他000023,1,理事長,陳志文
109法登他000023,2,副理事長,林明煌
109法登他000023,3,副理事長,董莊敬
109法登他000023,4,常務理事,蔡明興
109法登他000023,5,常務理事,蔡錦雀
109法登他000023,6,理　事,王長龍
109法登他000023,7,理　事,王珍妮
109法登他000023,8,理　事,林美秀
109法登他000023,9,理　事,邱若山
109法登他000023,10,理　事,郭碧蘭
109法登他000023,11,理　事,陳采玉
109法登他000023,12,理　事,陳美玲
109法登他000023,13,理　事,黃女玲
109法登他000023,14,理　事,黃如萍
109法登他000023,15,理　事,黃幸素
109法登他000023,16,理　事,葉淑華
109法登他000023,17,理　事,賴錦雀
109法登他000023,18,理　事,蘇銘峯
109法登他000023,19,理　事,釋依昱
109法登他000023,20,常務監事,劉伯雯
109法登他000023,21,監　事,池田辰彰
109法登他000023,22,監　事,林麗娟
109法登他000023,23,監　事,黃招憲
109法登他000023,24,監　事,鄭惠芬
109法登他000024,1,董事長,朱朝山
109法登他000024,2,董　事,趙竹河
109法登他000024,3,董　事,李世杰
