登記案號,序號,職稱,姓名
060法登000186,1,董事長,于　斌
060法登000186,2,"董  事",關吉玉
060法登000186,3,"董  事",徐銘信
060法登000186,4,"董  事",張寶樹
060法登000186,5,"董  事",蔣復璁
060法登000186,6,"董  事",皮以書
060法登000186,7,"董  事",宋時選
060法登000186,8,"董  事",金克明
060法登000186,9,"董  事",肯　林
060法登000316,1,董事長,金志成
060法登000316,2,"董  事",金祖鑫
060法登000316,3,"董  事",朱志燿
060法登000316,4,"董  事",李慶塘
060法登000316,5,"董  事",丁耕莘
060法登000316,6,"董  事",汪寶瑄
060法登000316,7,"董  事",李慶銘
060法登000316,8,"董  事",張國勳
060法登000316,9,"董  事",李貽康
060法登000403,1,董事長,李揚敬
060法登000404,1,董事長,林王不
060法登000405,1,董事長,張國泰
060法登000406,1,董事長,林丕鴻
060法登000409,1,董事長,黃祟西
060法登000409,2,董　事,陳清順
060法登000409,3,董　事,黃全生
060法登000409,4,董　事,黃連福
060法登000409,5,董　事,張樑材
060法登000409,6,董　事,蔡清雲
060法登000409,7,董　事,黃建安
060法登000409,8,董　事,林謀祥
060法登000409,9,董　事,劉兩傳
060法登000409,10,董　事,柯燦煌
060法登000409,11,董　事,陳燦華
060法登000409,12,董　事,吳昌富
060法登000409,13,董　事,吳金木
060法登000409,14,董　事,柯燦生
060法登000409,15,董　事,陳明月
060法登000409,16,董　事,洪式文
060法登000409,17,董　事,蔡鉄雄
060法登000410,1,董事長,"王  昇"
060法登000411,1,董事長,"吳  勇"
060法登000413,1,董事長,馮翁宗
060法登000416,1,董事長,"戒   修"
060法登000417,1,董事長,嚴以霖
060法登000419,1,董事長,"陳  貴"
060法登000419,2,董　事,謝守義
060法登000419,3,董　事,王增建
060法登000419,4,董　事,陳丁貴
060法登000419,5,董　事,林有土
060法登000419,6,董　事,張德富
060法登000419,7,董　事,"王  堯"
060法登000419,8,董　事,施添壽
060法登000419,9,董　事,江阿明
060法登000419,10,董　事,"張  星"
060法登000419,11,董　事,"賴  註"
060法登000419,12,董　事,周東華
060法登000419,13,董　事,林萬塗
060法登000419,14,董　事,方文章
060法登000419,15,董　事,林新旺
060法登000420,1,董事長,張本立
060法登000421,1,董事長,張安候
060法登000421,2,"董  事",汪竹一
060法登000421,3,"董  事",吳祖坪
060法登000421,4,"董  事",陶士珍
060法登000421,5,"董  事",曾虛白
060法登000421,6,"董  事",彭令占
060法登000421,7,"董  事",屠煥然
060法登000421,8,"董  事",許曉初
060法登000421,9,"董  事",孫　方
060法登000422,1,董事長,洪偉達
060法登000425,1,董事長,"孫  震"
060法登000427,1,董事長,宋維生
060法登000428,1,董事長,干陳鑾鳳
060法登000429,1,董事長,張岫嵐
060法登000430,1,董事長,陳李涵
060法登000432,1,董事長,李景德
060法登000433,1,董事長,李松山
060法登000437,1,董事長,范卓新
060法登000438,1,董事長,吳越潮
060法登000439,1,董事長,蕭政文
060法登000440,1,董事長,劉漢久
060法登000442,1,董事長,顧士奇
060法登000444,1,董事長,洪朝進
060法登000445,1,董事長,陳其志
060法登000447,1,董事長,楊木科
060登000002,1,董事長,林王不
060登000002,2,董　事,林豊年
060登000002,3,董　事,林連發
060登000002,4,董　事,林康月
060登000002,5,董　事,林美玉
060登000002,6,董　事,范羅秀鳳
060登000002,7,董　事,李罔市
060登000002,8,常務監事,陳　惜
060登000002,9,監　事,張碧桂
060登000002,10,監　事,高　心
060登000003,1,董　事,汪彞定
060登000003,2,董事長,董浩雲
060登000003,3,董　事,楊管北
060登000003,4,董　事,朱登皋
060登000003,5,董　事,翟因壽
060登000003,6,董　事,曹仲周
060登000003,7,董　事,趙　璋
060登000003,8,董　事,吳仲亞
060登000003,9,董　事,張申福
060登000003,10,董　事,韋永寧
060登000003,11,董　事,陳棨元
060登000005,1,常務董事,𡩋　馨
060登000005,2,董　事,范德峰
060登000005,3,董　事,施達雄
060登000005,4,董　事,李建興
060登000005,5,董　事,文忠傑
060登000005,8,常務董事,孫景華
060登000005,9,常務董事,王國琦
060登000005,10,董　事,徐金珠
060登000005,11,董事長,周聯華
060登000005,12,常務董事,吳三錫
060登000005,14,董　事,吳祈禎
060登000005,16,董　事,朱德培
060登000005,17,董　事,盧思豫
060登000005,18,董　事,戴德發
060登000005,19,董　事,毛應炎
060登000006,1,董　事,汪彞定
060登000006,2,董事長,董浩雲
060登000006,3,董　事,楊管北
060登000006,4,董　事,朱登皋
060登000006,5,董　事,翟因壽
060登000006,6,董　事,曹仲周
060登000006,7,董　事,趙　璋
060登000006,8,董　事,吳仲亞
060登000006,9,董　事,張申福
060登000006,10,董　事,韋永寧
060登000006,11,董　事,陳棨元
060登000007,1,董事長,林丕鴻
060登000007,2,常務董事,侯天民
060登000007,3,常務董事,范誦堯
060登000007,4,董　事,高德顯
060登000007,5,董　事,孔大衛
060登000007,6,董　事,翁啓翔
060登000007,7,董　事,華裘梅娟
060登000007,8,董　事,李史茹嬪
060登000007,9,董　事,陳凌雲
060登000008,1,董事長,李怡嚴
060登000008,2,董　事,楊國樞
