登記案號,序號,職稱,姓名
060法登財000001,1,董事長,"宣  力"
060法登財000001,2,"董  事",吳棟樑
060法登財000001,3,"董  事",呂學儀
060法登財000001,4,"董  事",張世祿
060法登財000001,5,"董  事",林賢郎
060法登財000001,6,"董  事",耿殿棟
060法登財000001,7,"董  事",張文華
060法登財000001,8,"董  事",張俊彥
060法登財000001,9,"董  事",宣明智
060法登財000001,10,"董  事",王雲黛
060法登財000001,11,"董  事",林文伯
060法登財000002,1,董事長,許文富
060法登財000002,2,"董  事",呂天降
060法登財000025,1,董事長,黃世忠
060法登財000025,2,"董  事",陳履元
060法登財000025,3,"董  事",鄺　靖
060法登財000025,4,"董  事",區小驥
060法登財000025,5,"董  事",施青江
060法登財000025,6,"董  事",王　顯
060法登財000025,7,"董  事",周輝城
060法登財000025,8,"董  事",蔡行華
060法登財000025,9,"董  事",蔡柏鋒
060法登財000025,10,"董  事",高進福
060法登財000025,11,"董  事",蔡明道
