登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
048法登000027,1,1,林貴美,86,0480818,0480818,0480818,6冊27頁,,0,趙懷仁,財團法人臺灣省台北縣天主教聖母聖心傳教修女會,0480818,臺灣省台北縣永和鎮中興路六十號,傳播天文教義，舉辦教育文化及醫療衛生事業,由比國天主教奧斯定修女會撥給暨熱心教友之自由捐贈,四十八年七月二十九日,永久,850794.00,1,0480818,0480818,,,,,,,,,,,,,,,,
048法登000070,1,1,林貴美,70,0480124,0480124,0480124,5冊25頁,,0,"黃  煇",財團法人台灣省電力員工互助會,0480124,台北市和平東路一段三十九巷台灣電力股份有限公司,以舉辦台灣電力股份有限公司員工及眷屬之互助及其他福利事業並協助電力事業為目的。,繼受原則財團法人台電厚生會及台灣共濟會所有財產,中華民國四十七年十二月二十日,無限期,16205750.00,1,0480124,0480124,,,,,,,,,,,,,,,,
048法登000071,1,1,林貴美,71,0480202,0480202,0480202,5冊27頁,,0,林挺生,財團法人大同股份有限公司職工福利委員會,0480202,台北市中山北路三段廿二號,舉辦福利事業職工智能改善職工生活為目的。,由大同製鋼機械股份有限公司及所屬職工依職工福利金條例提撥福利金、接收其他捐款,中華民國四十三年八月,永久,1651153.00,1,0480202,0480202,,,,,,,,,,,,,,,,
048法登000074,1,1,林貴美,74,0480206,0480206,0480206,6冊3頁,,0,黃啟瑞,財團法人台北江夏黃種德堂大宗祠,0480206,台北市龍山區廣州街二六五巷三號,為會員敦睦族每年春秋兩次舉行祭典。,由會員自由樂捐,中華民國四十八年一月三十日,無限期,50000.00,1,0480206,0480206,,,,,,,,,,,,,,,,
048法登000075,1,1,林貴美,75,0480226,0480226,0480226,6冊5頁,,0,潘景耀,財團法人台北縣三重鎮三光基督教長老會,0480226,台北縣三重鎮重新路三段五三號,以傳揚基督引人歸主并舉辦慈善育英公益事業為目的。,信徒樂意捐獻,中華民國四十八年一月三十一日,無限期,67220.00,1,0480226,0480226,,,,,,,,,,,,,,,,
048法登000077,1,1,林貴美,77,0480317,0480317,0480317,6冊9頁,,0,雷寶華,財團法人台灣糖業股份有限公司職工福利委員會,0480317,台北縣木柵鄉內坑二三號,為謀本公司全體員工之福利,由本公司依照職工福利全條例第二攸之規定提撥之福利全。其他由本公司奉核准撥發之福利經費。,民國四十六年六月二十四日,永久,6250000.00,1,0480317,0480317,,,,,,,,,,,,,,,,
048法登000078,1,1,林貴美,78,0480406,0480406,0480406,6冊11頁,,0,謝東閔,財團法人台灣省防癌協會,0480406,台北市鄭州路一四五號省立台北醫院內,以啟發民眾防治癌症智識及助醫界研究治癌之學術技能並推進全省防癌事業及救助治貧患者為目的。,捐助人捐助基金會及會友會費。由熱心防癌事業個人或團體捐獻基金或事業費。請求政府核撥專款資助,中華民國四十七年十一月十一日,永久,75000.00,1,0480406,0480406,,,,,,,,,,,,,,,,
048法登000081,1,1,林貴美,81,0480420,0480420,0480420,6冊17頁,,0,吳寶珠,財團法人台灣省陽明山善光寺董事會,0480420,陽明山北投鎮中心里溫泉路銀光巷二０號,維持善光經費協助該寺佛教事業之發展。,由創立人等及同道人樂捐,民國四十八年三月二十三日,不定期,50000.00,1,0480420,0480420,,,,,,,,,,,,,,,,
048法登000084,1,1,林貴美,84,0480619,0480619,0480619,6冊23頁,,0,梅瑞義,財團法人美國基督教拿撒勒人會,0480619,陽明山區士林鎮大馬路二四七號,以宣揚基督教教義並舉辦公益，慈善，教育等事業為目的。,所有在台財產均係美國主事務所撥款購置。,民國四十八年六月六日,五十年,500000.00,1,0480619,0480619,,,,,,,,,,,,,,,,
048法登000087,1,1,林貴美,87,0480826,0480826,0480826,6冊29頁,,0,郭張美德,財團法人私立台灣華光兒童福利協進所,0480826,台北市潮州街十五號,推動及加強兒童福利事業。,向社會捐募,中華民國四十三年十一月二十六日,無限期,170000.00,1,0480826,0480826,,,,,,,,,,,,,,,,
048法登000088,1,1,林貴美,88,0480930,0480930,0480930,7冊1頁,,0,"吳  水",財團法人台灣省台北縣竹林山觀音寺,0480930,台北縣林口鄉菁湖村中湖七號,為奉祀觀音佛祖暨宣揚佛教道德敦睦信徒交誼增進福利樹立團結互助精神並與辦慈善公益事業為目的。,由原竹林觀音寺之財產捐助照附件財產目錄,中華民國四十八年九月十六日,無限期,93489.00,1,0480930,0480930,,,,,,,,,,,,,,,,
048法登000091,1,1,林貴美,91,0481014,0481014,0481014,7冊7頁,,,周茂柏,社團法人中國驗船協會,0481014,台北市昆明街一一三號,以研究增強船舶安全及效率為宗旨。,捐助,中華民國四十年二月十五日,永久,1390000.00,1,0481014,0481014,,,,,,,,,,,,,,,,
048法登000097,1,1,林貴美,79,0480414,0480414,0840415,6冊13頁,,0,陳蘭皋,財團法人臺灣人造雨研究所,0480414,台北市羅斯福路四段一九八號,以研究及試驗人造雨輔助農田灌溉及水力發電。,由臺灣電力公司及台灣省糧食局捐助,台北市政府建設局四十七年七月三十一日,永久,300000.00,1,0480414,0480414,0480420,,,,,,,,,,,,,,,
048法登000104,1,1,,83,0480404,0480404,0480407,6冊21頁,,0,董事長,財團法人台灣觀光協會,0480404,台北市民權東路二段九號五樓,以促進台灣地區觀光事業為目的。,捐助人捐助現金,臺灣省政府交通處四十八年三月三十日,永久,0.00,1,0480404,0480404,,,,,,,,,,,,,,,,
048登000001,1,2,陳宗皋,55,0480110,0480110,0480110,4冊25頁,1,,各董事,財團法人天主教耀漢小兄弟會,0470117,台中市何安里台中港路541號,本財團設立之目的為協助當地主教服務人?宣揚天主教教義並供應本會所需之一切設備及經費。一、以在宗教文學科學各方面培養服務人?之會士並使年邁或有疾病之會士得獲贍養。二、以維持其會士現在及將來被委承辦之宗教慈善，教育，社會福利各項事業。,由張驤、曹立珊、何東昌等共同捐助,臺灣省政府中華民國47年1月9日府民一字第2578號通知,永久,183548.60,1,0480110,0480110,,,,,,,,,,,,原登記事務所於台北縣新店鎮二十張路86號之2現遷於台中市何安里台中港路541號。,,,,
048登000002,1,2,陳宗皋,11,0480119,0480119,0480119,1冊25頁,2,,各董事,財團法人北部台灣基督長老教會,0391123,台北市中山北路2段94號,圖謀基督教健全之發達及盡力於台灣北部教化所組織北部台灣基督長老教會執行禮拜及其他事業所需要土地建物及設備品之所有或受理以及供給所必要之資產。,大會交付金、會友獻金,臺灣省政府民政廳三十九年十月二十日,永久,2202183.00,1,0480119,0480119,,,,,,,,,,,,,,,,
048登000003,1,1,陳宗皋,69,0480111,0480123,0480123,5冊23頁,,,各董事,財團法人台灣省聖公會,0480123,台北市和平東路2段120號,本會宗旨在台灣省各處傳揚基督教教義，並在美國夏威夷聖公會之指導下，訓練且任命傳教士及牧師，以傳揚基督福音，並在台灣省各處設立教堂。,由美國夏威夷聖公會捐助,臺灣省政府中華民國47年11月26日府民一字第10970號函通知,永久,560000.00,1,0480123,0480123,,"蔡六乘  律師",台北市廈門街99巷33號,100,,,,,,,,,,,,
048登000004,1,1,陳宗皋,70,0480121,0480124,0480124,5冊25頁,,,黃　煇,財團法人台灣電力員工互助會,0480124,台北市和平東路139號台灣電力股份有限公司內,本會以舉辦台灣電力股份有限公司員工及其眷屬之救濟，互助以及其他福利事業並協助發展電力事業為目的。,繼承原財團法人台電厚生會、財團法人台電共濟會所有財產,經濟部中華民國47年12月20日經台(47)營字第19663號令,永久,16205750.00,1,0480124,0480124,,,,,,,,,,,,,,,,
048登000005,1,1,陳宗皋,71,0480131,0480202,0480202,5冊27頁,,,林挺生,財團法人大同製鋼機械股份有限公司職工福利委員會,0480202,台北市中山北路3段22號,本會以舉辦福利事業增進職工智能改善職工生活為目的。,接受大同製鋼機械股份有限公司依職工福利金條例規定提撥之福利金。接受大同製鋼機械股份有限公司所屬職工福利金條例規定提撥之福利金。接受其他捐款。,臺北市政府中華民國43年8月北市民社福字第024號登記證,永久,1651153.24,1,0480202,0480202,,,,,,,,,,,,,,,,
