登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
104法登他000001,1,2,吳玉金,34,1040107,1040112,1040114,2冊54頁,2,8,董事長李金桐,亞太學校財團法人,0880223,苗栗縣頭份鎮珊湖里學府路110號,遵照國家教育政策暨現行教育法令之規定辦理亞太創意技術學院並謀其健全發展。,"由周本錡等捐助，其總值為新臺幣104,805,880元正。嗣後並得繼續接受國內外之個人、法人或團體之捐贈。",教育部76年4月28日。,永久,1648309910.00,1,1040112,,,彭愛茹,苗栗縣頭份鎮珊湖里學府路110號,351,古文雄,苗栗縣頭份鎮珊湖里學府路110號,351,,,,,"一、本法人102學年度財產變更為新臺幣1,636,279,557元整。
二、第1屆監察人屆滿，改選產生第2屆監察人。原監察人朱澤民連任。",,,,
104法登他000002,2,2,吳玉金,101,1040116,1040123,1040127,3冊1頁,2,2,理事長唐時聰,社團法人苗栗縣特殊教育關懷協會,1001228,苗栗縣苗栗市嘉新里經國路四段825號,一、配合政府去機構化理念，提倡社區家園、日間照顧方案，走入社區服務。二、號召苗栗縣具有愛心及熱心服務人士，服務身心障礙者等弱勢族群。三、輔導低成就身心障礙夥伴的觀點和態度：回歸對人的尊重。四、建立多元化服務內涵，有效整合資源，配合政府社區發展指定工作項目，擬定年度工作計畫，提升生活品質、就業能力。五、輔導會員迎向e世代，綠能源的新潮流，開辦職業訓練課程就業能力，培養第二專長，成人教育終身學習課程。,入會費、常年會費、會員會費、會員捐款、其他收入、基金及其孳息、委託收益。,苗栗縣政府中華民國100年3月8日府勞社行字第1000041277號函,永久,21000.00,1,1040123,,,,,,,,,,,,,"一、第1屆理事長、副理事長、常務監事及理監事任期屆滿，改選產生第2屆理事長、常務理監事及理監事。新任者：常務理事林錦城、謝尚勇；理事劉騰錦、洪美華、石秀英、林秀凱；常務監事楊炎祥；監事黎瑞梅、洪文榮。餘均連任。
二、修改法人章程第1條、第5條、第6條、第20條及第30條。
三、修改法人名稱：原名稱為「社團法人苗栗縣國立特殊教育學校校友會」，更名為「社團法人苗栗縣國立特殊教育學校校友家長會」，再更名為「社團法人苗栗縣特殊教育關懷協會」，併同變更法人圖記印文。",,,,
104法登他000003,1,2,吳玉金,35,1040119,1040128,1040128,2冊57頁,1,6,董事長游陳鳳嬌,廣亞學校財團法人,0880315,苗栗縣造橋鄉談文村5鄰學府路168號,為遵照國家教育政策暨現行教育法令之規定，辦理廣亞學校財團法人，並謀其健全發展。,"本法人設立時捐助之財產總額為新臺幣550,000,000元整，由王廣亞先生及王蔡秀鸞女士捐助設立，嗣後並得繼續接受國內外之個人、法人或團體之捐助。",教育部民國88年2月9日台技㈡字第87144324號,永久,2903750881.00,1,1040128,,,藍培青,苗栗縣造橋鄉談文村學府路168號,361,,,,,,,,"1.第6屆董事長王育文辭任董事長及董事職務，經補選游陳鳳嬌繼任董事長、吳舟蓉繼任董事。
2.修正法人章程第1條，將「廣亞學校財團法人育達商業科技大學」修改為「廣亞學校財團法人育達科技大學」。
3.本法人102學年度財產總額變更為新臺幣2,903,750,881元整。",,,,
104法登他000004,1,2,吳玉金,15,1040119,1040127,1040127,1冊19頁,1,12,董事長連旭平,財團法人苗栗縣私立龍德家事商業職業學校,0861124,苗栗縣苑裡鎮房裡里南房75之1號,為遵照國家教育政策暨現行教育法令之規定，設立財團法人苗栗縣私立龍德家事商業職業學校。,"本法人設立捐助時之財產總額為新臺幣4,906,257元整，嗣後並得繼續接受國內外之個人、法人或團體之捐贈。",臺灣省政府教育廳62年6月1日,永久,184973594.00,1,1040127,1040611,1040226,李容萱,苗栗縣苑裡鎮房裡里南房75之1號,358,,,,,,,,"一、第12屆董事長徐毓清辭任董事長及董事職務、董事張澤彥辭任董事職務，補選陳靖邦、王榮村繼任董事、連旭平繼任董事長。
二、本法人102學年度財產總額變更為184,973,594元整。",,,,
104法登他000005,1,2,吳玉金,66,1040120,1040130,1040130,3冊76頁,2,10,董事長吳秋榮,財團法人臺灣省苗栗縣三灣鄉五榖廟,0890921,苗栗縣三灣鄉三灣村中山路46號,以宏揚教義，敦睦信徒，增進友誼興辦社會福利公益慈善事業，樹立互助合作團結精神及獎助地方教育，拔擢人才為宗旨。,本財團所有財產（如財產清冊）原本廟名義或信徒樂捐購置與本廟財產所有權全部捐助歸由本財團所有。,苗栗縣政府民國69年2月29日,永久,2872042.00,1,1040130,1040611,1040211,,,,,,,,,,,第9屆董事長、常務董監事及董監事任期屆滿，改選產生第10屆董事長、常務董監事及董監事。連任者：常務董事張新財；董事張新財、吳秋榮、羅添妹、羅經城；常務監事蘇秋郎；監事蘇秋郎、黃?玉蘭。餘均新任。,,,,
104法登他000006,1,2,吳玉金,52,1040122,1040129,1040129,3冊34頁,2,8,董事長王志榮,財團法人苗栗縣私立幼安教養院,0881119,苗栗縣苗栗市新英里17鄰新英105號,以辦理、推動社會福利事業為宗旨。,捐助,苗栗縣政府民國82年5月20日82府社福字第51352號。,永久,166325404.00,1,1040129,,,陳錦梅,苗栗縣苗栗市新英里17鄰新英105號,360,,,,,,,,"一、第七屆董事長及董事任期屆滿，改選產生第八屆董事長及董事。新任者：董事陳聖華。餘均連任。
二、第八屆第一次董事會議修訂章程第14條，並經苗栗縣政府103年11月29日府勞社障字第1030248079號函核備。",,,,
104法登他000007,1,2,吳玉金,19,1040122,1040128,1040128,2冊9頁,2,20,董事長劉錦志,財團法人臺灣省苗栗縣私立建臺高級中學,0870331,苗栗縣苗栗市福麗里至公路251號,為遵照國家教育政策暨現行教育法令之規定創辦臺灣省苗栗縣私立建臺高級中學並謀其發展。,"本法人設立時捐助之財產總額為新臺幣1,134,689元整。",教育部中華民國37年8月28日,永久,548025236.00,1,1040128,,,羅木煥,苗栗縣苗栗市福麗里至公路251號,360,,,,,,,,"一、第19屆董事長及董事任期屆滿，改選產生第20屆董事長及董事。新任者：董事黃鴻鈞、張智宏、徐文禮、陳宏鑫。餘均連任。
二、本法人102學年度財產總額變更為新臺幣552,434,570元整",,,,
104法登他000008,1,2,吳玉金,13,1040123,1040129,1040129,1冊67頁,1,11,董事長邱文煥,財團法人臺灣省苗栗縣私立中興高級商工職業學校,0861115,苗栗縣竹南鎮大營路211號,創辦臺灣省苗栗縣私立中興高級商工職業學校並謀其發展為目的。,"由封昂先生等人捐助新臺幣579,585元整，嗣後並得繼續接受國內外之個人、法人或團體之捐贈。",台灣省政府教育廳51年8月11日核准設立許可。,永久,227147384.00,1,1040129,,,朱秀苓,苗栗縣竹南鎮大營路211號,350,,,,,,,,"一、第11屆第8次董事會議遴聘顏清紋為第一任監察人。
二、本法人102學年度財產總額變更為新臺幣227,147,384元整。
三、第11屆第7次董事會議修正章程第18條第2項第2款，經臺灣苗栗地方法院103年法字第9號民事確定裁定准予修訂，並經教育部103年10月22日台教授國字第1030111206號函核備。",,,,
104法登他000009,2,2,吳玉金,139,1040216,1040316,1040316,3冊75頁,1,2,理事長陳明堂,社團法人台灣善行天下發展協會,1040316,苗栗縣苑裡鎮泰田里2鄰泰田31之2號,以闡揚中華民族“以孝齊家，行善天下“的固有傳統精神，以結合民間力量及社會資源為配合政府社會福利之推行，共同開創慈善事業及社會服務為宗旨。,個人會費、團體會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入、顧問會費。,內政部99年4月30日台內社字第0990068007號函,永久,561729.00,1,1040316,1040611,1040320,何坤錥,苗栗縣苑裡鎮泰田里2鄰泰田31之2號,358,,,,,,,,"一、第二屆理事劉長安於任期中辭任，由候補理事黃信凱遞補。
二、法人主事務所變更為苗栗縣苑裡鎮泰田里2鄰泰田31之2號。
三、101年3月10日第1屆第3次會員大會決議新增章程第7條第1項第4款、修訂第31條第1項第8、9款，並經內政部101年4月19日台內社字第1010148035號函核備在案。
四、103年3月23日第2屆第2次會員大會修正章程第7條第1項第4款、第16條及第31條，並經內政部103年5月14日台內團字第1030134170號函核備在案。
五、理事郭宥婕地址變更至臺中市北屯區軍功里10鄰軍南二街7號。
六、理事李中二地址變更至桃園市大溪區瑞源里10鄰石園路476巷12號。",,,,
104法登他000014,1,2,吳玉金,123,1040319,1040319,1040320,5冊49頁,2,2,董事長侯王淑昭,財團法人東和鋼鐵文化基金會,1010528,"主事務所：苗栗縣西湖鄉二湖村坪頂22號       分事務所：臺北市長安東路一段9號6樓",以提昇國人文化藝術素養為宗旨,"本會設立基金共新臺幣10,000,000元，由東和鋼鐵企業股份有限公司捐助現金。俟本會依法完成財團法人登記後，得繼續接受捐贈。",苗栗縣政府中華民國101年4月25日府文推字第1010003461號函,永久,10000000.00,1,1040319,,1040402,呂進仁,台北市長安東路一段9號六樓,,,,,,,,,第1屆董事長、董事任期屆滿，改選產生第2屆董事長及董事。新任者：。餘均連任。,,,,
104法登他000015,2,2,吳玉金,64,1040326,1040331,1040401,2冊27頁,2,7,理事長劉源順,社團法人苗栗縣天德教教會,0980729,苗栗縣頭份鎮濫坑里4鄰藤坪42之38號,尊崇道統，奉行天德教德藏之經、律、論、行品，四類八部二十八卷經典教義，推行教務，服務社會，致力於提升人類道德理性，促進和平進化，宗教大同，締造大同世界為宗旨。,會員入會費及常年會費、會員捐款、委託收益、基金及其孳息、其他收入。,苗栗縣政府中華民國80年7月27日府社字第38823號函,永久,261000.00,1,1040331,,,林碧連,苗栗縣苗栗市福麗里35鄰府前路160巷41號,360,,,,,,,,第6屆理事長、常務理監事及理監事任期屆滿，改選產生第7屆理事長、常務理監事及理監事。新任者：理事長劉源順；常務理事巫貴花；理事郭秀英、林文彬、洪美華；常務監事劉淑薇；監事劉淑薇、黃淑秀。餘均連任。,,,,
104法登他000018,2,2,吳玉金,97,1040401,1040414,1040416,2冊93頁,2,2,理事長林麗雲,社團法人中華民國玄天聖門靈修會,1000915,苗栗縣苑裡鎮南勢里1鄰南勢1-1號,本會融會儒、釋、道、耶、回諸家之經典，以修心養性、健康正道之法，傳授修練功法、尊崇道教教義，奠定拜契傳度及修行人員陛授制。以端正道教固有優良傳統，恢復文化道德，發揚中華文化並興辦公益慈善及文化教育建設等事務。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入。,內政部中華民國99年12月22日台內社字第0990249921號函,永久,30702.00,1,1040414,,,,,,,,,,,,,"1第1屆理事長、常務理監事及理監事任期屆滿，改選產生第2屆理事長、常務理監事及理監事。新任者：常務理事古東翰；理事古東翰、曾永貴、廖清雄、蔡鳳雀。餘均連任。
2.法人主事務所變更為苗栗縣苑裡鎮南勢里1鄰南勢1-1號。",,,,
104法登他000020,1,2,吳玉金,9,1040415,1040519,1040519,1冊15頁,2,6,董事長童政宏,財團法人國立竹南高級中學文教基金會,0861023,苗栗縣竹南鎮中正路98號,以協助國立竹南高級中學促進學生敦品勵學、奬勵教師研究進修，改善環境及發展校務為目的。,"本會基金定為新臺幣5,000,000元整元整，由本校校友、家長、公司行號、熱心教育人士捐助及本校員生消費合作社公益金撥付。本會依法完成財團法人登記後，繼續接受捐贈。",苗栗縣政府85年5月15日府教社字第052453號,永久,5000000.00,1,1040519,,,劉秀美,苗栗縣竹南鎮中正路98號,350,,,,,,,,"第5屆董事長、董事任期屆滿，改選產生第6屆董事長、常務董事及董事。
新任者：董事長童政宏；常務董事童政宏、陳保成、郭維文；董事：童政宏、陳保成、葉明相。餘均連任。",,,,
104法登他000021,1,2,吳玉金,91,1040421,1040610,1040615,4冊61頁,2,4,董事長李守雄,財團法人竹南鎮鎮安宮,0940722,苗栗縣竹南鎮港墘里13鄰塭仔頭16號,基於博愛之精神，以傳揚道教教義為宗旨。,"由竹南鎮鎮安宮捐助現金新臺幣600,000元及不動產新臺幣43,227,500元，合計新臺幣43,827,500元整。",苗栗縣政府中華民國94年3月24日府民禮字第9040029174號函,永久,43827500.00,1,1040610,,1040626,,,,,,,,,360,,"第3屆董事長、董事及監察人任期屆滿，選聘第4屆董事長、董事及監察人。新任者：董事陳清鑫、張世輝、李麗鳳、賴宥翔、陳秀琴、林鈺堂、林正義。餘均連任。
第4屆第2次董監事會議修訂章程第4條，並經苗栗縣政府104年4月29日府民宗字第1040084008號函核備。",,,,
104法登他000022,2,2,吳玉金,128,1040505,1040515,1040519,3冊82頁,1,1,理事長王興富,社團法人苗栗縣獅潭鄉王公廷用派下祭祀宗親會,1030812,苗栗縣苗栗市玉華里20鄰勵志街24巷4-1號,以增進宗親福祉連絡同宗感情為宗旨。,入會費、常年會費、會員捐款、其他收入、基金及其孳息、委託收益。,苗栗縣政府103年3月25日府勞社行字第1030061339號函,永久,400000.00,1,1040515,,,,,,,,,,,,,"一、第1屆第1次臨時會員大會決議變更章程第1條、、第15條、第17條及第30條，並經苗栗縣政府103年10月1日府勞社行字第1030209808號函核備。
二、法人圖記印文變更為「社團法人苗栗縣獅潭鄉王公廷用派下祭祀宗親會」。",,,,
