登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
104法登他000001,1,2,黃倩玲,204,1040106,1040106,1040106,4冊79頁,2,6,林耀東,財團法人林耀東葉金鳳文教基金會,0881118,彰化縣彰化市永生里民生路37號,奬勵優秀清寒學生學業，培育學術及文化藝術人才為宗旨。,由林耀東先生等捐助設立。,"彰化縣政府 中華民國八十八年十一月八日八八彰府教社字第二０九四八二號。",永久,11347500.00,1,1040106,,1040119,林耀東,彰化縣彰化市民生路37號,500,,,,,,,,"董事變更,以上事項業經彰化縣政府103年12月24日府教社字第1030432556號函核准備查。",,,,
104法登他000002,2,2,黃倩玲,524,1040106,1040304,1040304,7冊183頁,2,4,吳亭芳,社團法人台灣職業重建專業協會,0950113,新北市三峽區龍學里大德路30號13樓之2,本會為依法設立，以非營利為目的之社會團體，本會以提供職業重建相關專業人員服務為宗旨，並推展社會大眾及身心障礙者之職業重建相關服務及倡導相關福利為依據。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,"內政部 中華民國94年8月10日台內社字第0940070099號函",永久,210040.00,1,1040304,,1040312,蔡宜樺,台北市大安區和平東路1段162號,,,,,,,,,主事務所變更、理監事變更、組織章程第二章第八條變更,,,,
104法登他000003,1,2,黃倩玲,216,1040108,1040210,1040210,4冊103頁,1,5,汪大永,明道學校財團法人,0890803,彰化縣埤頭鄉文化路369號,一響應政府鼓勵私人捐資興學之既定政策，興辦明道管理學院，並發展成立綜合大學。二充實高等教育資源，均衡教育發展。三培育地區產業管理人才。四造福地區學子就近享受教育資源。五加強產業諮詢服務及建教合作。六提供地區民眾進修高等教育機會，實現高等教育全民化及終身學習理想。七注重社會人文關懷，培育明道學子淑世濟民之胸懷，以為明道建校之一貫理想。,由創辦人汪廣平、劉福壽、汪大永等人捐助。,"教育部 中華民國89年 4月7日台(八九)高(三)字第八九０四０一五七號函核准籌設。",永久,2855766438.00,1,1040210,,1040224,,,,,,,,,,,原監察人楊士慶辭職，故補選監察人、財產總額變更,,,,
104法登他000004,2,2,黃倩玲,389,1040109,1040115,1040115,6冊113頁,2,7,吳聿凡,社團法人彰化縣美利達單車協會,0980311,彰化縣大村鄉美港村美港路116號,本會依法設立，非以營利為目的之社會團體，是以認識自行車運動休閒與騎乘安全宣導為宗旨。,"1.入會費 2.常年會費 3.會員捐款 4.基金及其孳息 5.其他贊助","彰化縣政府 中華民國97年11月12日府社政字第0970234545號",永久,116219.00,1,1040115,,1040128,林桂子,彰化縣大村鄉美港村美港路116號,432,,,,,,,,理監事變更,,,,
104法登他000005,1,2,黃倩玲,208,1040109,1040115,1040115,4冊87頁,2,6,許益誠,財團法人元勉工商發展基金會,0890328,彰化縣福興鄉彰鹿路7段529號,培養專業人才，提昇企業經營管理，品質管制，發展貿易，拓展資訊，增強國際市埸競爭力,捐助現金,中華民國八十九年二月三日八九彰府建商字第一四九三八號,,2000000.00,1,1040115,,1040128,,,,,,,,,,,董事變更,,,,
104法登他000006,2,2,黃倩玲,396,1040109,1040206,1040206,6冊127頁,2,3,郭倍均,社團法人彰化縣結核病關懷協會,0980508,"彰化縣埔心鄉中正路2段80號2樓 結核病後送中心",幫助結核病之清貧個案，獲得貼切的關懷及擴大「短程直接觀察療法」的服務層面，避免結核病患自行停藥而產生抗藥性，將來造成無藥可治的窘境，希望有效遏阻結核病的蔓延，以及在10年內達成結核病新增個案減半的目標。,募款、會費,"彰化縣政府 中華民國98年3月5日彰府社政字第98031號",永久,567995.50,1,1040206,,1040216,章明琳,南投縣南投市中興新村光華四路5號,,,,,,,,,理監事變更,,,,
104法登他000007,2,2,黃倩玲,399,1040113,1040206,1040206,6冊133頁,2,5,王文雄,社團法人彰化縣隨緣行善會,0980619,彰化縣和美鎮仁化路116號,本會依法申請設立，以服務大眾、提升社會風氣為宗旨之人民團體，以結合社會善心人士，配合政府提倡終身學習，教授專業技能，傳播良善知識協助解決社會問題，發掘及結合社會資源，推展社會福利與道德教育及各項社會建設為宗旨。,"一、會員會費 二、上級補助費 三、會員捐款 四、資金及利息 五、其他收入。","彰化縣政府 中華民國93年3月9日彰（93）社政字第93017號函同意設立",永久,1123031.00,1,1040206,,1040216,王文雄,彰化縣和美鎮仁安路260號,,,,,,,,,理監事變更,,,,
104法登他000008,2,2,黃倩玲,214,1040114,1040127,1040127,4冊99頁,2,19,陳穎青,社團法人彰化縣志願服務協會,0890713,彰化縣員林鎮三多里大同路2段126號,以結合志願服務運用單位，提供志願服務工作。培植訓練義務幹部，運用專業方法，協助解決社會問題。發掘及結合社會資源，配合政令，推展社會福利及社會建設。,個人、團體會費收入、會員捐款、資金及孳息、其他收入。,"彰化縣政府 84年3月18日。",永久,1049861.00,1,1040127,,1040203,劉瀞嵐,彰化縣員林鎮三多里大同路2段126號,510,,,,,,,,理監事變更。,,,,
104法登他000009,1,2,黃倩玲,15,1040114,1040210,1040210,2冊1頁,1,16,吳聯星,財團法人建國科技大學,0630226,彰化縣彰化市介壽北路1號,為供應建國科技大學所需之一切設備及經費。,由創辦人馬繼先、張敏華二人共同出資捐助,教育部民國54年9月13日台(五四)高字第14233號,無限期,3654058135.00,1,1040210,,1040224,陳冠宇,彰化縣彰化市介壽北路1號,500,,,,,,,,財產總額變更,,,,
104法登他000010,1,2,黃倩玲,49,1040114,1040206,1040206,2冊71頁,2,9,黃正雄,財團法人大葉大學,0780817,彰化縣大村鄉學府路168號,為提昇工業水準，培育人才，增進學術研究與企業交流。,捐助。,教育部，民國七十七年十二月二十四日,永久,5388714971.00,1,1040206,,1040216,劉寶玥,彰化縣大村鄉學府路168號,722,,,,,,,,財產總額變更、第二屆監察人：陳宏杰,,,,
