登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
068法登000001,1,3,張吉賓,15,0680126,0680217,0680220,2冊1頁,2,4,"羅  光",財團法人台灣省基隆市私立聖心國民小學,0550608,基隆市安樂區西定路一六六號,遵照國家教育政策現行法令之規定，辦理聖心國民小學，並謀其健全發展。,捐助,基隆市政府六十八年一月廿六日六八基府教國字第四五四六號函,不定期,17709784.00,1,0680220,0680220,,,,,,,,,,,,,,,,
068法登000002,2,2,張吉賓,41,0680327,0680402,0680404,4冊8頁,2,13,鞠鴻文,社團法人中國造船股份有限公司基隆總廠職工福利委員會,0651125,基隆市和平島和一路二二四號,職工福利事業之審議推進及福利金之籌劃運用,公司營運提撥，職工薪金扣繳,基隆市政府六十七年五月廿二日六七基府社勞字第二六六０七號,不定期,2504492.00,1,0680404,0921218,,,,,,,,,,,,,,,,
068法登000003,1,2,張吉賓,19,0680416,0680430,0680502,3冊3頁,1,0,金應三,財團法人台灣省基隆市基督教韓國教會,0560614,基隆市中正路五００號,確保教會財產,捐助,基府五十六年六月六日基府民行字第二二一００號,不定期,3381020.00,1,0680502,0921218,,,,,,,,,,,,,,,,
068法登000004,1,2,張吉賓,18,0680430,0680509,0680605,2冊16頁,2,2,王文光,財團法人私立崇右企業管理專科學校,0560228,基隆市義七路四十號,為確保公有財產權益,捐助,教育部六十八年四月廿七日台(六八)技字第一一三九七號,永久,48796242.00,1,0680605,0921218,,,,,,,,,,,,,,,,
068法登000006,1,2,張吉賓,21,0680503,0680509,0680515,3冊5頁,2,4,傅阿亮,財團法人私立德育護理專科學校,0560623,基隆市復興路三三六號,確保公有財產,捐助,教育部五十六年六月二十日台高字第一０三二二號,"永  久",16219831.00,1,0680515,0921218,,,,,,,,,,,,,,,,
068法登000007,1,2,張吉賓,15,0680510,0680517,0680518,2冊1頁,1,0,毛振翔,財團法人台灣省基隆市私立聖心國民小學,0550608,基隆市安樂區西定路一六六號,遵照國家教育政策現行法令之規定，辦理聖心國民小學，並謀其健全發展。,捐助,基隆市政府六十八年五月十日六八基府教國字第二三九八三號,不定期,17709784.00,1,0680518,0921218,,,,,,,,,,,,,,,,
068法登000009,1,2,張吉賓,21,0680525,0680606,0680607,3冊5頁,2,4,傅阿亮,財團法人私立德育護理專科學校,0560623,基隆市復興路三三六號,確保公有財產,捐助,教育部五十六年六月二十日台高字第一０三二二號,"永  久",17485640.00,1,0680607,0921218,,,,,,,,,,,,,,,,
068法登000012,1,2,張吉賓,11,0680703,0680724,0680810,1冊11頁,,0,釋靈源,財團法人台灣省基隆市十方大覺禪寺,0521005,基隆市安樂區崇德路一０巷六十七號,宣揚佛教教義廣佈善導濟世救眾為目的,自由樂捐,基隆市政府六十八年六月廿八日六八基府民行字第三四六六九號,不定期,3695802.00,1,0680810,0921218,,,,,,,,,,,,,,,,
068法登000013,1,2,張吉賓,13,0680711,0680713,0680728,1冊13頁,1,0,朱有榮,財團法人台灣省基隆市教會聚會所,0541005,基隆市信二路二二五號,宣揚耶穌十架福音,自由認捐,基隆市六十七年十月十四日六七基府民行字第五八０二０號,不定期,12765900.00,1,0680728,0921218,,,,,,,,,,,,,,,,
068法登000014,1,2,張吉賓,17,0680711,0680713,0680731,3冊1頁,1,2,王愈榮,財團法人天主教南京教區台灣省基隆市辦事處,0560123,基隆市七堵區百三街七十五號,確保教會財產,捐助,基隆市政府六十八年六月十六日六八基府民行字第三一三０五號,不定期,1779519.00,1,0680731,0921218,,,,,,,,,,,,,,,,
068法登000016,1,1,張春榮,45,0680828,0681002,0681008,4冊12頁,,0,廖嘆華,財團法人台灣省基隆市福安宮,0681002,基隆市安樂區復興路一號,宣揚道教義辦理社會公益慈善事業,自由捐助,基隆市政府六十八年八月十三日基府民行字第二八號,永久,250000.00,1,0681008,0921218,,,,,,,,,,,,,,,,
068法登000019,1,2,張春榮,23,0681108,0681113,0681119,2冊4頁,,0,吳和源,財團法人台灣省基隆市大佛禪院,0571022,基隆市信義區仁壽里壽山路十七號,宣揚佛教教義，善導社會風氣，促進社會福利興辦教育，發揚宗教潛移默化之功用及其他公益事業,捐助,基隆市政府六十八年十月二日六八基府民行字第五三五００號,不定期,3744880.00,1,0681119,0921218,,,,,,,,,,,,,,,,
