登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
068法登000001,1,2,廖正雄,58,0680103,0680105,0680105,3冊2頁,2,0,王軼猛,財團法人台灣省高雄市大順公司文化基金會,0560529,高雄市三民區中華二路24號,獎勵文化事業為目的。,捐助,中華民國五十六年,永久,14440555.50,1,0680105,0680228,,,,,,,,,,,,,,,,
068法登000017,1,2,廖正雄,17,0680303,0680303,0680303,1冊21頁,2,,蔡來福,財團法人私立中山中學,0490826,高雄縣大寮鄉會社路382號,"創辦私立中山高級工商職業學校，藉以永久紀念  國父中山先生，並協助政府授與青年生產知識與技能，以養成從事職業之能力及目的。",捐助,台灣省政府教育廳、中華民國46年9月21日。,永久,3954210.00,1,0680303,0680409,,,,,,,,,,,,董事變更登記。,,,,
068法登000018,1,2,廖政雄,77,0680306,0680306,0680306,3冊21頁,2,,董事長,財團法人台灣省高雄縣私立高旗高級工業職業學校,0600622,高雄縣鳳山市鳳仁路九十號,以創辦高旗高級工業職業學校並謀其發展為目的。,捐助,台灣省政府教育廳民國五十九年八月十九日,永久,18798973.58,1,0680306,0680409,,,,,,,,,,,,,,,,
068法登000023,1,2,廖政雄,51,0680320,0680320,0680320,2冊25頁,2,4,董事長,財團法人私立東方工業專科學校,0541122,高雄縣湖內鄉湖內村東方路182號,以創辦私立東方工商專科學校並謀其發展為目的,捐助,五十四年十月二日教育部,永久,104863938.80,1,0680320,0680712,,,,,,,,,,,,,,,,
068法登000028,1,2,王德水,120,0680419,0680419,0680419,4冊15頁,1,2,董事長,財團法人高雄市私立油廠代用國民小學,0641203,高雄市楠梓區左楠路四號,"遵照憲法第一五八條之規定，創辦學校以協助政府發展國民教育，培        育員工子弟，並謀其發展為目的。",捐助,三十七年九月二十七日台灣省政府教育廳,永久,1479500.00,1,0680419,0680812,,,,,,,,,,,,,,,,
068法登000031,1,1,王德水,133,0680501,0680501,0680501,4冊28頁,,0,董事長,財團法人佛教慈恩育幼基金會,0680501,高雄市新興區仁愛街三０二號,扶助育幼慈善事業。,捐助,高雄市政府六十七年八月十五日高市府社福字第八一六五八號,永久,1047555.00,1,0680501,0681011,,,,,,,,,,,,,,,,
068法登000036,1,2,王德水,39,0680606,0680606,0680606,2冊13頁,2,,薛步梯,財團法人高雄市文武聖殿,0520905,高雄市鹽珵區富野路一七Ｏ號,協助政府推行政令、團結信徒宣揚教義發展宗教信仰事業、並舉辦慈善事業福利社會為宗旨。,捐助,高雄市政府民政局、民國五十二年七月十八日,永久,1874720.00,1,0680606,0681012,,,,,,,,,,,,,,,,
068法登000040,1,2,王德水,129,0680618,0680618,0680618,4冊24頁,1,1,董事長,財團法人高雄建德基金會,0670112,高雄縣鳳山市五甲路光明九巷二十八號,配合政府推行社會福利加強清寒學生奬助辦理貧民及低收入者施醫。,捐助,高雄縣政府六十七年元月七日府社福字第九八八號,永久,1618097.00,1,0680618,0680918,,,,,,,,,,,,,,,,
068法登000042,1,2,王德水,49,0680628,0680628,0680628,2冊23頁,2,4,董事長,財團法人私立正修工業專科學校,0541012,高雄縣鳥松鄉鳥松村大埤路二十八號,扶助發展正修工業專業學校之經濟而設立,捐助,五十四年九月二十五日教育部,永久,66380556.00,1,0680628,0680728,,,,,,,,,,,,,,,,
068法登000045,1,2,王德水,17,0680806,0680806,0680806,1冊21頁,2,,林再生,財團法人私立中山中學,0490826,高雄縣大寮鄉會社路382號,"創辦私立中山高級工商職業學校，藉以永久紀念  國父中山先生，並協助政府授與青年生產知識與技能，以養成從事職業之能力及目的。",捐助,台灣省政府教育廳、中華民國46年9月21日。,永久,3954210.00,1,0680806,0680912,,,,,,,,,,,,董事變更登記。,,,,
068法登000048,1,2,王德水,49,0680829,0680829,0680829,2冊23頁,1,4,董事長,財團法人私立正修工業專科學校,0541012,高雄縣鳥松鄉鳥松村大埤路二十八號,扶助發展正修工業專科學校之經濟而設立,捐助,五十四年九月二十五日教育部,永久,70952965.00,1,0681029,0681126,,,,,,,,,,,,,,,,
068法登000051,1,2,王德水,79,0680903,0680903,0680903,3冊23頁,2,0,董事長,財團法人高雄市五塊厝關帝殿,0600708,高雄市苓雅區福東二巷三十號,為信仰之淨化向上並協助政府推行政令及宣揚教義興辦慈善公益事業圖謀發展社會福利為目的。,捐助,中華民國五十九年十月六日,永久,1339500.00,1,0680903,0681019,,,,,,,,,,,,,,,,
068法登000058,1,2,王德水,124,0680927,0680927,0680927,4冊19頁,2,2,董事長,財團法人高雄市大港埔祖師廟,0650915,高雄市新興區中山橫路六十八號,謀信徒信仰普化宣揚教義發展社會事業增進信徒利益及祭祀等。,捐助,高雄市政府六十五年三月三十一日高市府民行字二五五六四號,永久,2999240.00,1,0680927,0681223,,,,,,,,,,,,,,,,
068法登000059,1,2,王德水,49,0681003,0681003,0681003,2冊23頁,1,4,董事長,財團法人私立正修工業專科學校,0541012,高雄縣鳥松鄉鳥松村大埤路二十八號,扶助發展正修工業專科學校之經濟而設立,捐助,五十四年九月二十五日教育部,永久,80063901.00,1,0681003,0681206,,,,,,,,,,,,財產總額變更,,,,
068法登000061,1,2,王德水,109,0681029,0681029,0681029,4冊6頁,2,3,董事長,財團法人高雄港落海原沉安全基金管理會,0630312,高雄市前鎮區草衙一巷200號,捐助基金處理沉木,凡高雄港進口原木、由貨主每噸捐助新台幣二角五分,六十二年十一月二十八日台灣省政府,永久,5000000.00,1,0681029,0681223,,,,,,,,,,,,,,,,
068法登000063,1,2,王德水,53,0681030,0681030,0681030,2冊27頁,1,2,董事長,財團法人私立文藻女子外國語文專科學校,0550628,高雄市民族一路九OO號,為供應私立文藻外國語文專科學校所需之一切設備與經費,捐助,教育部五十五年三月四日教育部五五高字第二九九四號,永久,30925246.00,1,0681030,0690213,,,,,,,,,,,,,,,,
