登記案號,序號,職稱,姓名
074法登000001,1,董事長,潘榮禮
074法登000001,2,"董  事",蕭國鐘
074法登000001,3,"董  事",蕭國池
074法登000001,4,"董  事",陳芳蘭
074法登000001,5,"董  事",蕭洽濡
074法登000001,6,"董  事",　　　
074法登000001,7,"董  事",　　　　
074法登000008,1,董事長,陳鐵獅
074法登000008,2,董　事,張霈華
074法登000008,3,董　事,劉阿聰
074法登000008,4,董　事,賴裕鐘
074法登000008,5,"董  事",蔡江海
074法登000008,6,"董  事",蔡金章
074法登000008,7,"董  事",郭偉傑
074法登000008,8,"董  事",蔡　玲
074法登000008,9,"董  事",李俊良
074法登000008,10,"董  事",葉明裕
074法登000012,1,董事長,莊國龍
074法登000012,2,董　事,吳福生
074法登000012,3,董　事,林大野
074法登000012,4,董　事,黃麗津
074法登000012,5,"董  事",林伍倫
074法登000012,6,"董  事",陳明維
074法登000012,7,"董  事",莊國標
074法登000012,8,"董  事",程明哲
074法登000012,9,"董  事",魏美容
074法登000014,1,董事長,"徐  晏"
074法登000014,2,"董  事",魯同軒
074法登000014,3,"董  事",張正明
074法登000014,4,"董  事",何明才
074法登000014,5,"董  事",王夷州
074法登000014,6,"董  事",莫文尉華
074法登000014,7,"董  事",謝美玲
074法登000015,1,董事長,郭清木
074法登000015,2,"董  事",郭清木
074法登000015,3,"董  事",歐陽建中
074法登000015,4,"董  事",吳璧荃
074法登000015,5,"董  事",蔡哲晃
074法登000015,6,"董  事",許濤村
074法登000015,7,"董  事",張敏生
074法登000015,8,"董  事",黃河樵
074法登000015,9,"董  事",陳綏銓
074法登000015,10,"董  事",黃端雅
074法登000015,11,"董  事",王碧蓮
074法登000017,1,董事長,王黃蕋
074法登000017,2,"董  事",王朝慶
074法登000017,3,"董  事",王朝璋
074法登000017,4,"董  事",王興業
074法登000017,5,"董  事",王宗錢
074法登000017,6,"董  事",蔡憲忠
074法登000017,7,"董  事",許健雄
074法登000025,1,董事長,陳碧玉
074法登000025,2,常務董事,郭英珠
074法登000025,3,常務董事,陳碧山
074法登000025,4,"董  事",林永炫
074法登000025,5,"董  事",高秀美
074法登000025,6,"董  事",陳國男
074法登000025,7,"董  事",陳景村
074法登000025,8,"董  事",陳來旺
074法登000025,9,"董  事",黃清安
074法登000025,10,"董  事",黃清嶺
074法登000025,11,"董  事",陳樹向
074法登000025,12,"董  事",梁火慶
074法登000025,13,"董  事",林𤋮城
074法登000026,1,董事長,江再然
074法登000026,2,"董  事",程世昆
074法登000026,3,"董  事",許文哲
074法登000026,4,"董  事",蔡應時
074法登000026,5,"董  事",蔡廣合
074法登000027,1,董事長,吳火烈
074法登000027,2,"董  事",許再發
074法登000027,3,"董  事",賴德發
074法登000027,4,"董  事",賴橋煊
074法登000027,5,"董  事",潘守富
074法登000027,6,"董  事",江巫招
074法登000027,7,"董  事",許烘爐
074法登000027,8,"董  事",黃瑞鎮
074法登000027,9,"董  事",唐何月照
074法登000027,10,"董  事",張　針
074法登000027,11,"董  事",蔡火木
074法登000027,12,"董  事",江張淑吟
074法登000027,13,"董  事",賴張足
074法登000027,14,"董  事",張盛楯
074法登000027,15,"董  事",葉松根
074法登000027,16,常務監事,許　致
074法登000027,17,"監  事",林耀邦
074法登000027,18,"監  事",黃鎮賢
074法登000027,19,"監  事",陳作智
074法登000027,20,"監  事",陳李千惠
