登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
074法登000003,1,2,林文鼎,96,0740122,0740123,0740123,4冊25頁,2,6,"趙  登",財團法人台北縣樹林健民協會,0390927,台北縣樹林鎮樹北里鎮前街一號,以舉辦地方之衛生保健，協助教育，鼓勵增產為宗旨。,由[樹林信用、利用、購買、販賣、組合]捐助,台北縣政府三十九年五月二十五日辰謙北府三字第一三七號,永久,153661096.70,1,0740123,,,,,,,,,,,,,"修正組織暨捐助章程第一、三、四、五、八、九、十、十一、十二、十三
  、十四、十五、十六、十七、十八、十九、二十、二十一、二十二、二
  十三條。                                                      
董事印鑑。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/z-mFgrZYITDBnaKLLhDUYCuKqCDH_W_Tsk14XMb9qUNQe6sBxqfngw==
074法登000004,1,2,林文鼎,104,0740129,0740129,0740129,4冊41頁,2,2,周清祥,財團法人台灣省台北縣樹林中華基督教國語禮拜堂,0690328,台北縣樹林鎮啟智街七十八號,以弘揚主基督耶穌教義，傳播福音，鼓勵會員奉獻愛心，從事慈善事務，並以管理維護運用本堂一切動產與不動產為目的。,由信徒捐助,台北縣政府六十九年三月十九日北府民一字第六八九七五號函,永久,215900.00,1,0740129,,,,,,,,,,,,,"修正捐助暨組織章程第一條、第三條至第九條、第十二條、第十四條、第
  十六條、第十九條。                                            
新任董事印鑑登記。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3XXUNCp4VyhhHE3XleNyNYEWYrrX-j-c7Raglp3spyTvf7dPxwDIVdA=
074法登000010,1,1,林文鼎,16,0740322,0740323,0740323,1冊31頁,,0,葉順存,財團法人台灣省台北縣新莊市基督教後港主恩教會,0740323,台北縣新莊市八德街九十五巷四弄一號,本基督博愛之精神，在台北縣內傳揚福音真道，促進教友健全信仰，並辦理社會公益教育事業為宗旨。,由教友捐助,台北縣政府七十四年二月十五日北府民二字第四八七四二號函,永久,250000.00,1,0740323,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZoPqjQWA0AV0QDDjsh0LxpSWui82Gu1IbkUl97zdnvl6vmA3uZx0gA==
074法登000015,1,2,林文鼎,569,0740418,0740419,0740419,20冊13頁,2,2,林照輝,財團法人台灣省台北縣基督教永和國語禮拜堂,0640529,台北縣永和市勵行街六十六巷二號,以管理運用永和國語禮拜堂所有一切財產，使信徒獲得靈性長進，及傳揚耶穌基督救世福音，並推動社會福利及公益事業為宗旨。,由信徒捐獻,臺北縣政府六十四年四月十四日北縣民一字第五十號許可證書,永久,755745.00,1,0930109,,,,,,,,,,,,,"修正捐助章程第五、六、七、八、九、十五、十六、十七、十八、十九條。
董事印鑑。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4V7dPKA53bCiyeQ6KFnYfklpJ6wEkv-cIsGpgsGD6s2HGY9Ze3OtegY=
074法登000019,1,2,林文鼎,450,0740503,0740503,0740503,16冊13頁,2,6,江清雲,財團法人台灣省台北縣江璞亭祭祀公業,0520831,台北縣板橋市南雅西路一段一七四巷二十六號,以祭祀先祖闡揚祖德，敦親睦族，增進福利，樹立團結互助精神，並興辦社會慈善育幼暨社會公益事業為宗旨。,由原管理人江榮國等捐助,臺北縣政府五十二年八月十六日,永久,1410900.12,1,0740503,,,,,,,,,,,,,董事印鑑。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1olKb22IHZPTZSkuqn6QnEIOM2R_oLh_3ZYMtSRwq-xBA4dxHG00EQM=
074法登000020,1,1,林文鼎,238,0540909,0540909,0540909,9冊9頁,,0,張春申,財團法人台灣省台北縣私立徐匯高級中學,0540909,台北縣蘆洲鄉中山一路一號,為遵照國家教育政策暨現行教育法令之規定，辦理台灣省台北縣私立徐匯高級中學，並謀其健全發展。,由財團法人天主教耶穌會捐助,台灣省政府教育廳五十二年八月七日教二字第０三０四六號令,永久,8018000.00,1,0540909,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wQZ8GhIiKVoaV9f83NPUydyCiV3_xZmKYZSEMOlDQc_ixRmtmSeSiHk=
074法登000023,1,1,林文鼎,125,0510924,0510924,0510924,5冊23頁,,0,董事長,財團法人天主教德來會,0510924,台北縣泰山鄉台麗街十三巷二號,"以協助當地主教服務人群，宣揚天主教教義，並供應德來女修會所需        之一切設備與經費為目的。",由天主教德來會總會捐助,五十一年九月五日台灣省政府府民一字第六二七五０號函,永久,66669746.00,1,0510924,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eHcnBwv8nKNnSPOIHO_yGAYfs3Eg8ayTjrbKjtoGBIcJC9PNiT2YlL0=
074法登000024,1,2,林文鼎,246,0740730,0740730,0740730,9冊25頁,2,0,施能傑,財團法人基督教台灣福音會,0450202,台北縣永和市福和路三０九巷三號,以在台灣省各地設立教會，闡揚基督聖道，並訓練傳授基督教義人才為宗旨。,由教友捐助,台灣省政府民政廳四十二年十一月二日民甲字第一三八七號,永久,495000.00,1,0740730,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4IAyh61Z4i5mV6Url9bwsnNG6uJuIY2RhHiuC2egbm7gBPOJrf01iww=
074法登000025,1,1,林文鼎,17,0740807,0740807,0740807,1冊33頁,,0,孟慶霖,財團法人台灣省台北縣基督教莒光教會,0740807,台北縣中和市民生街三十五巷十九弄三十二號,"以耶穌博愛救世之精神，在台北縣內傳揚基督教義，辦理社會公益慈        善教育事業為宗旨。",由教友捐助,七十四年五月十六日台北縣政府北府民二字第一四二一一九號,永久,500000.00,1,0740807,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/K1SFGLkY7kZwgrWn1FLeBGrP0SGU2TzaI_sB824V5NQyX-4tLHChxg==
074法登000026,1,1,林文鼎,18,0740906,0740906,0740906,1冊35頁,,0,侯春龍,財團法人台灣省台北縣基督教福音長老會永和福和教會,0740906,台北縣永和市秀朗路二段三十五巷一號,以促進信徒健全信仰，宣揚耶穌基督救人福音，並舉辦公益慈善事業為宗旨。,由信徒捐助,台北縣政府七十四年七月三十一日北府民二字第二三三七一五號函,永久,782544.00,1,0740906,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RJuTpKLj1CPV8LUqhORZMVCBdPOo4x-eHbYzTJZ9A4PTs4jxTxECDA==
074法登000030,1,1,林文鼎,222,0741009,0741009,0741009,8冊37頁,,0,李樹發,財團法人台灣省台北縣基督教中和基督永生神的教會,0741009,台北縣中和市南山路一二七巷六之一號六樓,以促進信徒健全信仰，宣揚基督耶穌救人福音，並舉辦公益慈善事業為宗旨。,由信徒捐助,台北縣政府七十四年九月十一日北府民二字第二九九一一六號函,永久,513400.00,1,0741009,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BoKa8FObGl_q4LPl5YEhdKaNO7_ifmkUpWDVfHruH8Vg3drhW8RqVvg=
074法登000031,1,1,林文鼎,20,0741017,0741018,0741018,1冊39頁,,0,顏朝邦,財團法人永井基金會,0741018,台北縣新莊市化成路四一五號,以開發我國材料工業，促進工業升級為宗旨。,由台灣新東機械股份有限公司等捐助,教育部七十四年八月二十八日台74高字第三六四二０號函,永久,2500000.00,1,0741018,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cNrcl8A_IBxioV-IqstFQLSXfjn-KWbqwb0uV0cQwujn3DVAwKBz8g==
074法登000748,1,2,林文鼎,66,0741223,0741223,0741223,3冊25頁,1,3,蔡廷棟,財團法人聲寶工業研究所,0670128,台北市南京東路三段二一七號二樓,"以工業技術學術研究，創造工業新技術及新產品，促進工業技術水準        之提高，用以幫助工業界突破技術開發瓶頸，謀社會公益為目的。",由聲寶股份有限公司捐助,經濟部六十六年十二月二十二日經66工字第三八九三六號函,永久,98364028.50,1,0741223,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XA0G1gX8J2N50UG5Nm02zkVRVZ82ngjQTJufZjPf3BKKuJxTGsVNtA==
074法登他000035,1,2,林文鼎,1,0741113,0741113,0741113,1冊1頁,2,2,王金壽,財團法人台北縣私立愛心社會福利基金會,0700502,台北縣中和市興南路一段四十三號三樓,以舉辦並發展社會福利事業為目的,各董事出資創辦社會人士自由捐助,台北縣政府七十年三月十八日北府社三字第五五七六八號函,永久,1000000.00,1,0741113,,,,,,,,,,,,,董事印鑑。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uBjqfx9It9vvgCMgmEXEvN5tW3A_hpeuLZNKBblF9DssnlLs-eVFaVA8
