登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
091法登他000002,1,2,詹日賢,13,0910104,0910104,0910118,1冊13頁,1,7,董事長,財團法人台灣省苗栗縣私立中興高級商工職業學校,0861115,苗栗縣竹南鎮大營路二一一號,以創辦苗栗縣私立中興高級商工職業學校並謀其發展為目的。,創辦人捐贈。,台灣省政府教育廳五一年八月十一日核准設立許可。,無限期,66849050.00,1,0910114,0911112,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AmadhWqnwfCVp4netM-535Gz6kbeRz8vGGBx_M7G0lNzOzRJoUMUjNPGeQ==
091法登他000003,1,2,詹日賢,57,0910121,0910121,0910124,3冊49頁,1,1,董事長,財團法人劉俊秀紀念文教基金會,0890420,苗栗縣銅鑼鄉銅鑼村中正路一０二號,"辦理優秀學生教育奬學金，舉辦社會教育公益活動以及劉氏宗祠之維護為宗旨。                                                                                                                                      1",由劉安慶先生及其親屬捐助,苗栗縣政府。八十九年三月一日八九府社字第八九０００一六八六三號函,永久,2230000.00,1,0910122,0911112,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cSltuV5IGOz8m-hmRIzlmJ8atpWXVfvG7WXngLlfkv1gIqDh3hI46Mpbtw==
091法登他000004,1,2,詹日賢,29,0910121,0910121,0910124,2冊39頁,2,3,張漢昌,財團法人苗栗縣私立海青老人長期照護中心,0870717,苗栗縣通霄鎮五南里中山路四九八巷三八號,提供老人收託、養護及其他老人福利事業。,永久捐助,苗栗縣政府民國八十四年四月二十七日府社褔字第五0六一七號,永久存立無限期,2920000.00,1,0910122,0911112,,賴添福,苗栗縣通霄鎮五南里六鄰中山路四九八巷三八號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pEQdNx34S70vzv7pgZlTXKxDM4MRauT583-OECBM_uIBX8gNlIVGOtr6bQ==
091法登他000005,1,2,詹日賢,33,0910122,0910122,0910207,2冊51頁,2,3,董事長,財團法人基督教苗栗鍚安堂,0880111,苗栗市和平路九十九號一樓,宣揚聖經真理，見證基督生命，彰顯聖靈大能。,依據捐助暨組織章程第三章第十一條。,苗栗縣政府。八十五年四月五日府民禮字第０三二一五四號,永久,4800000.00,1,0910206,0911112,,張苗興,苗栗市玉清里玉清街四三號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cMvV2jFj1u9qxr3a1zpBLgOSTm4ILU1SmFVKCQ6Qwhl0iC1tESAAXWyLBg==
091法登他000006,1,2,詹日賢,32,0910221,0910221,0910222,2冊48頁,2,2,彭禎祥,財團法人苗栗縣教育會文教基金會,0871202,苗栗縣大湖鄉大寮村竹高屋六十八號,本會以推展文教活動，促進教育發展為宗旨。,捐助,苗栗縣政府。中華民國八十七年十一月七日府教社字第八七０００八七０五０號,永久,8500000.00,1,0910222,0911112,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/r1E3v3zbT83UHgoFaSznkhdcSTdHoINhsPKUEavVedD8wSy95RiwR0XIpQ==
091法登他000007,1,2,詹日賢,26,0910221,0910221,0910222,2冊30頁,,11,董事長,財團法人臺灣省苗栗縣私立賢德高級工商職業學校,0870507,苗栗縣通霄五北里七四號之一,創辦私立賢德高級工商職業學校並謀其發展,捐助,六十二年五月八日臺灣省政府教育廳,無限期,47028731.00,1,0910222,0911112,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mA4t7hiycJ_5SPh2R1qi8FzAZG02dkOWF9FBOhyARv9PxZreuwBjUnEdtw==
091法登他000008,1,2,詹日賢,12,0910313,0910313,0910315,1冊18頁,,0,戴琦霞,財團法人仁德醫護管理專科學校,0861124,苗栗縣後龍鎮溪洲里七鄰砂崙湖七九之九號,培養醫事人才為國家服務為社會謀福利,捐助,中華民國六二年五月十一日台灣省政府教育廳,無限期,388463740.00,1,0910314,0920331,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zUGKqUD7x91jMcEsD1EJbH4nB3IIguHF7U1laJ4lWpRSYt7jjOOPFbLtGQ==
091法登他000009,1,2,詹日賢,52,0910322,0910322,0910327,3冊34頁,,0,董事長,財團法人苗栗縣私立幼安教養院,0881119,苗栗縣苗栗市新英里八鄰新英一○五號,辦理社會福利事業為宗旨。,捐助,苗栗縣政府民國八十二年五月二十日府社福字第五一三五二號。,永久,1000000.00,1,0910326,0920331,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JKHMy_MRzDjMp9FHE24_fNsjULQT0t8upfXPOhh6TCI0s4-HGXHVssXy8Q==
091法登他000010,2,2,詹日賢,5,0910328,0910328,0910329,1冊6頁,2,3,林美蘭,社團法人苗栗縣聲暉協進會,0860628,苗栗市新苗里太平街九十號,"一、倡導聽障兒學前口語教育，促其回歸教育主流。                      二、結合聽障者家長及熱心人士力量以謀提昇聽障者之教育品質與就業機會。三、提供聽障家長專業知識訊息。                                      四、聯繫有關機構增進專業知識交流。",一、入會費。二、常年會費。三、會員捐款。四、基金及其他孳息。五、其他。,苗栗縣政府⒍⒓八六府社政字第六一０九四號,永久,506907.00,1,0910329,0910717,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ese4Fb-ldrGOGKWYtsslOfhAExus45Rn_j5ZoowSr6S61KkDAegnp7n0
091法登他000011,2,2,詹日賢,11,0910404,0910404,0900409,1冊5頁,2,6,彭維彬,社團法人苗栗縣生命線協會,0870608,苗栗市建功里莊敬街二六號三樓,本會以發揚博愛精神，運用專業知識技能辦理生命線社會服務工作為目標。,會員會費，董監事及社會善心人士捐助,苗栗縣政府。中華民國八十六年十一月二十四日。,永久,2341836.00,1,0910404,0911112,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/w2TAw5WezODC6rL75sWVlTLlW3h1qofhxcStwwC95tLqnkcpBIRMwMbSGg==
091法登他000013,1,2,詹日賢,42,0910514,0910515,0910516,3冊4頁,2,3,董事長,財團法人香光尼僧團伽耶山文教基金會,0880715,苗栗市福星街七四巷三號,以實踐大乘佛教精神、淨化人間為宗旨。,捐助,苗栗縣政府。八十四年八月四日府教社字第０八八三三一號,永久,2000000.00,1,0910515,0910717,,張淑珠,苗栗市福星街七四巷三號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-kyMpnKG1lcIK1T21iQvDvmyY3NUd9VMTVfZNV6Eg3FVuYecceHzEpcuww==
091法登他000014,1,2,詹日賢,45,0910521,0910522,0910523,3冊13頁,2,5,林弘文,財團法人苗栗縣私立華嚴啟能中心,0880904,苗栗縣西湖鄉五湖街二００之一號,從事殘障福利之提昇，不以營利為目的。,由第一屆董事捐助,苗栗縣政府民國七十八年六月二十四日。,永久,1036500.00,1,0910522,0910717,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2gQGAjTPBEJL7449HmxXBI2ElgKy4S7teyZZ5lhgwLPzOeRqaaUijZCPcw==
