登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
089法登他000002,1,2,陳昭明,33,0890103,0890106,0890107,2冊3頁,2,11,董事長,財團法人台灣省台南市私立崑山高級中學,0520128,台南市開元路四四四號,為供應私立崑山高級中學所需之一切設備及經費並謀其發展。,各董事自由捐助,五十年八月九日台灣省教育廳，教二字第０三０七六號,永久,513501812.00,1,0890106,0890405,,,,,,,,,,,,,,,,
089法登他000003,1,2,陳昭明,57,0890106,0890112,0890113,3冊2頁,1,12,董事長,財團法人台南女子技術學院,0561208,台南縣永康市鹽行里中正路五二九號,為供應並管理私立台南女子技術學院發展所需之一切設備及經費。,由創辦人唐縱等十三人所捐贈,教育部民國五十四年一月二十三日︵五四︶高字第一二四一號,無限期,1663703195.36,1,0890112,0890405,,,,,,,,,,,,,,,,
089法登他000004,1,2,陳昭明,225,0890110,0890125,0890127,14冊1頁,1,2,董事長,財團法人台灣省私立崇華堂社會福利慈善事業基金會,0820222,台南市永華路一八０號,本會以發揚人溺己溺的慈悲濟世精神，舉辦社會福利慈善事業為宗旨，目的事業如下：一、老人福利。二、兒童福利。三、低收入照顧。四、貧困病患之義診。五、青少年福利。六、其他社會福利事項。,各界熱心公益及社會人士捐贈,台灣省政府民國八十二年二月十日社一字第九七五０號,無限期,152281400.00,1,0890125,0890405,,,,,,,,,,,,,,,,
089法登他000005,1,2,陳昭明,47,0890111,0890118,0890121,2冊17頁,1,11,董事長,財團法人台灣省台南縣私立黎明高級中學,0540823,台南縣麻豆鎮磚井里一四一號,創辦私立黎明中學並謀其發展。,一、西德天主教福利會捐贈二、羅馬教廷補助三、創辦人自籌,台灣省政府教育廳民國五十二年六月十三日教二字第三六八四五號,永久,155762944.00,1,0890118,0890405,,,,,,,,,,,,,,,,
089法登他000006,1,2,陳昭明,42,0890112,0890128,0890131,2冊12頁,1,8,董事長,財團法人台灣省台南市私立慈幼高級工業職業學校,0530923,台南市裕農路八０一號,為遵照國家教育政策暨現教育法令之規定，辦理私立慈幼高級工業職業學校，並謀發展。,捐助,五十三年七月二十一日台灣省政府教育廳，教二字第四二五六九號,無限期,378329395.00,1,0890128,0890405,,,,,,,,,,,,,,,,
089法登他000007,1,2,陳昭明,48,0890114,0890117,0890120,2冊18頁,1,11,董事長,財團法人私立崑山技術學院,0540924,台南縣永康市崑山里大灣路九四九號,為遵照國家教育政策及現行教育法令之規定辦理私立崑山技術學院並附設專科部，並謀其健全發展。,依本會捐助章程第六條由王嘯雲等九位董事自行捐助,教育部民國五十四年九月十八日︵五四︶高字第一四四九八號,永久,2144964847.44,1,0890117,0890405,,,,,,,,,,,,,,,,
089法登他000008,1,2,陳昭明,65,0890114,0890202,0890209,3冊10頁,2,9,董事長,財團法人南臺科技大學,0581007,台南縣永康市南臺街一號,為遵照國家教育政策暨現行教育法令之規定辦理南台科技大學並謀其健全發展。,由環球水泥公司台南紡織公司新和興海洋公司新和興電子公司等捐贈,教育部民國五十八年七月十四日台︵五八︶專字第一四三七０號,無限期,1761344596.41,1,0890202,0900302,,,,,,,,,,,,,,,,
089法登他000009,1,2,陳昭明,147,0890114,0890117,0890121,11冊16頁,2,5,董事長,財團法人范道南文教基金會,0761016,台南縣新營市民治路十六之五號,本會以推展文化、教育為宗旨，依有關法令辦理左列業務：一、舉辦各項文教活動，並表揚對此工作有特殊貢獻之人才。二、贊助研究發明工作。三、設置奬助學金、培育人才。四、關於學術編譯、研究、及文教報導事項。五、從事研究創新工作。,社會人士及企業捐助之,台南縣政府民國七十六年十月九日府教學字第一二０三七三號,無限期,24946310.00,1,0890117,0890405,,范進財,台南縣新營市開元路一五四號,,,,,,,,,,,,,
089法登他000010,1,2,陳昭明,202,0890117,0890217,0890219,13冊6頁,2,5,董事長,財團法人成大化工文教基金會,0810318,台南市大學路一號,為培育化學工程人才，協助化學工程之教學與研究。,系友與各界熱心公益人士捐助︵自由捐助︶,台南市政府民國八十年十二月三日南市教社字第二九七八五號,永久,10000000.00,1,0890217,0890405,,劉金美,台南市金城街六一號二樓,,,,,,,,,,,,,
089法登他000011,1,2,陳昭明,55,0890119,0890218,0890221,2冊25頁,1,9,董事長,財團法人私立南榮工商專科學校,0560418,台南縣鹽水鎮水秀里朝琴路一七八號,本會以創辦私立南榮工商專科學校並謀其發展為目的,本財團之基金新台幣肆佰玖拾萬伍仟陸佰元整由私立南榮工商專科學校創辦人沈榮捐贈,教育部民國五十五年十月二十七日（５５）高字第一八一二四號,無限期,796756639.06,1,0890218,0890405,,,,,,,,,,,,,,,,
