登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
089法登他000014,1,2,楊麗秋,1,0890511,0890515,0890526,1冊1頁,1,5,黃紫微,財團法人台灣省宜蘭縣爐源寺,0750129,宜蘭縣羅東鎮西安里維揚路五五巷一六號,本寺為宣揚道教，奉祀三奶夫人、佛聖恩主，褒揚豐功懿德、倡行尊聖效勞、圖謀社會公益事業之發展，奉行教義、勸民行善、修身積德為宗旨。,(一)自籌經費(二)以有償或無償所得收入(三)接收捐贈方式,宜蘭縣政府、中華民國八十八年十二月十五日八八府民禮字第一三七九七五號函,永久無限期,3499000.00,1,0890515,0941208,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QGgppE695JPToRj52Q4DoGu_UYcFxglAI7Ib_kGeD5w0oTgw_jBi2Anb
089法登他000016,1,2,周煙平,8,0890518,0890918,0891004,1冊33頁,1,4,方素敏,財團法人慈林教育基金會,0790621,宜蘭縣五結鄉舊街路128號,提倡文教活動，培養優良社會風氣，造就高品質的文明國民,由創立人林義雄、方素敏捐助,宜蘭縣政府中華民國79年5月29日府教社字第41602號函,永久,1000000.00,1,0890918,0900507,,陳啟祥,宜蘭縣五結鄉舊街路128號,268,,,,,,,,"法人名稱原登記為「財團法人慈林文教基金會」變更為「財團法人慈林教育基金會」。
第4屆董事陳尚志、薛寶彩辭任，繼任董事陳朝岳、陳金鐘變更登記。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5jluE_7e0CN8vflqFh6hscqNE-x-zVc7H2z1pujZBa9Ikzw_dUcftFvR
089法登他000017,1,2,周煙平,16,0890609,0890704,0890718,1冊15頁,2,2,陳德旺,財團法人基督教聖召會頭城福音中心,0720607,宜蘭縣頭城鎮青雲路36之21號,遵照聖經教訓，傳揚基督教義，開拓公益事業，促進社會福利。,捐助,宜蘭縣政府中華民國72年5月2日72府民禮字第29589號函,無限期,15000000.00,1,0890704,0900103,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O2OPqMFd0pxayuMvVxbpXg-8PSpdkZVdXomUoNEtxGf2piRf8lgkHILpXQ==
089法登他000018,1,2,周煙平,3,0890703,0890928,0891020,1冊3頁,2,2,田友子,財團法人天主教仁愛聖母聖衣會,0640523,宜蘭縣蘇澳鎮中正路44號,為協助當地主教服務人群，宣揚天主教教義，並供仁愛聖母聖衣會所需之一切設備及經費,捐助,宜蘭縣政府中華民國64年3月28日宜府民行字15598號,永久,564000.00,1,0890928,0900519,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nDauzk6oEDnkFHZITEA3k5tG_q6yw-YLIJzyZCBpP_e4agVfIqVs6e5x
089法登他000024,1,2,周煙平,124,0890901,0890928,0891014,3冊31頁,1,0,張永和,財團法人宜蘭縣私立慈愛養護院,0860521,宜蘭縣羅東鎮竹林巷97號,老人福利。,由張永和、張倉田、楊桂汝、張貴盛、林泰山、林木坤、曾進財捐助,宜蘭縣政府86年2月21日86府社福字第17174號,永久,59173000.00,1,0890928,0900519,,張永和,羅東鎮樹林里竹林巷97之1號,265,,,,,,,,原董事楊桂汝辭任，續任董事為楊蕙瑀。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/h1En6lja5L6IiRFpLLAV5Pm9nwNBqQHRgggCbSImksR1sXJT2HyPqlyEeKg=
089法登他000028,1,2,周煙平,133,0891009,0900209,0900209,3冊44頁,,0,陳振茂,財團法人陳水盛教育基金會,0861015,宜蘭市民族路三七二號二樓,"本會以「立足蘭陽，胸懷世界」自勉，積極推動蘭陽地區文教活動，舉辦    文化、科學、生活講座，及獎助清寒優秀學子為成立宗旨。",由陳振茂先生等人捐助。,宜蘭縣政府八十九年十月四日八九府教終字第一０六八四七號函。,永久,3000000.00,1,0900219,0900504,,陳振茂,宜蘭縣宜蘭市民族路三七二號二樓,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Z2B3YIJD70XIlH1yuB7Oob3oaWi_sYZ3RSQyfBJMkFqELNaBeveGMNiCBlM=
089法登社000002,2,1,周煙平,176,0890225,0890309,0890309,4冊41頁,,0,李國生,社團法人宜蘭縣蘭陽國際獅子會,0890309,宜蘭縣羅東鎮北成里光華街三八號六樓之二,㈠發揚人類博愛互助精神。㈡增進國際間友誼。㈢尊重自由、啟發智慧。㈣提倡社會福利。㈤促進國家安全。,一、會員會費。二、國內外交私立團體或個人之捐獻。二、基金之孳息。,"宜蘭縣政府、中華民國八十九年二月十一日  八九府社行字第０一二二六八號函",永久,1000000.00,1,0890310,0900504,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Tc9natewvNl53FOlTyy2LekvgQ1qPit5D0MD-YXJ5pQuPpYmBnCiAQ8yrQ8=
089法登社000003,2,1,周煙平,179,0890327,0890505,0890505,4冊40頁,,0,"林   榮",社團法人宜蘭縣宇宙能健康協會,0890505,宜蘭縣宜蘭市農權路五十七巷九號,推展宇宙能（人體電能）運動，增進國民身體健康,入會費、常年會費、事業費、會員捐款、委託收益、基金及孳息、其他收入,宜蘭縣政府、中華民國八十九年四月十八日八九府社行字第０三五六四０號函,永久,201842.00,1,0890508,0890620,,"林   榮",宜蘭縣宜蘭市和睦里一一鄰農權路五十七巷九號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qOegKtNH6wDxLS-RTghpyixos9NgWZx6H55YnELLZPastbo7xxM_Mg744Kk=
089法登社000004,2,1,周煙平,180,0890405,0890505,0890505,4冊45頁,,0,樓元玲,社團法人宜蘭縣家庭生活教育推廣協會,0890505,宜蘭縣羅東鎮南宜一路二十五號一樓,"以推廣家庭生活教育及培訓專業人才為宗旨                            宣導及推廣家庭生活教育的理念",社員繳納會費或其他捐款,宜蘭縣政府、中華民國八十八年十二月二十八日八八府社行字第一三九八三七號函同意設立,永久,35000.00,1,0890508,0890620,,樓元玲,宜蘭縣蘇澳鎮中原路一０巷十二號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-PjH_lmeGN6Zihzz_45arEHqyZhUskGkurdOyBk2bILXz8QYoXTxRLYI-3I=
089法登財000001,1,1,周煙平,174,0890104,0890107,0890107,4冊35頁,,0,游琪瑞,財團法人宜蘭縣黎明國民小學教育基金會,0890107,宜蘭縣宜蘭市校舍路一號,協助宜蘭縣宜蘭市黎明國民小學發展校務、改善教學環境、獎勵教師研究進修、促進學生敦品勵學、提升教育品質為目的。　,由林文光、林博庸、家長會共同捐助伍拾萬元、宜蘭縣政府補助壹佰伍拾萬元,宜蘭縣政府、中華民國八十八年十二月六日（八八）府教社字第一三四八九０號函,永久,2000000.00,1,0890110,0890619,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cfoUzM9uJl-5BESE8YMSav_DPhV-dZKa-qfP_nYeRrIEcOz4hr47u9Qyn2Y=
