登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
090法登他000001,1,2,蕭守田,7,0900105,0900129,0900129,1冊8頁,1,8,林丕森,財團法人臺灣省雲林縣私立宗聖高級中學,0551105,雲林縣北港鎮大同路六四七號,創辦私立宗聖高級中學發展教育。,董事會捐助,臺灣省政府教育廳民國五十五年五月十七日教三字第三五０八三號核准,永久,74217901.00,1,0900130,0900129,,林丕森,台中縣大甲鎮順天里天路一八五號,,,,,,,,,,,,,
090法登他000002,1,2,蕭守田,10,0900110,0900115,0900115,1冊3頁,1,9,董事長,財團法人台灣省雲林縣私立崇先高級中學,0561011,雲林縣大埤鄉尚義村六號,供應本校為舉辦各項教育事業所需之一切設備及經費,建校基地係購置大埤鄉公所鄉有地，建校基金及經費由現任董事長李聰田負責籌措。,台灣省教育廳　中華民國伍拾壹年陸月拾捌日,永久,359522032.00,1,0900118,0900115,,李聰田,雲林縣大埤鄉尚義村六號,,,,,,,,,,,,,
090法登他000003,1,2,蕭守田,9,0900120,0890206,0890206,2冊2頁,2,3,董事長,財團法人臺灣省雲林縣私立文生高級中學,0560715,雲林縣四湖鄉四湖村中正路五０九號,辦理教育事業培養健全國民,建校土地由四湖鄉公所永久無條件贈與使用，建校基金由天主教中國遣使會及創辦人周志毅募集,台灣省政府教育廳五十四年六月十一日教二字第三七六九二號,長期,61259119.00,1,0900212,0890206,,劉振忠,嘉義市大雅路二段五０二號,,,,,,,,,,,,,
090法登他000004,1,2,蕭守田,22,0900131,0900223,0900223,3冊1頁,1,6,董事長,財團法人北港朝天宮,0630402,雲林縣北港鎮中山路一七八號,以宣揚聖母懿德，倡行尊聖教道，興辦公益事業促進社會福利為目的。,募捐,臺灣省政府民政廳，63年1月16日，民甲字第1642號函,永久,17919637.00,1,0900227,0900223,,曾蔡美佐,雲林縣北港鎮大同路一一七號,,,,,,,,,,,,,
090法登他000005,1,2,蕭守田,43,0900201,0900221,0900221,3冊25頁,2,5,董事長,財團法人虎尾技術學院文教基金會,0750605,雲林縣虎尾鎮文化路六十四號,協助學校教育發展、推動學術研究與文教活動、促進校友聯誼及獎勵優秀清寒學生為宗旨。,由社會賢達、工商企業團體及各界熱心獎掖教育人士捐助,教育部；中華民國捌拾肆年拾月貳日台(84)社047914號函,永久,4300000.00,1,0900221,0900221,,李義明,雲林縣虎尾鎮興南里八鄰竹圍六十號,,,,,,,,,,,,,
090法登他000006,1,2,蕭守田,128,0900213,0900214,0900214,5冊18頁,,0,董事長,財團法人雲林縣私立福智國民小學,0891201,雲林縣古坑鄉麻園段土地五八八地號,為遵照國家教育政策暨現行教育法令之規定，辦理財團法人雲林縣私立福智國民小學，並謀其健全發展。,由財團法人福智文教基金會捐助,雲林縣政府中華民國八十九年六月十四日八九府教國字第八九０四００二六九二號,永久,5400000.00,1,0900214,0900214,,釋日常,台北市南京東路四段一三七號十二樓之二,,,,,,,,,,,,,
090法登他000007,1,2,蕭守田,129,0900213,0900214,0900214,5冊19頁,,0,董事長,財團法人雲林縣私立福智國民中學,0891201,雲林縣古坑鄉麻園段土地五八六、五八八等地號,為遵照國家教育政策暨現行教育法令之規定，辦理財團法人雲林縣私立福智國民中學，並謀其健全發展。,由財團法人福智文教基金會捐助,雲林縣政府中華民國八十九年六月十四日八九府教國字第八九０四００二六九二號函,永久,7200000.00,1,0900219,0900214,,釋日常,台北市南京東路四段一三七號十二樓之二,,,,,,,,,,,,,
090法登他000008,1,2,蕭守田,84,0900214,0900214,0900214,4冊17頁,,0,賴文陶,財團法人台灣省農畜發展基金會,0850318,雲林縣虎尾鎮光復路一八五號,協助台灣省農畜事業發展，改善投資環境，產業營運、污染防治、疾病防治、防疫、安全衛生與致力有關專業訓練、專門知識報導及協助農畜產業因應加入關貿總協之衝擊，促進產業之平穩發展為宗旨,各農會及公司團體,台灣省政府85年2月24日八五府農畜字第一三七九一號函,永久,6400000.00,1,0900214,0900214,,賴文陶,雲林縣虎尾鎮東仁里二十八鄰光復路一八四號,,,,,,,,,,,,,
090法登他000009,1,2,蕭守田,31,0900216,0900223,0900223,3冊13頁,1,7,董事長,財團法人雲林縣後備軍人獎學基金會,0690317,雲林縣斗六市中正路二一九號,鼓勵優秀後備軍人及子女求學向上，培養國家英才，貢獻為國服務。,雲林縣後備軍人暨熱心人士捐助,雲林縣政府六十八年十一月十三日六八府教國字第九八七三四號,無限期,6666666.00,1,0900227,0900223,,林再河,嘉義市東區垂楊路二九四號十一樓三,,,,,,,,,,,,,
090法登他000010,1,2,蕭守田,75,0900301,0900312,0900313,4冊8頁,1,3,董事長,財團法人雲林縣金湖國民小學文教基金會,0831202,雲林縣口湖鄉港東村民主路十五號,協助金湖國小改善環境發展校務，獎勵教師、校友等研究進修，促進學生敦品勵學，辦理各項藝文社教活動以提升社區生活素質,由校友、家長、公司行號及熱心人士自由捐助,雲林縣政府八十三年十月二十八日八三府教社字第一三０九九二號,永久,2929910.00,1,0900312,0900313,,林杉全,雲林縣口湖鄉港東村和平路一號,,,,,,,,,,,,,
