登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
090法登他000001,1,2,陳錦鑾,499,0900102,0900102,0900103,10冊41頁,1,2,黃文獻,財團法人黃文獻慈善事業基金會,0861224,高雄市鹽埕區大勇路18之2號,本會以舉辦或捐助慈善事業為目的,黃清枝等捐助,高雄市政府社會局、民國86年12月22日,永久,11100000.00,1,0900102,0900202,,,,,,,,,,,,,,,,
090法登他000002,1,2,吳永崑,678,0900105,0900105,0900105,12冊161頁,1,1,許茂雄,財團法人仕隆許長記祭祀公業,0891205,高雄縣橋頭鄉仕隆村仕隆路五十九號一樓,為顯揚祖德敦睦宗誼，增進族人福利，啟發後裔樹立團結互助精神，兼行社會慈善公益為宗旨。,由許辰源捐助,高雄縣政府、民國八十九年十一月三十日八九府民宗字第八九００一九六六七七號函,永久,4376626.00,1,0900105,0900411,,高秋燕,高雄縣橋頭鄉仕隆村成功南路五十七號,,,,,,,,,,,,,
090法登他000003,1,2,吳永崑,178,0900105,0900109,0900110,4冊72頁,2,4,林進能,財團法人鉅明文教基金會,0770213,高雄縣大寮鄉興業路四一號,以培養優秀人才，獎勵文教公益為目的。,由鉅明股份有限公司捐助,高雄市政府教育局、民國七十七年一月二十一日,永久,2000000.00,1,0900109,0900411,,,,,,,,,,,,,,,,
090法登他000004,1,2,吳永崑,445,0900105,0900109,0900109,9冊25頁,,2,陳肇隆,財團法人陳肇隆肝臟移植基金會,0850923,高雄縣鳥松鄉東山路一之三六號,本會以協助推廣肝臟移植為宗旨。,張麗玉女士捐助,行政院衛生署、民國八十五年八月二十六日衛署醫字第八五０四三一八六號,永久,209311669.00,1,0900109,0900202,,,,,,,,,,,,,,,,
090法登他000005,1,2,吳永崑,49,0900108,0900108,0900108,2冊23頁,1,11,鄭駿源,財團法人正修技術學院,0541012,高雄縣鳥松鄉鳥松村澄清路八四Ｏ號,為遵照國家教育政策暨現行教育法令之規定，辦理技術學院並謀其發展為目的。,捐助,教育部、民國五十四年九月二十五日,永久,1696951416.00,1,0900108,0900410,,,,,,,,,,,,,,,,
090法登他000006,2,2,吳永崑,637,0900111,0900129,0900130,11冊393頁,2,2,林敏澤,社團法人高雄市手語協會,0890221,高雄市三民區松江街二０九號,配合政府推行無障礙環境、推展手語全民化、落實關懷聾人為宗旨。,會費及捐助。,高雄市政府社會局、八十七年九月廿二日高市社局二六三四一號函。,永久,80000.00,1,0900129,0900410,,,,,,,,,,,,,,,,
090法登他000007,1,2,吳永崑,533,0900112,0900112,0900115,10冊175頁,2,1,陳慶男,財團法人陳水來文教基金會,0870727,高雄市鼓山區濱海一路六九號一樓,本會以獎助文化事業服務人群為宗旨。,捐助,高雄市政府教育局、民國八十七年七月十五日,永久,42000000.00,1,0900112,0900410,,,,,,,,,,,,,,,,
090法登他000008,1,2,吳永崑,269,0900115,0900116,0900116,5冊73頁,1,4,董勝裕,財團法人高雄縣後備軍人獎學基金會,0810508,高雄縣鳳山市和平路一０二號,以服務高雄縣地區之後備軍人及後備軍人子女，鼓勵其努力向學為宗旨。,捐助,高雄縣政府、民國八十一年四月十八日八三（八一）教社字第五六三二０號,永久,6003191.00,1,0900116,0900410,,,,,,,,,,,,,,,,
090法登他000009,1,2,吳永崑,17,0900116,0900129,0900130,1冊21頁,2,12,洪周金女,財團法人台灣省高雄縣私立中山高級工商職業學校,0490826,高雄縣大寮鄉正氣路79號,"創辦私立中山高級工商職業學校，藉以永久紀念  國父中山先生，並協助政府授與青年生產知識與技能，以養成從事職業之能力及目的。",捐助,台灣省政府教育廳、中華民國四十六年九月二十一日。,永久,453506022.00,1,0900129,0900410,,,,,,,,,,,,,,,,
090法登他000010,2,2,吳永崑,450,0900117,0900117,0900118,9冊45頁,2,2,趙振貳,社團法人中華民國漁民權益保護協會,0851120,高雄市前鎮區漁港中一路二號一樓,以關懷漁民生活和其所衍生的各項漁業問題，並協助政府在漁民問題上的紮根與實際惠及漁業的根本關懷，祈使台灣漁民問題日益減少，使台灣漁業更臻國際水準，促成漁民生活美滿與社會和諧為宗旨。,會員會費及捐助,內政部、中華民國八十五年九月二日台八十五內社字第八五二五八九三號,永久,100000.00,1,0900117,0900410,,,,,,,,,,,,,,,,
