登記案號,序號,職稱,姓名
085法登他000012,1,董事長,劉獻堂
085法登他000012,2,"董  事",費濟時
085法登他000012,3,"董  事",張耀先
085法登他000012,4,"董  事",陳禮耕
085法登他000012,5,"董  事",姚景如
085法登他000012,6,"董  事",高婉德
085法登他000012,7,"董  事",任若芙
085法登他000012,8,"董  事",張萃文
085法登他000012,9,"董  事",吳淑景
085法登他000012,10,"董  事",張素治
085法登他000012,11,"董  事",劉錦萍
085法登他000013,1,董事長,劉献堂
085法登他000013,2,"董  事",白正龍
085法登他000013,3,"董  事",張耀先
085法登他000013,4,"董  事",劉德昇
085法登他000013,5,"董  事",李克勉
085法登他000026,1,董事長,陳滿玉
085法登他000026,2,常務董事,陳漢霖
085法登他000026,3,常務董事,林有福
085法登他000026,4,常務董事,鄭昌英
085法登他000026,5,"董  事",游文欽
085法登他000026,6,"董  事",莊瑞園
085法登他000026,7,"董  事",王炳坤
085法登他000026,8,"董  事",邱福盛
085法登他000039,1,董事長,李碧圓
085法登他000039,2,"董  事",黃智英
085法登他000039,3,"董  事",劉慧智
085法登他000039,4,"董  事",余淑英
085法登他000039,5,"董  事","張  蟾"
085法登他000049,1,董事長,姜維經
085法登他000049,2,"董  事",姜武江
085法登他000049,3,"董  事",姜重銘
085法登他000049,4,"董  事",姜文煥
085法登他000049,5,"董  事",姜潤淇
085法登他000049,6,"董  事",姜宏志
085法登他000049,7,"董  事",姜武江
085法登他000049,8,"董  事",姜百塘
085法登他000049,9,"董  事",姜心源
085法登社000050,1,常務理事兼,江炳松
085法登社000050,2,理事兼常務,江錦盛
085法登社000050,3,理事兼常務,林金池
085法登社000050,4,理事兼常務,李光盛
085法登社000050,5,理事兼常務,邱紹寬
085法登社000050,6,理事兼常務,林榮章
085法登社000050,7,理事兼常務,蕭振龍
085法登社000050,8,理　事,李文雄
085法登社000050,9,理　事,歐義輝
085法登社000050,10,理　事,周浩杰
085法登社000050,11,理　事,許聰仁
085法登社000050,12,"理  事",徐敏子
085法登社000050,13,"理  事",歐金水
085法登社000050,14,"理  事",葉仁祥
085法登社000050,15,"理  事",劉雲輝
085法登社000050,16,監事兼常務,劉鑫永
085法登社000050,17,"理  事",何明治
085法登社000050,18,"理  事",謝煥祥
085法登社000050,19,"理  事",洪條民
085法登社000050,20,理　事,謝發鈞
085法登社000050,21,"理  事",周浩杰
085法登社000050,22,"理  事",劉雲輝
085法登社000320,1,理事長,李永乾
085法登社000320,2,常務理事,余德芳
085法登社000320,3,常務理事,李永來
085法登社000320,4,"理  事",蕭美枝
085法登社000320,5,"理  事",李國雄
085法登社000320,6,"理  事",范姜新堯
085法登社000320,7,"理  事",李永祥
085法登社000320,8,"理  事",劉秋蘭
085法登社000320,9,"理  事",黃成忠
085法登社000320,10,"理  事",呂理鏗
085法登社000320,11,"理  事",藍香妹
085法登社000320,12,常務監事,林雲錦
085法登社000320,13,"監  事",劉麟富
085法登社000320,14,"監  事",彭運河
