登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
085法登他000012,1,2,謝怜聰,43,0850208,0850208,0850209,4冊13頁,2,5,董事長,財團法人台灣省新竹市私立曙光女子高級中學,0491006,設：新竹市北大路六十一號,辦理私立曙光女子高級中學，並謀求其發展,由天主教聖神修女傳教會捐助,四十九年十月四日台灣省政府教育廳,無限期,51999500098.00,1,0850208,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sxhrFZ7hpkpNb1-OWlYydkkyiMOzlxCmRNvBN10_ABC-IyeHwdeX6MT5fw==
085法登他000013,1,2,謝怜聰,55,0850208,0850208,0850208,4冊49頁,2,2,董事長,財團法人台灣省天主教會新竹教區,0501226,設:新竹市中正路一五六－一號,供應本教區所需之一切傳教設備及經費。以維持本教區現在及將來所經辦之宗教、慈善、教育（含幼稚教育）、社會福利各項事業。,國內外教友捐贈,五十年十二月十一日新竹縣政府,無限期,372759.00,1,0850208,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-VkcQ0598x7DF7PBBGmqw625w7RaaglAyM1BEWtDPF5tNM-OSZosusDApA==
085法登他000026,1,2,謝怜聰,301,0840111,0840111,0840111,11冊26頁,,0,董事長,財團法人新竹市立富禮國民中學教育發展基金會,0840111,新竹市富禮街十六號,一、提昇學校教育品質。二、改善學校環境，充實學校設備。三、推動學校教育研究、發展學校教育建設。,家長委員、地方熱心人士自由捐助。,新竹市政府八十三年六月廿八日八三府教社字第二九０四三號,永久,2019094.00,1,0840111,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CRA8ImKDIyfs5ZM588o4Twpz9LYMvZj39yt2y05T7WoKX_cOhJ1rOGgX2SM=
085法登他000039,1,2,謝怜聰,24,0850709,0850709,0850710,3冊10頁,,0,董事長,財團法人天主教瑪利亞方濟各傳教女修會,0460425,新竹市高峯路一一一號,協助中國當地主教辦理宗教慈善教育社會福利各項事業,由總會撥付,四十六年四月十三日新竹縣政府,無限期,942792673.00,1,0900327,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8HGePyeYklPBXWrPW-LTyiifrGr7mF4y6Vih5Tbn56c3nhZul6oiH6GAKA==
085法登他000049,1,2,謝怜聰,27,0850909,0850909,0850910,3冊15頁,,0,董事長,財團法人台灣省新竹縣姜義豐育英會,0470225,設:新竹縣北埔鄉北埔村中正路壹號,以獎勵教育為目的,由原有限會社義豐公會所有不動產捐助依合法程序變更為本財團名義,四十六年六月二十九日新竹縣政府,無限期,430000.00,1,0850909,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/n8_CBxIYfXEWs6HEYuUN2O6ecoc5_We82zw6EBJFYBU06EnSq58kaZbx9Q==
085法登社000050,2,2,江錫麟,243,0850909,0850909,0850912,10冊17頁,,0,理事長,社團法人苗栗中興工業區南區管理會,0811111,苗栗縣銅鑼鄉中平村十四鄰中興路三號,推動本工業區廠商、公益事業單位暨住宅社區等全體會員之共同事務與福利措施並謀求本工業區之發展,本工業區廠商、公益事業單位暨住宅社區等全體會員繳付維護費及其他收入,八十一年九月二十二日苗栗縣政府,無限期,36202569.00,1,0850909,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JQ61Dm61vpFttFOzWEbOKk9Rv-FzINUAuotNKqhvC2ip5Rb6367fwJzs5Oc=
085法登社000320,2,1,江錫麟,320,0850126,0850126,0850130,11冊44頁,,0,李永乾,社團法人臺灣省客家採茶戲劇發展協會,0850126,新竹市明湖路六０四巷一弄一號,以發揚中國固有客家傳統文化、發揮社會教育功能為目的,捐助,臺灣省政府社會處中華民國八十四年十二月十九日八四社二字第七四四九五號,永久,100000.00,1,0850126,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/to8iM16lvM0_50Xe_9oiY73LqOHYormRi4S7qR87jm4I-NV3e8a0Pys7Prc=
085法登社000324,2,1,江錫麟,324,0850216,0850216,0850223,11冊48頁,,0,謝清貴,社團法人國際扶輪社中華民國總社台灣省苗栗縣第二分社,0850216,苗栗縣苑裡鎮客庄里八鄰一一七之三二號四樓,在於鼓勵並培養以服務精神為可貴產業之基礎尤其著重於鼓勵與培養,會員入會費、常年會費、自由捐款,苗栗縣政府中華民國八十五年二月七日,永久,50000.00,1,0850216,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Irfmqz1SSQ9YHCUxsxuiCpvG68yBw-_FFdY7qLtqaJZhiurAHcm8dbY4qgk=
085法登社000327,2,1,江錫麟,327,0850405,0850405,0850409,12冊1頁,,0,理事長,社團法人新竹東區扶輪社,0831220,新竹市東門市場三樓三０七七室,鼓勵並培養以服務理想,社友入社費、常年社費及社友自由捐贈,新竹市政府八十五年一月八日八五府社行字第０一五八六號,永久,100000.00,1,0850405,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uk5tis1R4ilhJo9xaAYKfZsLcAkvXKqqcTCgvfJdssIVxEc969fnR7XF-eI=
085法登社000332,2,1,江錫麟,332,0850524,0850524,0850528,12冊6頁,,0,理事長,社團法人新竹市雲林同鄉會,0850524,新竹市經國路二段二四八巷十三號,聯絡鄉誼、鼓勵守法守份、互助互勵、以促進社會繁榮與支持國策為宗旨,一、入會費二、年費三、自由捐贈四、其他,新竹市政府七十八年十一月十二日,永久,781389.00,1,0850524,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hFUTaZd6i7-rxx-Ymim7aOtkaBjMTf3xZla4g676h47lSN4fsPBhdN6En48=
085法登社000336,2,1,江錫麟,336,0850806,0850806,0850809,12冊10頁,,0,理事長,社團法人新竹市自閉症協進會,0850806,新竹市南外街七號五樓,本會為根據人民團體法設立之社會團體，非以營利為目的。以協助自閉症患者經由醫療教育及復健以增進其社會化人際關係及語言發展。,捐助,新竹市政府八十五年七月廿六日八五府社行字第五三六七七號,永久,50000.00,1,0850806,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wC_vEiOD3Uohh1mEAT2OC7cbqwakWrmRvnRNO-xsVHyu2uMIeD3TSUQZ2mI=
085法登社000338,2,1,江錫麟,338,0850903,0850903,0850906,12冊12頁,,0,理事長,社團法人新竹市智障福利協進會,0850903,新竹市民權路二００巷二六號一樓,爭取智障者合法權益提供智障福利之研究發展建設成年智障者社區家園,捐助,新竹市政府民國八十五年四月二日八五府社行字第二二七七一號,永久,140000.00,1,0850903,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/v31y33SOpad8wGY_HVh1-J5dfH8VLvww1F0YfbZeKRvFqQuvUO7qOCMVwC0=
085法登社000342,2,1,江錫麟,342,0851126,0851126,0851129,12冊16頁,,0,理事長,社團法人新竹縣盲人福利協進會,0851126,新竹縣竹北市竹仁街六八號,開發並結合社會資源以推動盲人福利工作,捐助,新竹縣政府中華民國八十五年十一月六日,永久,300000.00,1,0851126,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EDGnAzdbPmC0l4633gI0fjEa-IFIYlysrExE19lowftwvsOPDZkcGhCuONM=
085法登社000344,2,1,江錫麟,344,0851209,0851209,0850912,12冊18頁,,0,理事長,社團法人新竹市脊髓損傷者協會,0851209,新竹市愛文街二六巷四十號,提供脊髓損傷者必要之諮詢及協助等,捐助,新竹市84府社行字第三五八六三號新竹市政府八十四年四月三十日,永久性,50000.00,1,0851209,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4pzq-oWQrY87aIr4z02t8786Fv5sq9cex-EDm-I-SOs-8jQ4F4jJdlmK2hY=
085法登社000347,2,1,江錫麟,347,0851226,0851226,0851230,12冊21頁,,0,理事長,社團法人新竹縣肢體殘障協會,0851226,新竹縣竹東鎮北興路二段一一五號,以團結新竹縣肢障者、配合政府社會福利措施及各界惠殘人士社團、發揮泛愛眾人精神、激勵肢障者走出自我象牙塔、化消極退縮為積極進取等。,捐助,新竹縣政府八十五年十二月十二日,永久,350000.00,1,0851226,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/d5LniSZlFVxuoUOJ16sYsm_JWKAapkKpfHZ-QGpA8QLZqm7fX9xDJP5n5uk=
085法登財000001,1,2,江錫麟,125,0850110,0610705,0610708,7冊33頁,,0,董事長,財團法人台灣省新竹縣竹東惠昌宮,0610705,新竹縣竹東鎮東寧路三段六七號,弘揚佛道教經義，促進社會和諧，復興民族文化，保存民族精神及興辦公益慈善事業。,捐助,六十一年六月十一日新竹縣政府,無限期,608800.00,1,0850110,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/u_Gzumaxpj3BTNg539nm-5_4hwvKxr49Oqdged9HDu2S9vc2imh04bulSGI=
085法登財000002,1,2,江錫麟,247,0850110,0811224,0811227,10冊21頁,,0,董事長,財團法人新竹市竹蓮國民小學教育發展基金會,0811224,新竹市食品路二二六號,協助政府教育建設舉辦全校性校內外之各項教育活動,校友、地方人士自由捐助,八十一年九月二十一日新竹市政府,永久,2000000.00,1,0850110,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rYCdfMtxmeirfAnZahHIqehO-buTWNRxysGpDG919jXzlJNWKltTLbr_BIY=
085法登財000004,1,2,江錫麟,63,0850118,0830203,0830205,5冊9頁,1,0,董事長,財團法人台灣省苗栗縣私立中興高級商工職業學校,0520727,苗栗縣竹南鎮大營路二一一號,以創辦苗栗縣私立中興高級商工職業學校並謀其發展為目的,創辦人捐贈,五十一年八月十一日台灣省政府教育廳,無限期,18726251.00,1,0850118,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kIdy_8uQMcB5DArrn-JaIEciOYKDbQMtFoFizSvLfCi7y4890HfUl0NaUA==
085法登財000007,1,2,江錫麟,136,0850127,0850127,0850131,7冊44頁,1,0,董事長,財團法人台灣省新竹縣私立新力高級工業家事職業學校,0620425,新竹縣竹東鎮東峰路三四三號,以創辦台灣省新竹縣私立新力高級工業家事職業學校並謀發展,捐助,六十二年四月二日台灣省政府教育廳,無限期,56733201.00,1,0850127,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/o9a99s6EPhUNkhIbERBdq2FX-yYuOR2CM5We4hGilzB9mWZF9FZPGlRisaQ=
085法登財000008,1,2,江錫麟,149,0850127,0850127,0850131,8冊7頁,,0,董事長,財團法人無量壽圖書舘,0621107,新竹市民族路二四一巷一號,以復興中華文化增進國民智識、發揚佛教大乘精神，助成社會淳厚風俗為目的創立財團法人,捐助,六十二年九月二十五日新竹市政府,永久,2470000.00,1,0850127,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LozOgFK1UjBuU2hs-1KNQI9N_D1GwcHy82XM6tX0F5LPn1CfP0VH5f7l0zE=
085法登財000009,1,2,江錫麟,263,0850127,0850127,0850131,10冊37頁,,0,董事長,財團法人新竹縣文化基金會,0820705,新竹縣竹北市光明六路十號,協助推動新竹縣辦理社會教育及文化活動,台灣省政府、新竹縣政府出資各壹仟萬元、民間籌募壹仟萬元,八十二年六月二十一日新竹縣政府,永久,30000000.00,1,0850127,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nwsYy3yzH8Q1kPSXV09G045yVp4JW7Az1P2-WdTKEngEFiE5gAJaDjLXT8A=
085法登財000011,1,2,江錫麟,196,0850208,0850228,0850212,9冊21頁,2,2,董事長,財團法人私立親民工商專科學校,0820910,苗栗縣頭份鎮珊湖里二鄰十八號,遵照國家教育政策暨現行教育法令之規定辦理私立親民工商專科學校，並謀其健全發展。　,由周本錡等捐助,七十六年四月二十八日教育部,永久,391814210.00,1,0850208,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vtdAq0I5FN03kmL8gXbaslK57mFa9KbNiDhBLgudK4C2IeforrjqcpffrTE=
085法登財000015,1,2,江錫麟,154,0850217,0850217,0850224,8冊62頁,,0,董事長,財團法人台灣省新竹市彭氏祖祠管理委員會,0640307,新竹市南寮里東大路三級四六七巷一號,"本會以奉祀開基始祖商賢大夫以錢鏗公暨歷代烈祖烈宗之神位,闡揚祖德、敦親睦族、追思祖德扶植後裔並宏揚復興中華文化為宗旨",捐助,六十四年一月八日新竹縣政府,無限期,398119.00,1,0850217,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uKRYP_ordkjHeo7jkYtCH0INT2ra6PoQG6DIoA7GNO6SrBwUDpu1gpsOaRw=
085法登財000016,1,2,江錫麟,295,0850226,0850226,0850229,11冊17頁,,0,胡定華,財團法人交大思源基金會,0831011,新竹市大學路一００一號,為促進國家科技發展提升工商及科技管理之能力，積極從事科技研究發展及服務。,國立交通大學教師、校友暨各界人士捐助,經濟部經八三商二一七三０五號八十三年九月十七日,永久,48000000.00,1,0850226,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7gjKXGl96GhaKMZP_sYZXPWSvt6NSKpZ82uBhTIlCRLUjdV_A3jkIa8mJ_w=
085法登財000017,1,2,江錫麟,6,0850226,0850226,0850229,1冊13頁,,0,董事長,財團法人褒忠亭義民中學財團,0410319,台灣省新竹縣新埔鎮下寮里四三號,舉辦私立義民高級中學及獎勵教育.其他有關教育事業,以寺廟褒忠亭原有土地及地上房屋變名本法人者及其他有志者捐獻之財物,民國四十年十二月二十五日新竹縣政府,無限期,397220.00,1,0850226,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KMT0uL3HDD4Vr5XGR_O2e4b8F_md_BpLNgl1jMh2C47Boiq_Jl5W4dLQ
085法登財000018,1,2,江錫麟,135,0850304,0850304,0850307,7冊43頁,2,2,董事長,財團法人台灣省新竹市私立世界高級工業家事職業學校,0620416,設台灣省新竹市光復路一段二五七號,"以創辦台灣省新竹市私立世界高級工業家事職業學校,並謀其發展。",捐助及補助,六十二年二月九日台灣省政府教育廳,無限期,116815872.00,1,0850304,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VsWWsP-c91k_apbhSKwK89KcxZYFdvD3_W17HeKCl-HNVO8gk9na4A-jPc8=
085法登財000019,1,2,江錫麟,171,0850306,0850306,0850309,8冊79頁,1,0,董事長,財團法人苗栗縣後備軍人奬學基金會,0821229,苗栗市府前路五十六號,鼓勵優秀後備軍人及其子女求學向上、培育國家英才貢獻社會,苗栗縣後備軍人捐助,六十九年五月十二日,無限期,2905660.00,1,0850306,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/l8euuaNrATDy0oVRCRpafm2eaRDxO-FFfxn8wBpHygHXuo77ChsadiJekC4=
085法登財000020,1,2,江錫麟,100,0850314,0850314,0850318,7冊8頁,,0,董事長,財團法人台灣省新竹縣犂頭山蓮華寺,0590128,新竹縣竹北市十興村犂頭山下三十九號,宣揚佛教敦睦信徒友誼興辦慈善公益事業,蓮華寺捐助,五十九年一月二十一日新竹縣政府,無限期,895892.00,1,0850314,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wlftPB2K6zoHYzN3CKHqPmw3V8HrSVsSQ2kEzlXqEAGO3gjkhdVeUZFMjw0=
085法登財000021,1,2,江錫麟,92,0850314,0850314,0850318,6冊8頁,,0,董事長,財團法人私立大華工商專科學校,0560620,新竹縣芎林鄉水坑村二０之一號,為遵照國家教育政策，暨現行教育法令之規定，辦理私立大華工商專科學校，并謀其健全發展。,由創辦人章宗鈺捐贈新台幣柒佰萬元正,五十八年七月十五日教育部,永久,660850739.00,1,0850314,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YS_xSDq1BCxCkRJTdlyAgsqs_LEPqh2ByIoKcDEaP1BT1uDzus-4QsFDzw==
085法登財000022,1,2,江錫麟,175,0850319,0850319,0850322,8冊83頁,,0,董事長,財團法人台灣省新竹縣褒忠亭,0710719,新竹縣新埔鎮下寮里四十三號,奉祀褒忠義民先烈祈求國泰民安宏揚忠義愛國精神促進信徒團結、增進社會福利興辦教育及公益事業並振興觀光事業為宗旨。,以寺廟褒忠亭原有財產捐助本法人及信徒樂捐之財物,七十一年七月六日新竹縣政府,無限期,1410414.00,1,0850319,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5_0QH8rT2qJiF6CbMaxUj-bDO1oF-2VIUmtshl_F1nXIa3TuwT_0mcMbEto=
085法登財000025,1,2,江錫麟,188,0850326,0850326,0850328,9冊13頁,,0,董事長,財團法人新竹市私立忠義仁風基金會,0740808,新竹市民富街一六一號,協助政府推行社會福利政策辦理急難、貧困濟助，獎助家庭清寒優秀學生，表彰社會人士之善行義舉等。,由熱心社會公益人士及團體捐贈,七十四年七月十六日新竹市政府,永久,5030000.00,1,0850326,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qh3PAhALWxniaEVXmRhJnEFeYIVsq6lREOZAg6PU0TwcRU_2xCmBVCpBQLI=
085法登財000027,1,2,江錫麟,219,0850401,0850401,0850405,9冊42頁,,0,董事長,財團法人台灣省新竹市南勢蔡氏宗祠,0790424,台灣省新竹市南勢里一鄰延平路一段二一四巷一二二弄六號,弘揚祖德辦理社會公益、福利慈善事業、獎勵族親子女教育,自由樂捐,七十九年三月三日新竹市政府(七九)府禮字第七二八二號函,無限期,1728000.00,1,0850401,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LYlmY6Z_3phQxJlY0TqIiaXygBMM_8DZBa4WgzodX6zE1M17u-CTX7q2qYA=
