登記案號,序號,職稱,姓名
085法登他000001,1,董事長,蔡耀明
085法登他000001,2,常務董事,馮清溪
085法登他000001,3,常務董事,林照雄
085法登他000001,4,"董  事",陳坤木
085法登他000001,5,"董  事",王子豪
085法登他000001,6,"董  事",張洋捷
085法登他000001,7,"董  事",方次郎
085法登他000001,8,"董  事",李嘉浤
085法登他000001,9,"董  事",林茂勳
085法登他000001,10,常務監事,廖明輝
085法登他000001,11,"監  事",蘇文光
085法登他000001,12,"監  事",羅燦烽
085法登他000002,1,董事長,華加志
085法登他000002,2,常務董事,李周志秀
085法登他000002,3,常務董事,張河川
085法登他000002,4,常務董事,馮萬喜
085法登他000002,5,常務董事,李德銓
085法登他000002,6,"董  事",王施純環
085法登他000002,7,"董  事",林淼塘
085法登他000002,8,"董  事",溫興春
085法登他000002,9,"董  事",郭天財
085法登他000002,10,"董  事",蔡侑展
085法登他000002,11,"董  事",陳吉雄
085法登他000002,12,"董  事",吳水女
085法登他000002,13,"董  事",陳佳德
085法登他000002,14,"董  事",黃昌源
085法登他000002,15,"董  事",吳照雄
085法登他000003,1,董事長,徐旦隣
085法登他000003,2,"董  事",林亮雲
085法登他000003,3,"董  事",李梅玉
085法登他000003,4,"董  事",邱日盛
085法登他000003,5,"董  事",溫興春
085法登他000003,6,"董  事",謝明初
085法登他000003,7,"董  事",黃國忠
085法登他000003,8,"董  事",徐齊鄰
085法登他000003,9,"董  事",謝純真
085法登他000003,10,"董  事",徐順隣
085法登他000003,11,"董  事",房徐蕙英
085法登他000003,12,"董  事",李健文
085法登他000003,13,"董  事",劉德明
085法登他000003,14,"董  事",徐錫隣
085法登他000003,15,"董  事",林子恩
085法登他000004,1,董事長,邱生福
085法登他000004,2,"董  事",蔡宗明
085法登他000004,3,"董  事",徐惠美
085法登他000004,4,"董  事",黃在坤
085法登他000004,5,"董  事",楊培然
085法登他000004,6,"董  事",陳輝煌
085法登他000004,7,"董  事",顧家慶
085法登他000005,1,董事長,"劉    侃"
085法登他000005,2,"董  事",蔡朝仁
085法登他000005,3,"董  事",呂信雄
085法登他000005,4,"董  事",錢慶文
085法登他000005,5,"董  事",簡肇明
085法登他000005,6,"董  事",成　亮
085法登他000005,7,"董  事",陳　鐳
085法登他000005,8,"董  事",高愛德
085法登他000005,9,"董  事",范義士
085法登他000006,1,理事長,盧進榮
085法登他000006,2,"理  事",盧在明
085法登他000006,3,"理  事",簡慶豐
085法登他000006,4,"理  事",鄭萬生
085法登他000006,5,"理  事",盧明春
085法登他000006,6,"理  事",陳福裕
085法登他000006,7,"理  事",盧皆猛
085法登他000006,8,"理  事",伍安泰
085法登他000006,9,"理  事",羅明家
085法登他000006,10,常務監事,胡清山
085法登他000006,11,"監  事",盧添興
085法登他000006,12,"監  事",羅桂芳
085法登他000007,1,董事長,吳騰耀
085法登他000007,2,"董  事","羅  燦"
085法登他000007,3,"董  事",吳林靜雨
085法登他000007,4,"董  事",羅垣雄
085法登他000007,5,"董  事",鍾豪勳
085法登他000007,6,"董  事",李慶雲
085法登他000007,7,"董  事",鍾炳堂
085法登他000007,8,"董  事",吳銘芳
085法登他000007,9,"董  事",鍾林滿妹
085法登他000008,1,董事長,伍澤元
085法登他000008,2,"董  事",黃金雄
085法登他000008,3,"董  事",李珠明
085法登他000008,4,"董  事",蔡東源
085法登他000008,5,"董  事",王文華
085法登他000008,6,"董  事",張　絢
085法登他000008,7,"董  事",梁謙和
085法登他000008,8,"董  事",張滿泉
085法登他000008,9,"董  事",陳朝平
085法登他000008,10,"董  事",陳國展
085法登他000008,11,"董  事",李增昌
085法登他000008,12,"董  事",林淵𤋮
085法登他000008,13,"董  事",溫興春
085法登他000008,14,"董  事",林東榮
085法登他000008,15,"董  事",林封城
085法登他000008,16,監事主席,張哲郎
085法登他000008,17,"監  事",鄭太吉
085法登他000008,18,"監  事",陳宗珍
085法登他000009,1,董事長,何福田
085法登他000009,2,"董  事",林顯輝
085法登他000009,3,"董  事",劉慶中
085法登他000009,4,"董  事",黃冬富
085法登他000009,5,"董  事",朱文雄
085法登他000009,6,"董  事",駱木金
085法登他000009,7,"董  事",陸武林
085法登他000009,8,"董  事",陳慶忠
085法登他000009,9,"董  事",鄭進丁
085法登他000009,10,"董  事",謝深煙
085法登他000009,11,"董  事",陸任富
085法登他000009,12,"董  事",陳國展
085法登他000009,13,"董  事",陳哲男
085法登他000009,14,"董  事",郭銳智
085法登他000009,15,"董  事",林啟峰
085法登他000009,16,"董  事",蔡森郎
085法登他000009,17,"董  事",李增昌
085法登他000009,18,"董  事",吳開南
085法登他000009,19,"董  事",趙伯雲
085法登他000009,20,"董  事",黃清良
085法登他000009,21,"董  事",龔文雄
085法登他000010,1,董事長,"高  皖"
085法登他000010,2,"董  事",董啟明
085法登他000010,3,"董  事",陳素瑛
085法登他000010,4,"董  事",李祖泰
085法登他000010,5,"董  事",唐王春江
085法登他000010,6,"董  事",胡愛蘭
085法登他000010,7,"董  事",姚李純珍
085法登他000011,1,董事長,劉　侃　
085法登他000011,2,"董  事","陳  鐳"
085法登他000011,3,"董  事",譚凱莉
085法登他000011,4,"董  事","成  亮"
085法登他000011,5,"董  事","林  茂"
085法登他000011,6,"董  事",高愛德
085法登他000011,7,"董  事","潘  冀"
085法登他000011,8,"董  事",簡肇明
085法登他000011,9,"董  事",范義士
085法登他000012,1,董事長,洪慶麟
085法登他000012,2,"董  事",劉快治
085法登他000012,3,"董  事",王仁孚
085法登他000012,4,"董  事",馮明雄
085法登他000012,5,"董  事",張毓仁
085法登他000012,6,"董  事",吳天授
085法登他000012,7,"董  事",張清豐
085法登他000012,8,"董  事",郭一雄
085法登他000012,9,"董  事",周覺世
085法登他000012,10,"董  事",潘雅三
085法登他000012,11,"董  事",陳周來富
085法登他000012,12,"董  事",蔡崇智
085法登他000012,13,"董  事",李克恭
085法登他000012,14,"董  事",陳麗常
085法登他000012,15,"董  事",杜敏世
