登記案號,序號,職稱,姓名
113法登他000001,1,"董 事 長",林有德
113法登他000001,2,董　事,林潤華
113法登他000001,3,常務董事,李壬癸
113法登他000001,4,常務董事,朱武雄
113法登他000001,5,常務董事,劉育英
113法登他000001,6,副董事長,林政達
113法登他000001,7,常務董事,江依秋
113法登他000001,8,常務董事,蘇宋少姜
113法登他000001,9,監　事,湯德成
113法登他000001,10,"董　  事",林清忠
113法登他000001,11,"董  　事",劉萬貴
113法登他000001,12,"董　  事",陳蘭枝
113法登他000001,13,"董　  事",王俊傑
113法登他000001,14,常務董事,陳仁安
113法登他000001,15,"董  　事",陳璋賢
113法登他000001,16,"董　  事",陳福錄
113法登他000001,17,"董　  事",吳幸峯
113法登他000001,18,"董  　事",邱秀妹
113法登他000001,19,常務監事,吳明森
113法登他000001,20,常務董事,蕭春心
113法登他000001,21,監　事,林熙倫
113法登他000001,22,"董　  事",林士閔
113法登他000001,23,董　事,林加旺
113法登他000003,1,理　事,王清利
113法登他000003,2,理事長,周建華
113法登他000003,3,理　事,李柏齡
113法登他000003,4,理　事,黃春蓮
113法登他000003,5,理　事,胡新一
113法登他000003,6,理　事,江雲英
113法登他000003,7,理　事,黃王銀珠
113法登他000003,8,監　事,古秋旺
113法登他000003,9,監　事,陳新花
113法登他000003,10,理　事,吳秋月
113法登他000003,11,理　事,陳智多
113法登他000003,12,常務監事,黃秋珍
113法登他000004,1,董事長,釋慧峰
113法登他000004,2,董　事,韓其瑞
113法登他000004,3,董　事,馮在選
113法登他000004,4,董　事,李建模
113法登他000004,5,董　事,陳孟蓉
113法登他000004,6,董　事,馮梅英
113法登他000004,7,董　事,黃莉婷
113法登他000005,1,董事長,呂信雄
113法登他000005,2,董　事,程文晋
113法登他000005,3,董　事,林碧翠
113法登他000005,4,董　事,宋定懿
113法登他000005,5,董　事,劉偉民
113法登他000005,7,董　事,黃台芬
113法登他000005,8,董　事,江姿儀
113法登他000005,9,董　事,陳淑媜
113法登他000005,10,董　事,陳世新
113法登他000006,1,董事長,林金安
113法登他000006,2,"董  事",宋愛妹
113法登他000006,3,"董  事",吳明道
113法登他000006,4,"董  事",田錦勇
113法登他000006,5,"董  事",林春妹
113法登他000006,6,"董  事",黃英妹
113法登他000006,7,董　事,林秀英
113法登他000007,1,理事長,潘鈺婷
113法登他000007,2,副理事長,陳彥婷
113法登他000007,3,常務理事,李亭蓉
113法登他000007,4,理　事,陳建銘
113法登他000007,5,理　事,陳尚鴻
113法登他000007,6,理　事,張榕津
113法登他000007,7,理　事,楊明哲
113法登他000007,8,理　事,祝之琦
113法登他000007,9,理　事,謝葦懷
113法登他000007,10,常務監事,吳莆馨
113法登他000007,11,監　事,張昭儀
113法登他000007,12,監　事,楊若琪
113法登他000008,1,董事長,布拉瑞揚‧帕格勒法
113法登他000008,2,董　事,童子賢
113法登他000008,3,董　事,"徐  璐"
113法登他000008,4,董　事,王友輝
113法登他000008,5,董　事,鄭㨗任
113法登他000008,6,董　事,張靜雯
113法登他000008,7,董　事,廖詠葳
113法登他000009,1,"理 事 長",郭淑貞
113法登他000009,2,常務理事,孫震世
113法登他000009,3,常務理事,林舜瑛
113法登他000009,4,"理  　事",劉信基
113法登他000009,5,"理  　事",藍麗真
113法登他000009,6,"理　  事",吳麗芬
113法登他000009,7,"理　  事",陳育弘
113法登他000009,8,"理　  事",田秀愉
113法登他000009,9,"理  　事",陳智偉
113法登他000009,10,常務監事,蔡淑鳳
113法登他000009,11,"監  　事",林家慧
113法登他000009,12,"監　  事",周道正
113法登他000010,1,董事長,李靜蘭
113法登他000010,2,董　事,謝文祥
113法登他000010,3,董　事,徐超斌
113法登他000010,4,董　事,賴甫誌
113法登他000010,5,董　事,劉嘉年
113法登他000010,6,監察人,章正輝
113法登他000010,7,董　事,拉娃谷倖
113法登他000010,8,董　事,林依瑩
113法登他000010,9,監察人,陳谷劦
113法登他000010,10,監察人,鄭任斌
113法登他000010,11,董　事,林正欣
113法登他000010,12,董　事,曲靜芳
113法登他000011,1,理事長,林芝瑩
113法登他000011,2,副理事長,趙韋童
113法登他000011,3,理　事,蘇淑娟
113法登他000011,4,理　事,潘思伽
113法登他000011,5,理　事,陳玫君
113法登他000011,6,理　事,林恩如
113法登他000011,7,理　事,陳彥志
113法登他000011,8,常務理事,黃宗儒
113法登他000011,9,理　事,韓孝銓
113法登他000011,10,常務監事,陳佳佩
113法登他000011,11,監　事,唐佐瑜
113法登他000011,12,監　事,林紀安
113法登他000012,1,理事長,張琳
113法登他000012,2,理　事,劉佳沛
113法登他000012,3,理　事,郭佩昀
113法登他000012,4,理　事,許純嘉
113法登他000012,5,常務理事,吳宜凌
113法登他000012,6,理　事,陳采萱
113法登他000012,7,理　事,陳誼珊
113法登他000012,8,常務監事,張文馨
113法登他000012,9,副理事長,阮貞瑜
113法登他000012,10,理　事,曾幸錞
113法登他000012,11,監　事,楊英琴
113法登他000012,12,監　事,劉慧冠
113法登他000013,1,理事長,沙卡麗
113法登他000013,2,常務理事,王奕分
113法登他000013,3,理　事,袁筱晴
113法登他000013,4,常務理事,菲力普
113法登他000013,5,理　事,陸聖喆
113法登他000013,6,理　事,李韻如
113法登他000013,7,理　事,"PRATHAP  SANKARALINGAM"
113法登他000013,8,理　事,朱浩綸
113法登他000013,9,理　事,陳玥玲
113法登他000013,10,常務監事,袁佩均
113法登他000013,11,監　事,侯詠容
113法登他000013,12,監　事,張鳳茹
113法登他000014,1,常務理事,吳當
113法登他000014,2,常務理事,余金桂
113法登他000014,3,"理　  事",陳東和
113法登他000014,4,"理  　事",古政富
113法登他000014,5,"理　  事",施明憲
113法登他000014,6,"監　  事",張龍輝
113法登他000014,7,"理 事 長",張志學
113法登他000014,8,"理　  事",曾英戀
113法登他000014,9,"理　  事",林天福
113法登他000014,10,常務監事,江淑琴
113法登他000014,11,"理　  事",黃素真
113法登他000014,12,"監　  事",賴榮幸
113法登他000015,1,董事長,黃兆明
113法登他000015,2,董　事,林貴明
113法登他000015,3,董　事,林國璋
113法登他000015,4,董　事,李恭榮
113法登他000015,5,董　事,羅彥宇
113法登他000015,6,董　事,高國卿
113法登他000015,7,董　事,周守民
113法登他000015,8,董　事,廖學志
