登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
113法登他000001,2,2,簡豐益,297,1130102,1130102,1130102,12冊1頁,2,2,蘇慶隆,社團法人中華民國真有情新住民婚姻關懷協會,1070222,基隆市仁愛區成功一路134巷3號,以促進美滿婚姻之服務，辦理跨國境婚姻媒合服務等社會利益為宗旨。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其他孳息、其他收入。,內政部中華民國107年1月5日台內團字第1060086897號。,永久,0.00,1,1130102,,1130102,,"一、第1屆理事、監事任期屆滿，改選產生第2屆新任理事、監事。代表法人之理事：蘇慶隆。
二、新任理事、監事印鑑。
三、法人圖記變更。",,,,
113法登他000002,1,2,簡豐益,21,1130104,1130104,1130108,3冊5頁,1,18,蔣初泰,德育學校財團法人,0560623,基隆市中山區復興路336號,為供應德育學校財團法人德育護理健康學院所需之一切設備及經費。,捐助,教育部56年6月20日台高字第10322號,永久,1977741950.00,1,1130104,,1130104,,"1.原財產總額為新臺幣1,994,225,457元，變更為新臺幣1,977,741,950元。
2.修訂法人捐助章程第1條及第4條。
3.原法人「財團法人經國管理暨健康學院」變更為「德育學校財團法人」。
4.變更法人圖記。
5.第18屆董事毛瑜章、馬空北、郭烽裕辭任，由陳香吟、蔡玉芳、陳蓬萱接任。
6.新任董事之印鑑。",,,,
113法登他000003,2,2,簡豐益,141,1130109,1130109,1130109,7冊5頁,2,12,陳謝雪嬌,社團法人基隆市智障者家長協會,0900802,基隆市仁愛區龍安街198巷25號6樓,以結合基隆市關心智障者人士，促進智障者福利為宗旨。,會員入會費、會員常年會費、會員捐款、基金及其孳息、其他收入。,基隆市政府中華民國79年8月4日（79）基府社行字第105831號,永久,10164379.00,1,1130109,,1130109,,"1.財產總額原為新臺幣（下同）11,003,445元，變更為10,164,379元。
2.第11屆理事、監事任期屆滿，改選產生第12屆新任理事、監事。代表法人之理事：陳謝雪嬌。
3.新任理事、監事印鑑。",,,,
113法登他000004,1,2,簡豐益,54,1130109,1130109,1130109,4冊21頁,2,5,劉淑禎,財團法人台灣省基隆市中華基督教浸信會復興堂教會,0731022,基隆市仁愛區復興街16巷19號,以管理運用所屬一切財產，促進信徒建立信仰，以聖經為根基，宣揚耶穌福音，並舉辦公益慈善及社區教育事業為宗旨,教會會友捐獻,基隆市政府73年9月14日基府民社團字第53333號,永久,3408600.00,1,1130109,,1130109,,"1.第4屆董事任期屆滿，改選產生第5屆新任董事。代表法人之董事：劉淑禎。
2.新任董事印鑑。",,,,
113法登他000005,2,2,簡豐益,360,1130110,1130110,1130111,14冊25頁,,,金開文,社團法人中華財道文化協會,1110518,新北市平溪區乾坑7號,以弘揚中華財道文化、促進財道文化交流、祈願人民富裕安康為宗旨。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入。,內政部中華民國111年4月25日台內團字第1110018889號函,永久,0.00,1,1130110,,1130110,,"1.修訂法人章程第3條、第9條，修訂內容詳如修正條文對照表。
2.第1屆理事黃正平、翁仁海、許水蓮辭任，由黃大衛、黃俐穎、傅蕓欣接任；第1屆監事鄭走生、黃正忠、紀棟欽辭 
   任，由劉泰英、賴志威、吳維仁接任。
3.新任理事、監事印鑑。
4.法人圖記變更。",,,,
113法登他000006,1,2,簡豐益,226,1130111,1130111,1130112,9冊25頁,2,8,尹相芬,財團法人新北市私立心慈社會福利慈善事業基金會,0901126,新北市金山區山城路10巷34弄3號,以辦理社會福利慈善事業為目的。,由林明發捐助,台北縣政府九十年十一月十三日（九十北府社助字第402353號）,永久,12000000.00,1,1130111,,1130111,,"一、第7屆董事任期屆滿，改選產生第8屆新任董事。代表法人之董事：尹相芬。
二、新任董事印鑑。",,,,
113法登他000007,1,2,簡豐益,18,1130116,1130116,1130116,3冊14頁,1,17,林金水,崇右學校財團法人,0560228,基隆市信義區義七路40號,為供應本校所需之一切設備及經費，以達成維持及發展校務為目的。,由王文光等負責籌措出資。,教育部民國55年9月19日台（55）高字第15866號令准予立案。,永久,1675025735.00,1,1130116,,1130116,,"1.財產總額原為新臺幣1,664,097,545元，變更為新臺幣1,675,025,735元。
2.第17屆董事陳忠五辭任，由施上粟接任。
3.第3屆監察人林玉霞任期屆滿，改選續聘為新任監察人。
4.新任董事、監察人之印鑑。",,,,
113法登他000008,1,2,簡豐益,107,1130118,1130118,1130119,5冊35頁,1,8,周功鑫,財團法人朱銘文教基金會,0870827,新北市金山區西勢湖2號,1.舉辦文教藝術活動2.辦各類藝術作品展覽3.舉辦藝文創作研討會4.提供獎助學金鼓勵文教藝術人員。,由朱川泰捐助,台北縣政府中華民國85年3月27日八五北府教三字第103856號函,永久,177237190.00,1,1130118,,1130118,,"1.第8屆董事朱川泰辭世、董事朱惠鵬、董事劉柏村辭任，由吳素美、林淑玲、魏自立接任。
2.新任董事之印鑑。",,,,
113法登他000009,1,2,簡豐益,59,1130207,1130207,1130207,4冊26頁,2,12,謝國樑,財團法人基隆市文化基金會,0781230,基隆市中正區信一路181號,本會以加強文化建設協助推動文化活動，充實市民精神生活，提昇本市文化水準為目的,行政院文化建設委員會、台灣省政府、基隆市政府補助及民間捐款。,基隆市政府75年7月8日75基府教社字第38545號,永久,61444600.00,1,1130207,,1130207,,"1.第11屆董事、監事任期屆滿，改選產生第12屆董事、監事。代表法人之董事：謝國樑。
2.新任董事、監事之印鑑。",,,,
113法登他000010,1,2,簡豐益,8,1130215,1130215,1130215,1冊8頁,2,14,杜啟彰,財團法人基隆中山基督教會,0501225,基隆市中山區仙洞街45號,宣揚基督教真理，改善社會風氣。,由教會會友奉獻捐贈。,基隆市政府49年9月1日。,永久,1157100.00,1,1130215,,1130215,,"第13屆董事任期屆滿，改選產生第14屆新任董事。代表法人之董事：杜啟彰。
新任董事之印鑑。",,,,
