登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
113法登他000001,1,2,李述燊,133,1130104,1130105,1130105,5冊13頁,1,6,蘇秋色,財團法人南投縣私立均頭國民中學,0891215,南投縣埔里鎮水頭里水頭路48號,為推行人間佛教，以教育培養人才的理念，辦理國民中學，建立完整的學程，回饋國家社會，並落實教育往下紮根的理想，完成全人教育理想，培養五育均衡發展的活潑兒童及健全國民為宗旨。,由財團法人佛光山文教基金會、財團法人靈巖山佛教基金會等捐助。,"南投縣政府    中華民國89年12月6日",永久,760731474.00,1,1130105,,1130113,,"原登記之財產總額「新臺幣749,875,662元整」增加變更登記為「新臺幣760,731,474元整」。",,,,
113法登他000002,1,2,李述燊,290,1130104,1130109,1130109,9冊87頁,2,4,張經魁,財團法人濟公文化藝術基金會,0991209,南投縣草屯鎮大覺路10巷7號,以研究濟公史實及其精神為宗旨。,由張經魁、龎素君、洪瑞松捐助,南投縣政府、中華民國99年11月26日,永久,2000000.00,1,1130109,,1130117,,"一、第3屆董事任期屆滿，改選產生第4屆董事。
二、新任董事黃素珍、許玉惠、洪惠碧印鑑登記。",,,,
113法登他000003,1,2,游智凱,169,1130115,1130130,1130130,6冊19頁,1,4,王明基,財團法人南投縣私立普台國民小學,0920120,南投縣埔里鎮中台路1號,以發揚中華固有文化，培育社會精英，培植國家棟樑，啟迪世人心智，淨化社會風氣，贊助教育相關建設並謀其發展，及創立私立普台國民小學為宗旨。,由財團法人中台山佛教基金會捐助,"南投縣政府    中華民國87年8月25日",永久,2503481722.00,1,1130130,,,,"原登記之財產總額「新臺幣2,508,215,518元整」減少變更登記為「新臺幣2,503,481,722元整」。",,,,
113法登他000004,2,2,游智凱,235,1130119,1130130,1130130,8冊25頁,2,6,黃泰吉,社團法人南投縣青少年空手道推展協會,0960613,南投縣埔里鎮大同街47號,以培訓青少年空手道運動選手提倡全民運動促進體能和身心健康為宗旨。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其利息、7.其他收入,南投縣政府　中華民國92年5月12日,永久,56988.00,1,1130130,,1130207,,"一、第5屆理、監事任期屆滿，改選產生第6屆理、監事。
二、新任理事吳宇祥、洪柏均、林玉枚印鑑登記。",,,,
113法登他000005,2,2,游智凱,317,1130123,1130130,1130130,10冊25頁,2,4,黃曉雲,社團法人南投縣城鄉關懷福利協會,1020121,南投縣仁愛鄉親愛村親和巷24號,以結合民間力量拓展地方服務資源植根，以達成建構地方發展協力平台，並配合政府推行福利政策，開創多元化永續關懷社會為宗旨。,1.入會費、2.常年會費、3.永久個人會員費、4.永久贊助會員費、5.事業費、6.會員捐款、7.委託收益、8.基金及其孳息、9.其他收入。,"南投縣政府   中華民國100年7月5日",永久,6000.00,1,1130130,,1130207,,"一、第3屆理、監事任期屆滿，改選產生第4屆理、監事。全部連任。
二、連任監事劉馨怡印鑑變更登記。",,,,
113法登他000006,1,2,游智凱,131,1130129,1130202,1130202,5冊11頁,2,8,謝彩鳳,財團法人千禧龍青年基金會,0891121,南投縣南投市成功三路68巷1弄2號2樓,以辦理青少年輔導及教育事務為宗旨。,由謝基發先生捐助,"行政院青輔會    中華民國89年10月26日",永久,5000000.00,1,1130202,,1130210,,"一、第7屆董事任期屆滿，改選產生第8屆董事。
二、新任董事林彥邦、張鈴采、簡司凱印鑑登記。
三、原捐助章程第3、17條經董事會會議通過變更，報經教育部113年1月19日臺教授青字第1130000026號函准予備查。
四、原主事務所為「南投縣水里鄉五峰村永樂巷67號」變更為「南投縣南投市成功三路68巷1弄2號2樓」。",,,,
113法登他000008,2,2,游智凱,561,1130131,1130201,1130201,15冊7頁,1,26,釋圓明,社團法人南投縣佛教會,1120517,南投縣名間鄉新街村大埔巷20之3號,以團結全縣佛教徒，整理教規、教產、宣揚教義、福利社會為宗旨。,1.會員會費、2.事業費,"南投縣政府    81年4月(81)投府社行字第30732號",永久,288764.00,1,1130201,,1130209,,原理事長姓名「張三華」變更為「釋圓明」，印鑑變更登記。,,,,
113法登他000009,1,2,游智凱,77,1130206,1130216,1130216,3冊17頁,1,12,梁平定,財團法人台灣省南投縣埔里鎮寶湖宮天地堂,0861002,南投縣埔里鎮枇杷路94號,崇奉道教，以宏揚教義，維護中華文化，重整道德，興辦公益慈善事業為宗旨。,由賴見仁等捐助,"南投縣政府 中華民國68年10月2日",永久,1000000.00,1,1130216,,1130224,,"一、第12屆董事兼常務董事兼董事長王雲騰辭世，董事遺缺由候補董事劉珠媚遞補。常務董事兼副董事長洪余秀春、常務董事游美英、常務董事張碧如，因故解任免兼常務董事。補選常務董事兼董事長梁平定、常務董事兼副董事長白松錦、常務董事楊美華、黃綉鳳、陳湯香。
二、第12屆監事施全貫辭世，遺缺由候補監事邱清傑遞補。
三、繼任董事長梁平定、董事劉珠媚、監事邱清傑印鑑登記。",,,,
113法登他000010,2,2,游智凱,374,1130217,1130223,1130223,11冊46頁,2,3,廖元宏,社團法人南投縣在地產業創新協會,1050114,南投縣埔里鎮和平東路159號,以配合政府各項職業訓練及就業服務政策，為南投地區辦理產業創新提升之職業技能培訓，與產業提升輔導之工作為宗旨。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入,"南投縣政府    中華民國104年12月23日",永久,1000.00,1,1130223,,1130302,,"一、第2屆理、監事任期屆滿，改選產生第3屆理、監事。
二、新任理事蔡惠芬、廖翊辰印鑑登記。",,,,
113法登他000011,2,2,游智凱,477,1130217,1130227,1130227,13冊55頁,2,2,李增銘,社團法人南投縣欣欣關懷協會,1090225,南投縣南投市光興街30號,以減輕長照壓力，使照顧者喘息、被照顧者獲得心靈快樂及尊嚴，並結合南投縣各相關照護機構，落實受照護者權益保障，促進社會福利事業為宗旨。,1.入會費、2.常年會費、3.捐助收入、4.事業費、5.委託收益、6.政府機關之補助、7.基金及其孳息、8.其他收入,"南投縣政府    中華民國109年2月14日",永久,25000.00,1,1130227,,1130306,,"一、第1屆理、監事任期屆滿，改選產生第2屆理、監事。
二、新任理、監事陳信凱、吳自益、李慧珍、洪寶琴、林純宇、王袖伃印鑑登記。",,,,
113法登他000012,2,2,游智凱,300,1130227,1130320,1130320,9冊117頁,2,6,簡松練,社團法人南投縣職能治療師公會,1000711,南投縣草屯鎮玉屏路161號,以發展職能治療專業，協助政府推動衛生保健及社會福利政策，提升全民健康，並促進權益為宗旨。,1.會員入會費、2.會員常年會費、3.捐助、4.委託收入、5.專案計畫收入、6.基金及其孳息、7.其他收入,"南投縣政府    中華民國98年1月23日",永久,547854.00,1,1130320,,1130328,,"一、第5屆理、監事任期屆滿，改選產生第6屆理、監事。
二、第6屆理、監事印鑑登記。",,,,
113法登他000014,2,2,游智凱,116,1130305,1130307,1130307,4冊26頁,1,13,林玟均,社團法人南投縣慈慧善行協會,0881206,南投縣南投市大同街34巷5號2樓,以關懷貧病、舒解急難、推動環保、人格重建、淨化社會，關懷及照顧服務老人、外籍家庭成員，辦理長期照顧服務，以達成祥和康樂的社會為宗旨。,1.常年會費、2.會員捐款、3.基金及定存利息所得、4.其他收入,"南投縣政府    87年1月18日",永久,400000.00,1,1130307,,1130315,,"一、第13屆理事長林烈煌因故辭任理事長、常務理事、理事；繼任理事長林玟均、常務理事洪佳均、理事吳美玲變更登記。
繼任理事、監事温秀梅繼任常務監事、廖婉瑜繼任監事，印鑑登記。
二、第13屆常務監事張登健因故辭任常務監事、監事；繼任常務監事温秀梅、監事廖婉瑜變更登記。
三、繼任理、監事印鑑登記。",,,,
113法登他000015,2,2,游智凱,340,1130307,1130308,1130308,10冊94頁,2,6,賴進益,社團法人南投縣木屐寮生態文化協會,1030502,南投縣竹山鎮延正里江西路38之2號,推動生態文化為宗旨。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入,南投縣政府、中華民國102年12月16日,永久,14123.00,1,1130308,,1130316,,"一、第5屆理、監事任期屆滿，改選產生第6屆理、監事。
二、新任理、監事楊福正、黃永盛、李景賀、賴信宇、許文見、莊國治、黃麗香、陳碧眞印鑑登記。
三、連任理事賴進益、楊璧峯印鑑變更登記。",,,,
113法登他000016,1,2,游智凱,418,1130311,1130319,1130319,12冊28頁,2,3,林進財,財團法人南投縣私立林進財社會福利慈善事業基金會,1060814,南投縣埔里鎮東興三街113號,以辦理社會福利慈善事業為目的。,由捐助人或其他個人、團體繼續捐贈補充之,"南投縣政府    中華民國106年7月26日",永久,10000000.00,1,1130319,,1130327,,"一、第2屆董事任期屆滿，改選產生第3屆董事。
二、代表法人之董事：林進財。
三、第3屆董事印鑑登記。
四、原捐助章程第16、19、20條經董事會會議通過變更，報經南投縣政府113年1月19日府社政字第1130010289號函准予備查。",,,,
113法登他000017,1,2,游智凱,83,1130314,1130314,1130314,3冊23頁,2,16,林明溱,財團法人南投縣私立劉秀忍紀念慈母公益基金會,0870515,南投縣南投市三和里中興路660號,以辦理公益及社會福利事業為宗旨。,由劉秀忍捐助。,"南投縣政府  中華民國75年2月3日",永久,464917872.00,1,1130314,,1130322,,"原登記之財產總額「新台幣355,304,289元整」增加變更登記為「新台幣464,917,872元整」。",,,,
