登記案號,序號,職稱,姓名
051法登000027,1,董事長,方靳
051法登000027,2,董　事,孫建華
051法登000027,3,董　事,馬步青
051法登000027,4,董　事,吳？潁
051法登000027,5,董　事,李宜珩
051法登000027,6,董　事,侯雲龍
051法登000027,7,董　事,徐洪鈞
051法登000027,8,董　事,夏秉德
051法登000027,9,董　事,周其珍
051法登000028,1,常務理事,邱任葵
051法登000028,2,理　事,邱大山
051法登000028,3,理　事,林怡和
051法登000028,4,理　事,胡德成
051法登000028,5,理　事,廖進興
051法登000028,6,理　事,王定田
051法登000028,7,理　事,劉有進
051法登000028,8,理　事,張耘農
051法登000028,9,常務監事,王登舟
051法登000028,10,監　事,曹關海
051法登000028,11,監　事,莊阿義
051法登000029,1,理事長,吳老枝
051法登000029,2,常務理事,謝清池
051法登000029,3,常務理事,"吳鑄 &#37727;"
051法登000029,4,理　事,黃天龍
051法登000029,5,理　事,吳珠惠
051法登000029,6,理　事,陳忠義
051法登000029,7,理　事,林元利
051法登000029,8,理　事,林坤我
051法登000029,9,理　事,黃錦龍
051法登000029,10,常務監事,王萬生
051法登000029,11,監　事,劉濤調
051法登000029,12,監　事,陳春財
051法登000030,1,董事長,李天生
051法登000030,2,常務董事,侯抄
051法登000030,3,常務董事,丁一塵
051法登000030,4,董　事,李存敬
051法登000030,5,董　事,劉啟光
051法登000030,6,董　事,王永驥
051法登000030,7,董　事,唐智
051法登000030,8,董　事,羅首庶
051法登000030,9,董　事,秦維明
051法登000030,10,董　事,洪地利
051法登000030,11,董　事,李順德
051法登000030,12,董　事,李順利
051法登000030,13,董　事,李振輝
051法登000030,14,董　事,黃德勝
051法登000030,15,董　事,戴添喜
051法登000031,1,董事長,陳韜
051法登000031,2,董　事,李？頻
051法登000031,3,董　事,陳昌人
051法登000031,4,董　事,陳兆莊
051法登000031,5,董　事,陳？城
051法登000031,6,董　事,陳建中
051法登000031,7,董　事,陳耀屏
051法登000031,8,董　事,林于志
051法登000031,9,董　事,李泌
051法登000032,1,董事長,鄭啟村
051法登000032,2,常務董事,鄭榮生
051法登000032,3,常務董事,鄭雙福
051法登000032,4,董　事,吳德謀
051法登000032,5,董　事,陳規直
051法登000032,6,董　事,蔡正心
051法登000032,7,董　事,鄭萬進
051法登000032,8,董　事,蔡財木
051法登000032,9,董　事,蕭水婁
051法登000032,10,常務監事,吳明進
051法登000032,11,監　事,黃振來
051法登000032,12,監　事,鄭水冤
051法登000033,1,董事長,董世芳
051法登000033,2,董　事,李文悌
051法登000033,3,董　事,費自圻
051法登000033,4,董　事,林祖康
051法登000033,5,董　事,王浩然
051法登000033,6,董　事,李達海
051法登000033,7,董　事,馮宗道
051法登000033,8,董　事,蔡思齊
051法登000033,9,董　事,彭秀綱
051法登000033,10,董　事,王琇
051法登000033,11,董　事,柯順德
051法登000034,1,董事長,劉道
051法登000034,2,董　事,蔡正恭
051法登000034,3,董　事,黃棟
051法登000034,4,董　事,劉清水
051法登000034,5,董　事,朱報
051法登000034,6,董　事,顏恭喜
051法登000035,1,理事長,姚登榜
051法登000035,2,常務理事,陳天富
051法登000035,3,常務理事,施梅爵
051法登000035,4,理　事,施禮濟
051法登000035,5,理　事,鄭棋楠
051法登000035,6,理　事,施金山
051法登000035,7,理　事,何德
051法登000035,8,理　事,陳桂金
051法登000035,9,理　事,呂存心
051法登000035,10,常務監事,蔡璧
051法登000035,11,監　事,俞月裡
051法登000035,12,理　事,陳明福
