登記案號,序號,職稱,姓名
088法登他000001,1,董事長,朱威德
088法登他000001,2,"董  事",周治平
088法登他000001,3,"董  事",張致祥
088法登他000001,4,"董  事",朱威廉
088法登他000001,5,董　事,林滿榮　
088法登他000001,6,"董  事",程修民
088法登他000001,7,"董  事",劉敦善
088法登他000001,8,"董  事",金玉琦　
088法登他000001,9,"董  事",朱中逵
088法登他000001,10,"董  事",鄧之鑂
088法登他000001,11,"董  事",陳秉鐘
088法登他000001,12,"董  事",陳家洋
088法登他000001,13,"董  事",朱欽明
088法登他000001,14,"董  事",洪清男
088法登他000001,15,"董  事",伍朱榮珠　
088法登他000002,1,董事長,許聰德
088法登他000002,2,副董事長　,蔡火輪　
088法登他000002,3,常務董事,蔡居財　　
088法登他000002,4,常務董事,胡志輝
088法登他000002,5,常務董事,黃江山　
088法登他000002,6,"董  事",涂義東　　
088法登他000002,7,"董  事",李惠仁
088法登他000002,8,"董  事",李榜
088法登他000002,9,"董  事",康正宗
088法登他000002,10,"董  事",柯志榮
088法登他000002,11,"董  事",楊清泉　　
088法登他000002,12,"董  事",吳博文
088法登他000002,13,"董  事",楊烟峯
088法登他000002,14,"董  事",辜一軍
088法登他000002,15,"董  事",李國洲
088法登他000003,1,"董 事 長","黃 朝 揚"
088法登他000003,2,常務董事,"陳 連 春"
088法登他000003,3,常務董事,"郭 進 福"
088法登他000003,4,常務董事,"黃 炳 村"
088法登他000003,5,"董  事","黃 俊 雄"
088法登他000003,6,"董  事","王 志 賢"
088法登他000003,7,"董  事","林 寬 裕"
088法登他000003,8,"董  事","林 正 修"
088法登他000003,9,"董  事","蘇 恆 隆"
088法登他000003,10,"董  事","林 傳 明"
088法登他000003,11,"董  事","江 孟 津"
088法登他000003,12,"董  事","羅 茂 順"
088法登他000003,13,"董  事","陳 培 雄"
088法登他000003,14,"董  事","謝 石 松"
088法登他000003,15,"董  事","黃 旭 村"
088法登他000003,16,"董  事","蘇 彩 雪"
088法登他000003,17,"董  事","張 美 智"
088法登他000003,18,"董  事","吳 美 雲"
088法登他000003,19,"董  事","林 政 國"
088法登他000003,20,"董  事","莊 登 讚"
088法登他000003,21,"董  事","黃 朝 睦"
088法登他000004,1,董事長,李泰賢
088法登他000004,2,"董  事",翁宏明
088法登他000004,3,"董  事",方月琴
088法登他000004,4,"董  事",郭百韜　
088法登他000004,5,"董  事",張良興
088法登他000004,6,"董  事",翁芳姫
088法登他000004,7,"董  事",許智惠
088法登他000004,8,"董  事",許炳松
088法登他000004,9,"董  事",王祥文
088法登他000005,1,董事長,蕭瑞煌
088法登他000005,2,常務董事　,黃茂山　　
088法登他000005,3,常務董事,王火傳
088法登他000005,4,"董  事",郭得章
088法登他000005,5,"董  事",劉景平
088法登他000005,6,"董  事",黃春友
088法登他000005,7,"董  事",蘇福松
088法登他000005,8,"董  事",黃長吉
088法登他000005,9,"董  事",劉基財
088法登他000005,10,"董  事",林昭男
088法登他000005,11,"董  事",莊秋郎
088法登他000005,12,"董  事",童明輝
088法登他000005,13,"董  事",莊輝雄
088法登他000007,1,董事長,李旭光
088法登他000007,2,"董  事",楊德本
088法登他000007,3,"董  事",戴樹仁
088法登他000007,4,"董  事",王大為
088法登他000007,5,"董  事",曹　根
088法登他000007,6,"董  事",吳國民
088法登他000007,7,"董  事",高寬然
088法登他000007,8,"董  事",方松山
088法登他000007,9,"董  事",李天欣
088法登他000008,1,董事長,李玉治
088法登他000008,2,"董  事",李玉琪
088法登他000008,3,"董  事",李瑞兒
088法登他000008,4,"董  事",羅淑芬　　
088法登他000008,5,"董  事",盧桂櫻　　
088法登他000008,6,"董  事",侯杏妃
088法登他000008,7,"董  事",王龍童
088法登他000008,8,"董  事",薛秀宜
088法登他000008,9,"董  事",林維堯
088法登他000009,1,董事長,蕭登旺
088法登他000009,2,常務董事,謝政達
088法登他000009,3,常務董事,鍾志聯
088法登他000009,4,常務董事,林塗虱
088法登他000009,5,常務董事　,盧宗明　　
088法登他000009,6,"董  事",蕭鎮煌
088法登他000009,7,"董  事",吳永裕
088法登他000009,8,"董  事",柳啟鏞
088法登他000009,9,"董  事",李進安
088法登他000009,10,"董  事",王文良
088法登他000009,11,"董  事",吳再傳
088法登他000009,12,"董  事",蔡輝弘
088法登他000009,13,"董  事",楊嘉榮　
088法登他000009,14,"董  事",呂榮福
088法登他000009,15,"董  事",徐浩翔
088法登他000010,1,董事長,劉振忠
088法登他000010,2,"董  事",郭維夏　　
088法登他000010,3,"董  事",陳鍚洵
088法登他000010,4,"董  事",溫安東　
088法登他000010,5,"董  事",郭正利
088法登他000010,6,"董  事",張懷顏
088法登他000010,7,"董  事",呂文健
