登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
088法登他000001,1,2,洪有川,77,0880107,0880107,0880108,3冊6頁,2,3,邱生福,財團法人中華基督教屏東浸信會,0820218,屏東市林森路十四之五號,宣揚基督教義及辦理公益慈善事業,由財團法人美南浸信會台北市事務所捐贈,八十二年二月一日台灣省屏東縣政府(八十二屏府民禮一三五七七號）,永久,25447500.00,1,0880107,0880122,0880122,,,,,,,,,,,,,,,
088法登他000002,1,2,洪有川,126,0880115,0880125,0880125,5冊1頁,1,1,翁土水,財團法人椰林文教基金會,0851204,"屏東縣潮州鎮潮昇路 二號",本會以提昌文化教育活動、培養優良社會風氣，造就高品質的文明國民為宗旨。,董事、機關團體，社會人士自由捐助。,屏東縣政府八十五年十一月二十三屏府教社字第一八八九二一號函,永久,2000000.00,1,0880125,0880506,0880506,,,,,,,,,,,,,,,
088法登他000003,1,2,洪有川,133,0880125,0880126,0880127,5冊8頁,1,2,龔兆福,財團法人屏東縣私立長青老人養護中心,0860912,屏東縣長治鄉榮華村信義路五十五號,依政府規定辦理老人福利慈善事業為宗旨、收容六十五歲以上身心障礙之老人。,以捐助方式。,屏東縣政府八十六年八月十一日屏府社福字第一三四五七七號,永久,20000000.00,1,0880126,0880128,0880128,,,,,,,,,,,,,,,
088法登他000004,1,2,洪有川,86,0880308,0880310,0880310,3冊15頁,2,3,陳秀夫,財團法人社團法人屏東縣灼燙傷協會,0820731,屏東市和平路三八０號,"為灼燙傷、畸形、腫瘤病變、美容後遺症者謀求保障法律地位及培養        謀生技能。",社員會費、捐款、政府補助及基金孳息。,八十二年七月十二日屏東縣政府(八二屏府社政字一０三五一四號),永久,256593.00,1,0880310,0880318,0880318,,,,,,,,,,,,,,,
088法登他000005,1,2,洪有川,149,0880322,0880707,0880707,6冊4頁,1,1,劉瑞媛,財團法人私立六合老人養護中心,0880208,屏東市瑞光路三段九十六號,以舉辦老人福利慈善事業為宗旨,由黃金松發起創辦暨蘇順興等捐助,台灣省屏東縣政府、八十八年一月廿七日、八八屏府社福字第一六三六三號,永久,12000000.00,1,0880707,0880730,0880730,劉瑞媛,屏東市豐連街一號,,,,,,,,,,,,,
088法登他000006,1,2,洪有川,129,0880323,0880402,0880403,5冊4頁,2,2,吳雨庭,財團法人國立屏東科技大學校友文教基金會,0860303,屏東縣內埔鄉學府路一號,本會以致力於學術文化教育事業服務社會為宗旨。,由吳雨庭等人捐助。,教育部八十六年二月十二日(86)社四字第八六０一五０二０號函。,永久,10500000.00,1,0880402,0880417,0880417,,,,,,,,,,,,,,,
088法登他000007,1,2,洪有川,104,0880326,0880330,0880330,4冊3頁,,2,顏水泉,財團法人李良玉畜牧獸醫學文教基金會,0840616,屏東縣內埔鄉老埤村學府路一號(獸醫系館),發展畜牧暨獸醫學教育。,顏水泉等人共同捐助,屏東縣政府中華民國八十四年五月四日,永久,2200000.00,1,0880330,0880417,0880417,顏水泉,台南縣六甲鄉王爺村番坑二號,,,,,,,,,,,,,
088法登他000008,2,2,洪有川,134,0880330,0880426,0880427,5冊9頁,2,2,黃蘇玉素,社團法人屏東縣身心障礙就業服務協會,0860919,屏東市建豐路一八０巷三十五號,為協助政府推行政令，結合社會各項資源成立殘障人士就業、創業、服務網路、群策群力、締造殘障者職務再設計，促使殘障朋友自立自強，自立更生為宗旨。,會費收入、社會捐款，基金孳息，附設庇護工廠之盈餘紅利、政府補助。,屏東縣政府八十六年六月十六日屏府社政字第五八一號,永久,37311.00,1,0880426,0880430,0880430,,,,,,,,,,,,,,,
088法登他000009,2,2,洪有川,103,0880402,0880417,0880418,4冊2頁,2,3,高招有,社團法人屏東縣脊髓損傷者協會,0840417,屏東市民和路四十八之九路,本會以結合群力，協助脊髓損傷者自立自強，重新適應社會生活為宗旨。,社會捐助。,屏東縣政府八十四年四月七日八四屏府社政字第五０七０一號函。,永久。,303139.00,1,0880417,0880505,0880505,,,,,,,,,,,,,,,
088法登他000010,1,2,洪有川,123,0880415,0880501,0880503,4冊18頁,2,2,洪慶麟,財團法人永達工商專校文教基金會,0850907,屏東縣麟洛鄉麟蹄村中山路三一六號,以協助及配合私立永達工商專科學校提昇學術與生活品質，推動學校與校友、家長聯繫及協助學校推廣教育與回饋社區為宗旨。,,教育部民國八十五年八月十二日台(85)社(四)字第八五五一二三０六號函,永久,12544000.00,1,0880501,0880514,0880514,,,,,,,,,,,,,,,
